"SalesRankID","SalesRank"
"3665","32571"
"3666","32575"
"3667","32583"
"3668","32601"
"3669","32604"
"3670","32650"
"3671","32651"
"3672","32689"
"3673","32717"
"3674","32730"
"3675","32741"
"3676","32747"
"3677","32761"
"3678","32762"
"3679","32810"
"3680","32818"
"3681","32822"
"3682","32823"
"3683","32844"
"3684","32854"
"3685","32858"
"3686","32875"
"3687","32926"
"3688","32939"
"3689","32955"
"3690","32973"
"3691","32974"
"3692","32990"
"3693","33017"
"3694","33101"
"3695","33129"
"3696","33142"
"3697","33189"
"3698","33251"
"3699","33276"
"3700","33295"
"3701","33304"
"3702","33311"
"3703","33331"
"3704","33357"
"3705","33387"
"3706","33396"
"3707","33409"
"3708","33453"
"3709","33464"
"3710","33482"
"3711","33493"
"3712","33498"
"3713","33511"
"3714","33512"
"3715","33515"
"3716","33527"
"3717","33532"
"3718","33538"
"3719","33558"
"3720","33570"
"3721","33608"
"3722","33636"
"3723","33668"
"3724","33670"
"3725","33717"
"3726","33754"
"3727","33797"
"3728","33799"
"3729","33804"
"3730","33816"
"3731","33820"
"3732","33845"
"3733","33852"
"3734","33907"
"3735","33913"
"3736","33915"
"3737","33917"
"3738","33946"
"3739","33958"
"3740","33985"
"3741","34002"
"3742","34010"
"3743","34012"
"3744","34043"
"3745","34047"
"3746","34072"
"3747","34124"
"3748","34126"
"3749","34186"
"3750","34211"
"3751","34233"
"3752","34248"
"3753","34271"
"3754","34327"
"3755","34340"
"3756","34344"
"3757","34406"
"3758","34426"
"3759","34441"
"3760","34445"
"3761","34468"
"3762","34473"
"3763","34498"
"3764","34517"
"3765","34542"
"3766","34589"
"3767","34595"
"3768","34604"
"3769","34637"
"3770","34664"
"3771","34710"
"3772","34711"
"3773","34725"
"3774","34788"
"3775","34817"
"3776","34829"
"3777","34848"
"3778","34885"
"3779","34900"
"3780","34910"
"3781","34912"
"3782","34956"
"3783","35001"
"3784","35030"
"3785","35034"
"3786","35043"
"3787","35049"
"3788","35077"
"3789","35078"
"3790","35087"
"3791","35092"
"3792","35098"
"3793","35109"
"3794","35153"
"3795","35192"
"3796","35234"
"3797","35273"
"3798","35282"
"3799","35296"
"3800","35304"
"3801","35325"
"3802","35336"
"3803","35337"
"3804","35367"
"3805","35368"
"3806","35395"
"3807","35400"
"3808","35405"
"3809","35406"
"3810","35418"
"3811","35468"
"3812","35494"
"3813","35496"
"3814","35518"
"3815","35537"
"3816","35544"
"3817","35594"
"3818","35597"
"3819","35634"
"3820","35650"
"3821","35672"
"3822","35676"
"3823","35682"
"3824","35694"
"3825","35723"
"3826","35747"
"3827","35765"
"3828","35797"
"3829","35803"
"3830","35805"
"3831","35821"
"3832","35842"
"3833","35848"
"3834","35874"
"3835","35887"
"3836","35898"
"3837","35915"
"3838","35933"
"3839","35934"
"3840","35956"
"3841","35965"
"3842","35973"
"3843","35978"
"3844","35996"
"3845","36026"
"3846","36044"
"3847","36071"
"3848","36077"
"3849","36078"
"3850","36081"
"3851","36117"
"3852","36127"
"3853","36134"
"3854","36200"
"3855","36201"
"3856","36220"
"3857","36248"
"3858","36275"
"3859","36310"
"3860","36314"
"3861","36337"
"3862","36381"
"3863","36389"
"3864","36401"
"3865","36438"
"3866","36456"
"3867","36468"
"3868","36520"
"3869","36561"
"3870","36562"
"3871","36573"
"3872","36600"
"3873","36603"
"3874","36605"
"3875","36606"
"3876","36643"
"3877","36654"
"3878","36684"
"3879","36707"
"3880","36726"
"3881","36734"
"3882","36753"
"3883","36756"
"3884","36759"
"3885","36822"
"3886","36843"
"3887","36854"
"3888","36855"
"3889","36856"
"3890","36877"
"3891","36884"
"3892","36914"
"3893","36959"
"3894","36961"
"3895","36987"
"3896","37002"
"3897","37095"
"3898","37101"
"3899","37133"
"3900","37134"
"3901","37157"
"3902","37178"
"3903","37189"
"3904","37201"
"3905","37241"
"3906","37294"
"3907","37307"
"3908","37308"
"3909","37369"
"3910","37374"
"3911","37384"
"3912","37395"
"3913","37415"
"3914","37463"
"3915","37465"
"3916","37470"
"3917","37510"
"3918","37511"
"3919","37522"
"3920","37524"
"3921","37544"
"3922","37557"
"3923","37575"
"3924","37586"
"3925","37594"
"3926","37609"
"3927","37637"
"3928","37642"
"3929","37650"
"3930","37668"
"3931","37679"
"3932","37725"
"3933","37740"
"3934","37777"
"3935","37781"
"3936","37790"
"3937","37800"
"3938","37814"
"3939","37828"
"3940","37843"
"3941","37879"
"3942","37934"
"3943","37943"
"3944","37946"
"3945","37963"
"3946","37975"
"3947","37977"
"3948","37985"
"3949","37989"
"3950","38001"
"3951","38017"
"3952","38085"
"3953","38127"
"3954","38134"
"3955","38135"
"3956","38177"
"3957","38187"
"3958","38190"
"3959","38201"
"3960","38216"
"3961","38234"
"3962","38241"
"3963","38247"
"3964","38280"
"3965","38328"
"3966","38333"
"3967","38356"
"3968","38357"
"3969","38392"
"3970","38435"
"3971","38458"
"3972","38460"
"3973","38470"
"3974","38506"
"3975","38554"
"3976","38579"
"3977","38596"
"3978","38613"
"3979","38661"
"3980","38699"
"3981","38714"
"3982","38838"
"3983","38851"
"3984","38891"
"3985","38914"
"3986","38931"
"3987","38957"
"3988","38971"
"3989","38981"
"3990","38987"
"3991","39043"
"3992","39045"
"3993","39059"
"3994","39087"
"3995","39088"
"3996","39103"
"3997","39151"
"3998","39160"
"3999","39182"
"4000","39235"
"4001","39240"
"4002","39250"
"4003","39255"
"4004","39263"
"4005","39264"
"4006","39266"
"4007","39279"
"4008","39331"
"4009","39339"
"4010","39345"
"4011","39358"
"4012","39381"
"4013","39402"
"4014","39413"
"4015","39443"
"4016","39458"
"4017","39475"
"4018","39482"
"4019","39483"
"4020","39486"
"4021","39504"
"4022","39517"
"4023","39524"
"4024","39533"
"4025","39546"
"4026","39550"
"4027","39595"
"4028","39601"
"4029","39604"
"4030","39691"
"4031","39697"
"4032","39698"
"4033","39699"
"4034","39700"
"4035","39727"
"4036","39799"
"4037","39804"
"4038","39818"
"4039","39849"
"4040","39858"
"4041","39863"
"4042","39869"
"4043","39884"
"4044","39925"
"4045","39940"
"4046","40028"
"4047","40047"
"4048","40057"
"4049","40064"
"4050","40065"
"4051","40070"
"4052","40083"
"4053","40084"
"4054","40096"
"4055","40116"
"4056","40167"
"4057","40200"
"4058","40244"
"4059","40246"
"4060","40259"
"4061","40327"
"4062","40351"
"4063","40360"
"4064","40365"
"4065","40415"
"4066","40416"
"4067","40420"
"4068","40442"
"4069","40448"
"4070","40454"
"4071","40462"
"4072","40477"
"4073","40535"
"4074","40547"
"4075","40550"
"4076","40555"
"4077","40560"
"4078","40569"
"4079","40572"
"4080","40636"
"4081","40644"
"4082","40686"
"4083","40714"
"4084","40719"
"4085","40729"
"4086","40731"
"4087","40742"
"4088","40763"
"4089","40777"
"4090","40786"
"4091","40862"
"4092","40867"
"4093","40917"
"4094","40925"
"4095","40960"
"4096","40974"
"4097","41013"
"4098","41017"
"4099","41022"
"4100","41055"
"4101","41082"
"4102","41085"
"4103","41106"
"4104","41110"
"4105","41139"
"4106","41184"
"4107","41191"
"4108","41200"
"4109","41201"
"4110","41204"
"4111","41294"
"4112","41317"
"4113","41324"
"4114","41328"
"4115","41348"
"4116","41349"
"4117","41396"
"4118","41398"
"4119","41399"
"4120","41409"
"4121","41411"
"4122","41415"
"4123","41424"
"4124","41483"
"4125","41536"
"4126","41549"
"4127","41552"
"4128","41554"
"4129","41561"
"4130","41571"
"4131","41595"
"4132","41597"
"4133","41617"
"4134","41625"
"4135","41627"
"4136","41652"
"4137","41678"
"4138","41685"
"4139","41691"
"4140","41716"
"4141","41720"
"4142","41744"
"4143","41762"
"4144","41766"
"4145","41792"
"4146","41806"
"4147","41810"
"4148","41818"
"4149","41847"
"4150","41848"
"4151","41869"
"4152","41898"
"4153","41998"
"4154","42006"
"4155","42021"
"4156","42039"
"4157","42052"
"4158","42081"
"4159","42082"
"4160","42091"
"4161","42120"
"4162","42135"
"4163","42168"
"4164","42200"
"4165","42215"
"4166","42253"
"4167","42256"
"4168","42275"
"4169","42293"
"4170","42303"
"4171","42349"
"4172","42352"
"4173","42368"
"4174","42369"
"4175","42371"
"4176","42372"
"4177","42391"
"4178","42396"
"4179","42429"
"4180","42490"
"4181","42495"
"4182","42499"
"4183","42525"
"4184","42546"
"4185","42553"
"4186","42568"
"4187","42571"
"4188","42587"
"4189","42636"
"4190","42643"
"4191","42700"
"4192","42709"
"4193","42731"
"4194","42746"
"4195","42748"
"4196","42753"
"4197","42754"
"4198","42768"
"4199","42769"
"4200","42773"
"4201","42838"
"4202","42849"
"4203","42871"
"4204","42875"
"4205","42901"
"4206","42922"
"4207","42940"
"4208","42941"
"4209","42964"
"4210","42968"
"4211","43002"
"4212","43004"
"4213","43023"
"4214","43024"
"4215","43028"
"4216","43031"
"4217","43039"
"4218","43064"
"4219","43089"
"4220","43109"
"4221","43135"
"4222","43187"
"4223","43198"
"4224","43212"
"4225","43227"
"4226","43250"
"4227","43260"
"4228","43272"
"4229","43295"
"4230","43334"
"4231","43356"
"4232","43361"
"4233","43365"
"4234","43382"
"4235","43394"
"4236","43399"
"4237","43421"
"4238","43442"
"4239","43480"
"4240","43529"
"4241","43575"
"4242","43633"
"4243","43710"
"4244","43728"
"4245","43744"
"4246","43758"
"4247","43762"
"4248","43791"
"4249","43825"
"4250","43859"
"4251","43861"
"4252","43884"
"4253","43888"
"4254","43909"
"4255","43934"
"4256","43955"
"4257","43985"
"4258","43992"
"4259","43997"
"4260","44027"
"4261","44034"
"4262","44074"
"4263","44076"
"4264","44084"
"4265","44114"
"4266","44130"
"4267","44146"
"4268","44178"
"4269","44182"
"4270","44239"
"4271","44240"
"4272","44285"
"4273","44312"
"4274","44313"
"4275","44368"
"4276","44387"
"4277","44444"
"4278","44450"
"4279","44497"
"4280","44504"
"4281","44536"
"4282","44602"
"4283","44654"
"4284","44718"
"4285","44726"
"4286","44752"
"4287","44764"
"4288","44808"
"4289","44810"
"4290","44814"
"4291","44876"
"4292","44893"
"4293","44903"
"4294","44960"
"4295","44962"
"4296","44967"
"4297","44980"
"4298","44986"
"4299","45006"
"4300","45029"
"4301","45046"
"4302","45183"
"4303","45184"
"4304","45188"
"4305","45202"
"4306","45203"
"4307","45206"
"4308","45270"
"4309","45322"
"4310","45328"
"4311","45338"
"4312","45357"
"4313","45358"
"4314","45446"
"4315","45458"
"4316","45476"
"4317","45557"
"4318","45578"
"4319","45608"
"4320","45620"
"4321","45628"
"4322","45642"
"4323","45671"
"4324","45691"
"4325","45703"
"4326","45741"
"4327","45747"
"4328","45748"
"4329","45788"
"4330","45801"
"4331","45803"
"4332","45819"
"4333","45872"
"4334","45921"
"4335","46039"
"4336","46079"
"4337","46087"
"4338","46095"
"4339","46153"
"4340","46160"
"4341","46221"
"4342","46238"
"4343","46271"
"4344","46307"
"4345","46442"
"4346","46448"
"4347","46451"
"4348","46457"
"4349","46502"
"4350","46581"
"4351","46589"
"4352","46618"
"4353","46673"
"4354","46676"
"4355","46695"
"4356","46696"
"4357","46702"
"4358","46710"
"4359","46739"
"4360","46799"
"4361","46882"
"4362","46887"
"4363","47055"
"4364","47062"
"4365","47073"
"4366","47077"
"4367","47095"
"4368","47149"
"4369","47152"
"4370","47189"
"4371","47197"
"4372","47202"
"4373","47243"
"4374","47253"
"4375","47254"
"4376","47264"
"4377","47268"
"4378","47284"
"4379","47292"
"4380","47298"
"4381","47306"
"4382","47333"
"4383","47347"
"4384","47349"
"4385","47351"
"4386","47353"
"4387","47367"
"4388","47414"
"4389","47423"
"4390","47440"
"4391","47474"
"4392","47516"
"4393","47530"
"4394","47569"
"4395","47579"
"4396","47614"
"4397","47619"
"4398","47656"
"4399","47666"
"4400","47674"
"4401","47726"
"4402","47728"
"4403","47798"
"4404","47803"
"4405","47899"
"4406","47905"
"4407","47913"
"4408","47954"
"4409","47957"
"4410","47970"
"4411","47980"
"4412","47990"
"4413","47998"
"4414","48015"
"4415","48031"
"4416","48044"
"4417","48045"
"4418","48048"
"4419","48061"
"4420","48089"
"4421","48145"
"4422","48149"
"4423","48172"
"4424","48175"
"4425","48186"
"4426","48196"
"4427","48199"
"4428","48252"
"4429","48254"
"4430","48259"
"4431","48313"
"4432","48328"
"4433","48329"
"4434","48339"
"4435","48350"
"4436","48370"
"4437","48377"
"4438","48406"
"4439","48411"
"4440","48425"
"4441","48437"
"4442","48476"
"4443","48497"
"4444","48514"
"4445","48520"
"4446","48530"
"4447","48549"
"4448","48563"
"4449","48646"
"4450","48673"
"4451","48678"
"4452","48680"
"4453","48690"
"4454","48693"
"4455","48732"
"4456","48734"
"4457","48747"
"4458","48750"
"4459","48757"
"4460","48811"
"4461","48819"
"4462","48847"
"4463","48851"
"4464","48858"
"4465","48882"
"4466","48903"
"4467","48908"
"4468","48913"
"4469","48920"
"4470","48961"
"4471","48999"
"4472","49012"
"4473","49033"
"4474","49072"
"4475","49099"
"4476","49100"
"4477","49125"
"4478","49154"
"4479","49158"
"4480","49222"
"4481","49227"
"4482","49244"
"4483","49270"
"4484","49273"
"4485","49316"
"4486","49321"
"4487","49408"
"4488","49415"
"4489","49425"
"4490","49430"
"4491","49436"
"4492","49459"
"4493","49470"
"4494","49491"
"4495","49495"
"4496","49518"
"4497","49529"
"4498","49608"
"4499","49620"
"4500","49630"
"4501","49646"
"4502","49650"
"4503","49656"
"4504","49669"
"4505","49718"
"4506","49722"
"4507","49780"
"4508","49859"
"4509","49866"
"4510","49884"
"4511","49895"
"4512","49913"
"4513","49941"
"4514","49946"
"4515","50078"
"4516","50090"
"4517","50107"
"4518","50110"
"4519","50128"
"4520","50134"
"4521","50166"
"4522","50190"
"4523","50224"
"4524","50255"
"4525","50258"
"4526","50269"
"4527","50275"
"4528","50278"
"4529","50287"
"4530","50363"
"4531","50383"
"4532","50413"
"4533","50422"
"4534","50460"
"4535","50464"
"4536","50486"
"4537","50514"
"4538","50523"
"4539","50538"
"4540","50565"
"4541","50626"
"4542","50628"
"4543","50638"
"4544","50639"
"4545","50685"
"4546","50690"
"4547","50702"
"4548","50721"
"4549","50727"
"4550","50744"
"4551","50747"
"4552","50752"
"4553","50813"
"4554","50822"
"4555","50841"
"4556","50878"
"4557","50892"
"4558","50921"
"4559","50931"
"4560","50943"
"4561","50998"
"4562","51031"
"4563","51036"
"4564","51054"
"4565","51077"
"4566","51079"
"4567","51154"
"4568","51213"
"4569","51221"
"4570","51306"
"4571","51320"
"4572","51323"
"4573","51361"
"4574","51386"
"4575","51420"
"4576","51453"
"4577","51489"
"4578","51511"
"4579","51525"
"4580","51528"
"4581","51552"
"4582","51571"
"4583","51624"
"4584","51649"
"4585","51657"
"4586","51670"
"4587","51702"
"4588","51731"
"4589","51743"
"4590","51821"
"4591","51829"
"4592","51830"
"4593","51909"
"4594","51929"
"4595","51951"
"4596","51955"
"4597","51967"
"4598","52004"
"4599","52015"
"4600","52016"
"4601","52037"
"4602","52055"
"4603","52089"
"4604","52199"
"4605","52205"
"4606","52218"
"4607","52236"
"4608","52240"
"4609","52241"
"4610","52245"
"4611","52293"
"4612","52295"
"4613","52312"
"4614","52318"
"4615","52356"
"4616","52416"
"4617","52467"
"4618","52472"
"4619","52561"
"4620","52571"
"4621","52596"
"4622","52605"
"4623","52614"
"4624","52683"
"4625","52695"
"4626","52706"
"4627","52735"
"4628","52762"
"4629","52772"
"4630","52811"
"4631","52836"
"4632","52872"
"4633","52876"
"4634","52880"
"4635","52887"
"4636","52895"
"4637","52968"
"4638","52970"
"4639","53002"
"4640","53005"
"4641","53015"
"4642","53055"
"4643","53057"
"4644","53068"
"4645","53085"
"4646","53140"
"4647","53183"
"4648","53247"
"4649","53276"
"4650","53277"
"4651","53354"
"4652","53406"
"4653","53455"
"4654","53456"
"4655","53494"
"4656","53510"
"4657","53514"
"4658","53523"
"4659","53525"
"4660","53589"
"4661","53606"
"4662","53633"
"4663","53647"
"4664","53667"
"4665","53798"
"4666","53801"
"4667","53826"
"4668","53840"
"4669","53861"
"4670","53866"
"4671","53896"
"4672","53930"
"4673","53989"
"4674","53990"
"4675","53994"
"4676","54020"
"4677","54072"
"4678","54087"
"4679","54131"
"4680","54193"
"4681","54226"
"4682","54344"
"4683","54387"
"4684","54408"
"4685","54423"
"4686","54446"
"4687","54471"
"4688","54480"
"4689","54503"
"4690","54555"
"4691","54580"
"4692","54583"
"4693","54608"
"4694","54645"
"4695","54669"
"4696","54725"
"4697","54728"
"4698","54737"
"4699","54744"
"4700","54750"
"4701","54842"
"4702","54863"
"4703","54877"
"4704","54899"
"4705","54928"
"4706","54943"
"4707","54958"
"4708","54973"
"4709","54978"
"4710","54999"
"4711","55000"
"4712","55011"
"4713","55050"
"4714","55089"
"4715","55162"
"4716","55184"
"4717","55190"
"4718","55211"
"4719","55305"
"4720","55341"
"4721","55369"
"4722","55373"
"4723","55374"
"4724","55414"
"4725","55499"
"4726","55514"
"4727","55517"
"4728","55526"
"4729","55528"
"4730","55556"
"4731","55645"
"4732","55683"
"4733","55686"
"4734","55713"
"4735","55769"
"4736","55779"
"4737","55791"
"4738","55861"
"4739","55870"
"4740","55919"
"4741","55921"
"4742","56022"
"4743","56051"
"4744","56092"
"4745","56104"
"4746","56108"
"4747","56135"
"4748","56142"
"4749","56147"
"4750","56265"
"4751","56271"
"4752","56341"
"4753","56359"
"4754","56363"
"4755","56366"
"4756","56371"
"4757","56435"
"4758","56535"
"4759","56620"
"4760","56625"
"4761","56629"
"4762","56699"
"4763","56709"
"4764","56716"
"4765","56790"
"4766","56807"
"4767","56891"
"4768","56915"
"4769","56945"
"4770","57038"
"4771","57041"
"4772","57063"
"4773","57074"
"4774","57115"
"4775","57121"
"4776","57210"
"4777","57248"
"4778","57282"
"4779","57300"
"4780","57322"
"4781","57337"
"4782","57351"
"4783","57435"
"4784","57487"
"4785","57538"
"4786","57573"
"4787","57602"
"4788","57638"
"4789","57667"
"4790","57707"
"4791","57714"
"4792","57748"
"4793","57798"
"4794","57824"
"4795","57854"
"4796","57959"
"4797","58020"
"4798","58036"
"4799","58037"
"4800","58060"
"4801","58121"
"4802","58178"
"4803","58205"
"4804","58206"
"4805","58230"
"4806","58267"
"4807","58321"
"4808","58340"
"4809","58346"
"4810","58356"
"4811","58416"
"4812","58438"
"4813","58441"
"4814","58461"
"4815","58480"
"4816","58496"
"4817","58519"
"4818","58546"
"4819","58610"
"4820","58611"
"4821","58623"
"4822","58634"
"4823","58645"
"4824","58660"
"4825","58675"
"4826","58677"
"4827","58696"
"4828","58716"
"4829","58802"
"4830","58807"
"4831","58826"
"4832","58840"
"4833","58913"
"4834","58935"
"4835","58949"
"4836","58962"
"4837","58970"
"4838","59047"
"4839","59066"
"4840","59115"
"4841","59135"
"4842","59138"
"4843","59165"
"4844","59178"
"4845","59180"
"4846","59190"
"4847","59260"
"4848","59280"
"4849","59287"
"4850","59368"
"4851","59380"
"4852","59459"
"4853","59488"
"4854","59514"
"4855","59540"
"4856","59567"
"4857","59573"
"4858","59601"
"4859","59611"
"4860","59613"
"4861","59659"
"4862","59722"
"4863","59747"
"4864","59759"
"4865","59898"
"4866","59968"
"4867","59986"
"4868","60027"
"4869","60058"
"4870","60079"
"4871","60182"
"4872","60200"
"4873","60233"
"4874","60267"
"4875","60281"
"4876","60282"
"4877","60400"
"4878","60403"
"4879","60488"
"4880","60492"
"4881","60495"
"4882","60510"
"4883","60545"
"4884","60626"
"4885","60640"
"4886","60685"
"4887","60713"
"4888","60729"
"4889","60748"
"4890","60774"
"4891","60837"
"4892","60840"
"4893","60854"
"4894","60946"
"4895","60979"
"4896","61006"
"4897","61026"
"4898","61037"
"4899","61094"
"4900","61129"
"4901","61132"
"4902","61139"
"4903","61157"
"4904","61167"
"4905","61188"
"4906","61202"
"4907","61261"
"4908","61270"
"4909","61310"
"4910","61325"
"4911","61351"
"4912","61362"
"4913","61432"
"4914","61512"
"4915","61520"
"4916","61569"
"4917","61575"
"4918","61584"
"4919","61598"
"4920","61671"
"4921","61681"
"4922","61760"
"4923","61793"
"4924","61894"
"4925","61985"
"4926","62009"
"4927","62019"
"4928","62020"
"4929","62026"
"4930","62049"
"4931","62164"
"4932","62223"
"4933","62224"
"4934","62279"
"4935","62318"
"4936","62327"
"4937","62403"
"4938","62407"
"4939","62457"
"4940","62473"
"4941","62490"
"4942","62492"
"4943","62493"
"4944","62519"
"4945","62524"
"4946","62581"
"4947","62644"
"4948","62674"
"4949","62775"
"4950","62788"
"4951","62829"
"4952","62903"
"4953","62944"
"4954","62984"
"4955","63100"
"4956","63114"
"4957","63128"
"4958","63131"
"4959","63133"
"4960","63159"
"4961","63188"
"4962","63219"
"4963","63301"
"4964","63355"
"4965","63454"
"4966","63487"
"4967","63532"
"4968","63561"
"4969","63578"
"4970","63580"
"4971","63602"
"4972","63642"
"4973","63670"
"4974","63701"
"4975","63708"
"4976","63868"
"4977","63902"
"4978","63940"
"4979","64031"
"4980","64108"
"4981","64152"
"4982","64244"
"4983","64263"
"4984","64279"
"4985","64300"
"4986","64307"
"4987","64350"
"4988","64363"
"4989","64429"
"4990","64435"
"4991","64469"
"4992","64482"
"4993","64574"
"4994","64715"
"4995","64765"
"4996","64805"
"4997","64862"
"4998","64864"
"4999","64895"
"5000","65002"
"5001","65004"
"5002","65124"
"5003","65142"
"5004","65226"
"5005","65236"
"5006","65251"
"5007","65264"
"5008","65265"
"5009","65383"
"5010","65410"
"5011","65472"
"5012","65479"
"5013","65527"
"5014","65533"
"5015","65539"
"5016","65576"
"5017","65614"
"5018","65635"
"5019","65658"
"5020","65665"
"5021","65670"
"5022","65838"
"5023","65842"
"5024","65886"
"5025","65918"
"5026","65968"
"5027","65988"
"5028","66038"
"5029","66088"
"5030","66092"
"5031","66097"
"5032","66123"
"5033","66128"
"5034","66207"
"5035","66209"
"5036","66341"
"5037","66415"
"5038","66429"
"5039","66436"
"5040","66548"
"5041","66598"
"5042","66621"
"5043","66653"
"5044","66703"
"5045","66726"
"5046","66818"
"5047","66828"
"5048","66830"
"5049","66867"
"5050","66870"
"5051","66985"
"5052","67006"
"5053","67045"
"5054","67175"
"5055","67244"
"5056","67266"
"5057","67306"
"5058","67392"
"5059","67404"
"5060","67527"
"5061","67549"
"5062","67574"
"5063","67599"
"5064","67643"
"5065","67655"
"5066","67678"
"5067","67773"
"5068","67836"
"5069","67839"
"5070","67866"
"5071","67881"
"5072","67948"
"5073","67971"
"5074","68014"
"5075","68036"
"5076","68063"
"5077","68074"
"5078","68094"
"5079","68099"
"5080","68126"
"5081","68143"
"5082","68173"
"5083","68219"
"5084","68284"
"5085","68288"
"5086","68356"
"5087","68360"
"5088","68363"
"5089","68410"
"5090","68433"
"5091","68509"
"5092","68517"
"5093","68552"
"5094","68571"
"5095","68577"
"5096","68590"
"5097","68608"
"5098","68616"
"5099","68676"
"5100","68677"
"5101","68763"
"5102","68764"
"5103","68784"
"5104","68794"
"5105","68801"
"5106","68835"
"5107","68880"
"5108","68886"
"5109","68954"
"5110","69046"
"5111","69052"
"5112","69072"
"5113","69208"
"5114","69219"
"5115","69230"
"5116","69248"
"5117","69329"
"5118","69381"
"5119","69383"
"5120","69460"
"5121","69480"
"5122","69524"
"5123","69544"
"5124","69555"
"5125","69572"
"5126","69603"
"5127","69659"
"5128","69666"
"5129","69777"
"5130","69820"
"5131","69832"
"5132","69853"
"5133","69863"
"5134","69875"
"5135","69900"
"5136","69944"
"5137","69992"
"5138","70005"
"5139","70009"
"5140","70075"
"5141","70095"
"5142","70148"
"5143","70184"
"5144","70190"
"5145","70191"
"5146","70219"
"5147","70221"
"5148","70222"
"5149","70227"
"5150","70251"
"5151","70266"
"5152","70267"
"5153","70278"
"5154","70291"
"5155","70345"
"5156","70364"
"5157","70418"
"5158","70553"
"5159","70562"
"5160","70589"
"5161","70590"
"5162","70673"
"5163","70676"
"5164","70731"
"5165","70734"
"5166","70740"
"5167","70741"
"5168","70758"
"5169","70790"
"5170","70819"
"5171","70830"
"5172","70835"
"5173","70909"
"5174","70977"
"5175","70989"
"5176","71062"
"5177","71070"
"5178","71116"
"5179","71118"
"5180","71130"
"5181","71158"
"5182","71190"
"5183","71245"
"5184","71255"
"5185","71268"
"5186","71318"
"5187","71364"
"5188","71375"
"5189","71393"
"5190","71404"
"5191","71427"
"5192","71452"
"5193","71523"
"5194","71569"
"5195","71570"
"5196","71572"
"5197","71648"
"5198","71656"
"5199","71668"
"5200","71685"
"5201","71711"
"5202","71738"
"5203","71746"
"5204","71853"
"5205","71926"
"5206","71995"
"5207","72041"
"5208","72048"
"5209","72053"
"5210","72056"
"5211","72060"
"5212","72103"
"5213","72159"
"5214","72244"
"5215","72261"
"5216","72267"
"5217","72273"
"5218","72289"
"5219","72314"
"5220","72337"
"5221","72353"
"5222","72406"
"5223","72407"
"5224","72442"
"5225","72479"
"5226","72502"
"5227","72535"
"5228","72568"
"5229","72601"
"5230","72627"
"5231","72655"
"5232","72736"
"5233","72765"
"5234","72772"
"5235","72794"
"5236","72796"
"5237","72826"
"5238","72850"
"5239","72926"
"5240","72928"
"5241","72951"
"5242","72965"
"5243","72970"
"5244","72994"
"5245","73005"
"5246","73046"
"5247","73243"
"5248","73256"
"5249","73300"
"5250","73317"
"5251","73352"
"5252","73389"
"5253","73429"
"5254","73461"
"5255","73466"
"5256","73521"
"5257","73584"
"5258","73610"
"5259","73739"
"5260","73769"
"5261","73834"
"5262","73871"
"5263","73873"
"5264","73885"
"5265","73887"
"5266","73927"
"5267","74000"
"5268","74092"
"5269","74129"
"5270","74134"
"5271","74180"
"5272","74182"
"5273","74211"
"5274","74215"
"5275","74226"
"5276","74245"
"5277","74270"
"5278","74271"
"5279","74272"
"5280","74289"
"5281","74342"
"5282","74375"
"5283","74405"
"5284","74497"
"5285","74543"
"5286","74570"
"5287","74612"
"5288","74629"
"5289","74631"
"5290","74657"
"5291","74672"
"5292","74821"
"5293","74824"
"5294","74887"
"5295","74909"
"5296","74911"
"5297","74913"
"5298","74919"
"5299","74978"
"5300","75001"
"5301","75045"
"5302","75068"
"5303","75101"
"5304","75115"
"5305","75154"
"5306","75185"
"5307","75197"
"5308","75229"
"5309","75253"
"5310","75261"
"5311","75373"
"5312","75392"
"5313","75405"
"5314","75425"
"5315","75438"
"5316","75620"
"5317","75651"
"5318","75754"
"5319","75758"
"5320","75780"
"5321","75794"
"5322","75795"
"5323","75829"
"5324","75830"
"5325","75880"
"5326","75920"
"5327","75928"
"5328","76024"
"5329","76039"
"5330","76135"
"5331","76157"
"5332","76263"
"5333","76267"
"5334","76279"
"5335","76305"
"5336","76331"
"5337","76368"
"5338","76388"
"5339","76413"
"5340","76520"
"5341","76572"
"5342","76595"
"5343","76628"
"5344","76656"
"5345","76675"
"5346","76692"
"5347","76704"
"5348","76724"
"5349","76837"
"5350","76843"
"5351","76865"
"5352","76887"
"5353","76899"
"5354","76932"
"5355","76967"
"5356","76998"
"5357","77022"
"5358","77029"
"5359","77051"
"5360","77086"
"5361","77106"
"5362","77108"
"5363","77143"
"5364","77206"
"5365","77228"
"5366","77231"
"5367","77336"
"5368","77377"
"5369","77386"
"5370","77391"
"5371","77394"
"5372","77401"
"5373","77409"
"5374","77426"
"5375","77442"
"5376","77576"
"5377","77618"
"5378","77621"
"5379","77641"
"5380","77659"
"5381","77669"
"5382","77744"
"5383","77764"
"5384","77768"
"5385","77791"
"5386","77792"
"5387","77822"
"5388","77870"
"5389","77918"
"5390","77951"
"5391","77953"
"5392","77998"
"5393","78004"
"5394","78034"
"5395","78112"
"5396","78202"
"5397","78237"
"5398","78242"
"5399","78345"
"5400","78396"
"5401","78408"
"5402","78409"
"5403","78522"
"5404","78529"
"5405","78574"
"5406","78591"
"5407","78596"
"5408","78697"
"5409","78704"
"5410","78869"
"5411","78909"
"5412","78917"
