"id","SalesRank","livreID"
"2295","31086","2295"
"2296","37985","2296"
"2297","22742","2297"
"2298","39700","2298"
"2299","52295","2299"
"2300","63355","2300"
"2301","26823","2301"
"2302","170525","2302"
"2303","11673","2303"
"2304","98595","2304"
"2305","6727","2305"
"2306","4526","2306"
"2307","76413","2307"
"2308","78917","2308"
"2309","100043","2309"
"2310","4600","2310"
"2311","65665","2311"
"2312","91461","2312"
"2313","175776","2313"
"2314","108143","2314"
"2315","12033","2315"
"2316","7006","2316"
"2317","125994","2317"
"2318","54555","2318"
"2319","66818","2319"
"2320","77391","2320"
"2321","144367","2321"
"2322","38177","2322"
"2323","97561","2323"
"2324","18572","2324"
"2325","24356","2325"
"2326","111992","2326"
"2327","145750","2327"
"2328","127806","2328"
"2329","234583","2329"
"2330","53085","2330"
"2331","32323","2331"
"2332","3784","2332"
"2333","117733","2333"
"2334","3902","2334"
"2335","83557","2335"
"2336","130179","2336"
"2337","35672","2337"
"2338","77764","2338"
"2339","123468","2339"
"2340","34604","2340"
"2341","137243","2341"
"2342","75438","2342"
"2343","71070","2343"
"2344","31101","2344"
"2345","93296","2345"
"2346","93961","2346"
"2347","55374","2347"
"2348","15549","2348"
"2349","25925","2349"
"2350","58205","2350"
"2351","47899","2351"
"2352","50190","2352"
"2353","135389","2353"
"2354","63219","2354"
"2355","175660","2355"
"2356","140627","2356"
"2357","36759","2357"
"2358","332830","2358"
"2359","173205","2359"
"2360","1671","2360"
"2361","9362","2361"
"2362","10026","2362"
"2363","36078","2363"
"2364","4300","2364"
"2365","6070","2365"
"2366","11118","2366"
"2367","9530","2367"
"2368","7319","2368"
"2369","470023","2369"
"2370","18710","2370"
"2371","29725","2371"
"2372","6861","2372"
"2373","11362","2373"
"2374","18516","2374"
"2375","19048","2375"
"2376","53606","2376"
"2377","20830","2377"
"2378","44450","2378"
"2379","77409","2379"
"2380","49408","2380"
"2381","388654","2381"
"2382","17173","2382"
"2383","36200","2383"
"2384","5945","2384"
"2385","63133","2385"
"2386","145180","2386"
"2387","41810","2387"
"2388","23962","2388"
"2389","8761","2389"
"2390","62829","2390"
"2391","10860","2391"
"2392","43365","2392"
"2393","50134","2393"
"2394","253775","2394"
"2395","73317","2395"
"2396","65472","2396"
"2397","21817","2397"
"2398","195095","2398"
"2399","18430","2399"
"2400","13654","2400"
"2401","39045","2401"
"2402","31938","2402"
"2403","22709","2403"
"2404","2067","2404"
"2405","71569","2405"
"2406","14566","2406"
"2407","10456","2407"
"2408","74911","2408"
"2409","14973","2409"
"2410","192295","2410"
"2411","101101","2411"
"2412","59260","2412"
"2413","21212","2413"
"2414","80746","2414"
"2415","52037","2415"
"2416","73769","2416"
"2417","77231","2417"
"2418","27450","2418"
"2419","37134","2419"
"2420","42748","2420"
"2421","48847","2421"
"2422","158336","2422"
"2423","122143","2423"
"2424","341019","2424"
"2425","19058","2425"
"2426","37308","2426"
"2427","154858","2427"
"2428","115945","2428"
"2429","5093","2429"
"2430","326969","2430"
"2431","523594","2431"
"2432","170922","2432"
"2433","60713","2433"
"2434","79786","2434"
"2435","20261","2435"
"2436","139719","2436"
"2437","90766","2437"
"2438","13884","2438"
"2439","29924","2439"
"2440","153861","2440"
"2441","69383","2441"
"2442","8247","2442"
"2443","137898","2443"
"2444","117064","2444"
"2445","130143","2445"
"2446","112156","2446"
"2447","87522","2447"
"2448","60685","2448"
"2449","52356","2449"
"2450","207404","2450"
"2451","226064","2451"
"2452","137889","2452"
"2453","203","2453"
"2454","549","2454"
"2455","35803","2455"
"2456","443","2456"
"2457","1288","2457"
"2458","40","2458"
"2459","36520","2459"
"2460","2089","2460"
"2461","9307","2461"
"2462","2824","2462"
"2463","873","2463"
"2464","596","2464"
"2465","5723","2465"
"2466","734","2466"
"2467","29827","2467"
"2468","191","2468"
"2469","164","2469"
"2470","7366","2470"
"2471","32601","2471"
"2472","10426","2472"
"2473","1281","2473"
"2474","1243","2474"
"2475","16809","2475"
"2476","138","2476"
"2477","1444546","2477"
"2478","8385","2478"
"2479","1042","2479"
"2480","513673","2480"
"2481","14482","2481"
"2482","4684","2482"
"2483","3022","2483"
"2484","10343","2484"
"2485","3333","2485"
"2486","8950","2486"
"2487","10245","2487"
"2488","1443","2488"
"2489","581057","2489"
"2490","529413","2490"
"2491","7194","2491"
"2492","291657","2492"
"2493","4460","2493"
"2494","8351","2494"
"2495","7530","2495"
"2496","532476","2496"
"2497","541812","2497"
"2498","1814019","2498"
"2499","3849","2499"
"2500","17242","2500"
"2501","570109","2501"
"2502","3597","2502"
"2503","3429","2503"
"2504","105269","2504"
"2505","29919","2505"
"2506","2505","2506"
"2507","3578","2507"
"2508","11046","2508"
"2509","14563","2509"
"2510","190917","2510"
"2511","1790","2511"
"2512","574098","2512"
"2513","584331","2513"
"2514","578587","2514"
"2515","10332","2515"
"2516","53354","2516"
"2517","48999","2517"
"2518","10852","2518"
"2519","102682","2519"
"2520","577390","2520"
"2521","3983","2521"
"2522","10428","2522"
"2523","22695","2523"
"2524","2970","2524"
"2525","10068","2525"
"2526","16999","2526"
"2527","30274","2527"
"2528","135688","2528"
"2529","42215","2529"
"2530","0","2530"
"2531","7510","2531"
"2532","7351","2532"
"2533","193636","2533"
"2534","1113","2534"
"2535","4868","2535"
"2536","14561","2536"
"2537","12511","2537"
"2538","69832","2538"
"2539","3047","2539"
"2540","18202","2540"
"2541","15268","2541"
"2542","3728","2542"
"2543","161198","2543"
"2544","191354","2544"
"2545","241880","2545"
"2546","209002","2546"
"2547","130398","2547"
"2548","52605","2548"
"2549","347290","2549"
"2550","504521","2550"
"2551","247704","2551"
"2552","387865","2552"
"2553","51967","2553"
"2554","472470","2554"
"2555","265205","2555"
"2556","23509","2556"
"2557","21722","2557"
"2558","1808785","2558"
"2559","102252","2559"
"2560","163390","2560"
"2561","111453","2561"
"2562","114845","2562"
"2563","150344","2563"
"2564","37002","2564"
"2565","62009","2565"
"2566","206482","2566"
"2567","190340","2567"
"2568","174696","2568"
"2569","207515","2569"
"2570","250897","2570"
"2571","23661","2571"
"2572","162315","2572"
"2573","35597","2573"
"2574","690433","2574"
"2575","182424","2575"
"2576","196656","2576"
"2577","142178","2577"
"2578","53647","2578"
"2579","91821","2579"
"2580","148388","2580"
"2581","190038","2581"
"2582","141495","2582"
"2583","434977","2583"
"2584","77442","2584"
"2585","384588","2585"
"2586","101997","2586"
"2587","447329","2587"
"2588","181055","2588"
"2589","264508","2589"
"2590","234167","2590"
"2591","744157","2591"
"2592","29802","2592"
"2593","270511","2593"
"2594","238150","2594"
"2595","180966","2595"
"2596","427922","2596"
"2597","600236","2597"
"2598","215655","2598"
"2599","377369","2599"
"2600","118013","2600"
"2601","837188","2601"
"2602","68571","2602"
"2603","179674","2603"
"2604","169762","2604"
"2605","657231","2605"
"2606","645048","2606"
"2607","417540","2607"
"2608","420782","2608"
"2609","291273","2609"
"2610","217907","2610"
"2611","87636","2611"
"2612","173838","2612"
"2613","138680","2613"
"2614","268361","2614"
"2615","399042","2615"
"2616","286526","2616"
"2617","138835","2617"
"2618","63128","2618"
"2619","157178","2619"
"2620","98812","2620"
"2621","607399","2621"
"2622","61188","2622"
"2623","249599","2623"
"2624","343959","2624"
"2625","122418","2625"
"2626","525288","2626"
"2627","237582","2627"
"2628","759053","2628"
"2629","53455","2629"
"2630","284312","2630"
"2631","700880","2631"
"2632","43888","2632"
"2633","334638","2633"
"2634","330417","2634"
"2635","722042","2635"
"2636","180167","2636"
"2637","148350","2637"
"2638","385582","2638"
"2639","615871","2639"
"2640","1045924","2640"
"2641","296440","2641"
"2642","715","2642"
"2643","3","2643"
"2644","1017","2644"
"2645","492","2645"
"2646","1238","2646"
"2647","2923","2647"
"2648","441","2648"
"2649","920","2649"
"2650","1975","2650"
"2651","1646","2651"
"2652","620","2652"
"2653","2822","2653"
"2654","10367","2654"
"2655","741","2655"
"2656","2499","2656"
"2657","2039","2657"
"2658","1704","2658"
"2659","3779","2659"
"2660","1305","2660"
"2661","10874","2661"
"2662","29741","2662"
"2663","3228","2663"
"2664","8712","2664"
"2665","278","2665"
"2666","16587","2666"
"2667","58913","2667"
"2668","907","2668"
"2669","8627","2669"
"2670","557","2670"
"2671","16351","2671"
"2672","1121","2672"
"2673","4993","2673"
"2674","1595","2674"
"2675","2219","2675"
"2676","2172","2676"
"2677","3676","2677"
"2678","5646","2678"
"2679","408785","2679"
"2680","3115","2680"
"2681","533559","2681"
"2682","548222","2682"
"2683","2005","2683"
"2684","78","2684"
"2685","372868","2685"
"2686","456","2686"
"2687","191953","2687"
"2688","5129","2688"
"2689","5201","2689"
"2690","20254","2690"
"2691","7460","2691"
"2692","1386","2692"
"2693","5620","2693"
"2694","6196","2694"
"2695","6855","2695"
"2696","6229","2696"
"2697","4299","2697"
"2698","3231","2698"
"2699","10397","2699"
"2700","6551","2700"
"2701","7417","2701"
"2702","4593","2702"
"2703","3495","2703"
"2704","32926","2704"
"2705","1467","2705"
"2706","3351","2706"
"2707","17587","2707"
"2708","1198","2708"
"2709","11780","2709"
"2710","31360","2710"
"2711","34441","2711"
"2712","1571","2712"
"2713","2112","2713"
"2714","63","2714"
"2715","1094","2715"
"2716","6072","2716"
"2717","3224","2717"
"2718","9649","2718"
"2719","14387","2719"
"2720","10739","2720"
"2721","13473","2721"
"2722","6242","2722"
"2723","37511","2723"
"2724","24737","2724"
"2725","2695","2725"
"2726","9589","2726"
"2727","5611","2727"
"2728","62644","2728"
"2729","7017","2729"
"2730","473","2730"
"2731","7283","2731"
"2732","17746","2732"
"2733","11038","2733"
"2734","6541","2734"
"2735","41595","2735"
"2736","2615","2736"
"2737","24336","2737"
"2738","53994","2738"
"2739","41200","2739"
"2740","245198","2740"
"2741","5299","2741"
"2742","36854","2742"
"2743","3788","2743"
"2744","15855","2744"
"2745","26126","2745"
"2746","9673","2746"
"2747","39482","2747"
"2748","3478","2748"
"2749","167763","2749"
"2750","564439","2750"
"2751","22464","2751"
"2752","5045","2752"
"2753","22196","2753"
"2754","53494","2754"
"2755","81386","2755"
"2756","78869","2756"
"2757","10864","2757"
"2758","53276","2758"
"2759","45328","2759"
"2760","35001","2760"
"2761","56625","2761"
"2762","6197","2762"
"2763","3231","2763"
"2764","107851","2764"
"2765","48732","2765"
"2766","8331","2766"
"2767","558212","2767"
"2768","59488","2768"
"2769","36275","2769"
"2770","25199","2770"
"2771","44240","2771"
"2772","98127","2772"
"2773","41571","2773"
"2774","7936","2774"
"2775","34885","2775"
"2776","42006","2776"
"2777","14147","2777"
"2778","37650","2778"
"2779","42352","2779"
"2780","103411","2780"
"2781","71668","2781"
"2782","151574","2782"
"2783","14989","2783"
"2784","213862","2784"
"2785","56366","2785"
"2786","71255","2786"
"2787","193427","2787"
"2788","13893","2788"
"2789","19575","2789"
"2790","73300","2790"
"2791","90490","2791"
"2792","54020","2792"
"2793","132507","2793"
"2794","29397","2794"
"2795","47674","2795"
"2796","52876","2796"
"2797","15358","2797"
"2798","100249","2798"
"2799","53861","2799"
"2800","80445","2800"
"2801","114482","2801"
"2802","132384","2802"
"2803","111608","2803"
"2804","111318","2804"
"2805","144126","2805"
"2806","126324","2806"
"2807","63902","2807"
"2808","20738","2808"
"2809","29469","2809"
"2810","134510","2810"
"2811","160011","2811"
"2812","30809","2812"
"2813","50626","2813"
"2814","106573","2814"
"2815","44808","2815"
"2816","130343","2816"
"2817","86766","2817"
"2818","129227","2818"
"2819","14439","2819"
"2820","37977","2820"
"2821","159765","2821"
"2822","51624","2822"
"2823","62944","2823"
"2824","13353","2824"
"2825","5540","2825"
"2826","30440","2826"
"2827","13001","2827"
"2828","227485","2828"
"2829","55305","2829"
"2830","283839","2830"
"2831","389310","2831"
"2832","599600","2832"
"2833","649090","2833"
"2834","692473","2834"
"2835","1272477","2835"
"2836","69219","2836"
"2837","1270731","2837"
"2838","726571","2838"
"2839","1907090","2839"
"2840","1358293","2840"
"2841","1793661","2841"
"2842","2403727","2842"
"2843","1939850","2843"
"2844","1630353","2844"
"2845","1145362","2845"
"2846","0","2846"
"2847","0","2847"
"2848","1243609","2848"
"2849","1961990","2849"
"2850","1965825","2850"
"2851","1768221","2851"
"2852","2375406","2852"
"2853","538778","2853"
"2854","13209","2854"
"2855","42499","2855"
"2856","7815","2856"
"2857","70278","2857"
"2858","66703","2858"
"2859","34340","2859"
"2860","42372","2860"
"2861","295284","2861"
"2862","494187","2862"
"2863","653138","2863"
"2864","35043","2864"
"2865","259497","2865"
"2866","51031","2866"
"2867","58340","2867"
"2868","355300","2868"
"2869","771156","2869"
"2870","685997","2870"
"2871","599921","2871"
"2872","164717","2872"
"2873","624272","2873"
"2874","43710","2874"
"2875","19681","2875"
"2876","137856","2876"
"2877","80512","2877"
"2878","151266","2878"
"2879","164262","2879"
"2880","615400","2880"
"2881","42368","2881"
"2882","369088","2882"
"2883","229965","2883"
"2884","553419","2884"
"2885","466159","2885"
"2886","91232","2886"
"2887","687557","2887"
"2888","560922","2888"
"2889","210173","2889"
"2890","6047","2890"
"2891","27064","2891"
"2892","478512","2892"
"2893","403588","2893"
"2894","532389","2894"
"2895","774957","2895"
"2896","26849","2896"
"2897","335291","2897"
"2898","75829","2898"
"2899","709704","2899"
"2900","468190","2900"
"2901","122838","2901"
"2902","446695","2902"
"2903","576355","2903"
"2904","139088","2904"
"2905","863004","2905"
"2906","43002","2906"
"2907","995277","2907"
"2908","121689","2908"
"2909","854092","2909"
"2910","1048009","2910"
"2911","978679","2911"
"2912","446156","2912"
"2913","91802","2913"
"2914","272564","2914"
"2915","627919","2915"
"2916","388546","2916"
"2917","65842","2917"
"2918","430072","2918"
"2919","901508","2919"
"2920","445918","2920"
"2921","420501","2921"
"2922","206299","2922"
"2923","104712","2923"
"2924","797205","2924"
"2925","1172424","2925"
"2926","557894","2926"
"2927","812998","2927"
"2928","405953","2928"
"2929","573338","2929"
"2930","731693","2930"
"2931","1127368","2931"
"2932","176069","2932"
"2933","772253","2933"
"2934","796504","2934"
"2935","989125","2935"
"2936","558132","2936"
"2937","876045","2937"
"2938","418730","2938"
"2939","107592","2939"
"2940","670353","2940"
"2941","1056173","2941"
"2942","635761","2942"
"2943","581454","2943"
"2944","883678","2944"
"2945","560263","2945"
"2946","687645","2946"
"2947","15856","2947"
"2948","93034","2948"
"2949","79991","2949"
"2950","83690","2950"
"2951","79193","2951"
"2952","75261","2952"
"2953","122887","2953"
"2954","168254","2954"
"2955","349585","2955"
"2956","697949","2956"
"2957","301657","2957"
"2958","49436","2958"
"2959","306545","2959"
"2960","139585","2960"
"2961","1093513","2961"
"2962","874960","2962"
"2963","962296","2963"
"2964","1179921","2964"
"2965","547006","2965"
"2966","209089","2966"
"2967","882484","2967"
"2968","1096349","2968"
"2969","742283","2969"
"2970","234304","2970"
"2971","562092","2971"
"2972","371808","2972"
"2973","316458","2973"
"2974","976181","2974"
"2975","660281","2975"
"2976","301184","2976"
"2977","714626","2977"
"2978","430120","2978"
"2979","878028","2979"
"2980","393039","2980"
"2981","980790","2981"
"2982","214006","2982"
"2983","736698","2983"
"2984","429740","2984"
"2985","603431","2985"
"2986","986397","2986"
"2987","920177","2987"
"2988","699021","2988"
"2989","1312714","2989"
"2990","695442","2990"
"2991","709817","2991"
"2992","103019","2992"
"2993","1058088","2993"
"2994","0","2994"
"2995","0","2995"
"2996","0","2996"
"2997","1051475","2997"
"2998","446391","2998"
"2999","1848475","2999"
"3000","2422663","3000"
"3001","818623","3001"
"3002","237940","3002"
"3003","0","3003"
"3004","0","3004"
"3005","0","3005"
"3006","0","3006"
"3007","0","3007"
"3008","0","3008"
"3009","1768431","3009"
"3010","1081654","3010"
"3011","2452506","3011"
"3012","1760690","3012"
"3013","1280266","3013"
"3014","1363455","3014"
"3015","1356128","3015"
"3016","1745433","3016"
"3017","1251092","3017"
"3018","0","3018"
"3019","2235850","3019"
"3020","1692730","3020"
"3021","2236326","3021"
"3022","1451495","3022"
"3023","1757331","3023"
"3024","2333352","3024"
"3025","1340367","3025"
"3026","0","3026"
"3027","0","3027"
"3028","0","3028"
"3029","1644295","3029"
"3030","95","3030"
"3031","1269","3031"
"3032","3775","3032"
"3033","28290","3033"
"3034","3493","3034"
"3035","11132","3035"
"3036","550","3036"
"3037","1942","3037"
"3038","7820","3038"
"3039","1136","3039"
"3040","7506","3040"
"3041","46702","3041"
"3042","8200","3042"
"3043","2528","3043"
"3044","8465","3044"
"3045","5525","3045"
"3046","4545","3046"
"3047","4263","3047"
"3048","3834","3048"
"3049","11273","3049"
"3050","8904","3050"
"3051","5082","3051"
"3052","5291","3052"
"3053","37374","3053"
"3054","1747","3054"
"3055","18792","3055"
"3056","5855","3056"
"3057","6051","3057"
"3058","7760","3058"
"3059","3430","3059"
"3060","5370","3060"
"3061","15730","3061"
"3062","19311","3062"
"3063","3715","3063"
"3064","5208","3064"
"3065","2426","3065"
"3066","11030","3066"
"3067","347883","3067"
"3068","2262","3068"
"3069","76263","3069"
"3070","5068","3070"
"3071","42349","3071"
"3072","5957","3072"
"3073","70830","3073"
"3074","24359","3074"
"3075","37814","3075"
"3076","8210","3076"
"3077","38981","3077"
"3078","34012","3078"
"3079","8042","3079"
"3080","4242","3080"
"3081","5931","3081"
"3082","346795","3082"
"3083","46887","3083"
"3084","11798","3084"
"3085","7900","3085"
"3086","5271","3086"
"3087","4735","3087"
"3088","125034","3088"
"3089","444905","3089"
"3090","494","3090"
"3091","8118","3091"
"3092","55769","3092"
"3093","12116","3093"
"3094","57824","3094"
"3095","364268","3095"
"3096","555366","3096"
"3097","186824","3097"
"3098","12644","3098"
"3099","25406","3099"
"3100","24101","3100"
"3101","7320","3101"
"3102","338597","3102"
"3103","524492","3103"
"3104","38838","3104"
"3105","0","3105"
"3106","55870","3106"
"3107","23754","3107"
"3108","1838","3108"
"3109","10695","3109"
"3110","572386","3110"
"3111","5234","3111"
"3112","186828","3112"
"3113","4488","3113"
"3114","35848","3114"
"3115","7357","3115"
"3116","130208","3116"
"3117","13249","3117"
"3118","14924","3118"
"3119","74226","3119"
"3120","52293","3120"
"3121","24358","3121"
"3122","22028","3122"
"3123","172423","3123"
"3124","19239","3124"
"3125","27860","3125"
"3126","10399","3126"
"3127","33251","3127"
"3128","78237","3128"
"3129","14348","3129"
"3130","71746","3130"
"3131","110676","3131"
"3132","17269","3132"
"3133","38328","3133"
"3134","123798","3134"
"3135","10016","3135"
"3136","14798","3136"
"3137","74824","3137"
"3138","62524","3138"
"3139","1955","3139"
"3140","193487","3140"
"3141","14178","3141"
"3142","199410","3142"
"3143","24611","3143"
"3144","8920","3144"
"3145","47284","3145"
"3146","55011","3146"
"3147","13848","3147"
"3148","17404","3148"
"3149","12146","3149"
"3150","77206","3150"
"3151","55190","3151"
"3152","164680","3152"
"3153","22427","3153"
"3154","98997","3154"
"3155","91","3155"
"3156","86","3156"
"3157","192","3157"
"3158","849","3158"
"3159","1994","3159"
"3160","98","3160"
"3161","41","3161"
"3162","534","3162"
"3163","2100","3163"
"3164","1697","3164"
"3165","2836","3165"
"3166","11004","3166"
"3167","77641","3167"
"3168","538","3168"
"3169","129","3169"
"3170","65002","3170"
"3171","145","3171"
"3172","30512","3172"
"3173","4307","3173"
"3174","66870","3174"
"3175","5655","3175"
"3176","10331","3176"
"3177","12784","3177"
"3178","41106","3178"
"3179","6033","3179"
"3180","4054","3180"
"3181","6250","3181"
"3182","1295","3182"
"3183","59047","3183"
"3184","12444","3184"
"3185","2899","3185"
"3186","19614","3186"
"3187","8060","3187"
"3188","40116","3188"
"3189","240","3189"
"3190","252","3190"
"3191","184918","3191"
"3192","1753","3192"
"3193","72601","3193"
"3194","3020","3194"
"3195","10911","3195"
"3196","3183","3196"
"3197","19822","3197"
"3198","8678","3198"
"3199","567575","3199"
"3200","188684","3200"
"3201","2557","3201"
"3202","4517","3202"
"3203","2758","3203"
"3204","188947","3204"
"3205","5684","3205"
"3206","2008","3206"
"3207","9973","3207"
"3208","193730","3208"
"3209","18922","3209"
"3210","17458","3210"
"3211","5423","3211"
"3212","10760","3212"
"3213","26162","3213"
"3214","13800","3214"
"3215","106550","3215"
"3216","59986","3216"
"3217","40974","3217"
"3218","11425","3218"
"3219","4078","3219"
"3220","90435","3220"
"3221","195694","3221"
"3222","10468","3222"
"3223","12184","3223"
"3224","15114","3224"
"3225","16125","3225"
"3226","9282","3226"
"3227","20787","3227"
"3228","54750","3228"
"3229","9888","3229"
"3230","3202","3230"
"3231","38891","3231"
"3232","125148","3232"
"3233","7852","3233"
"3234","5558","3234"
"3235","44444","3235"
"3236","33304","3236"
"3237","61569","3237"
"3238","16058","3238"
"3239","164976","3239"
"3240","37101","3240"
"3241","52968","3241"
"3242","34542","3242"
"3243","55919","3243"
"3244","19136","3244"
"3245","5573","3245"
"3246","50878","3246"
"3247","254521","3247"
"3248","96918","3248"
"3249","58949","3249"
"3250","2578","3250"
"3251","6077","3251"
"3252","1558","3252"
"3253","7581","3253"
"3254","28924","3254"
"3255","1484","3255"
"3256","971904","3256"
"3257","575917","3257"
"3258","8383","3258"
"3259","39088","3259"
"3260","564857","3260"
"3261","170888","3261"
"3262","14937","3262"
"3263","95699","3263"
"3264","23903","3264"
"3265","1384","3265"
"3266","8779","3266"
"3267","2204","3267"
"3268","12086","3268"
"3269","16009","3269"
"3270","1690","3270"
"3271","37241","3271"
"3272","566540","3272"
"3273","10216","3273"
"3274","41409","3274"
"3275","34910","3275"
"3276","7257","3276"
"3277","174520","3277"
"3278","26658","3278"
"3279","41818","3279"
"3280","4764","3280"
"3281","40448","3281"
"3282","1641","3282"
"3283","23254","3283"
"3284","38134","3284"
"3285","60488","3285"
"3286","25862","3286"
"3287","60729","3287"
"3288","89976","3288"
"3289","20250","3289"
"3290","25248","3290"
"3291","7624","3291"
"3292","49620","3292"
"3293","693458","3293"
"3294","37642","3294"
"3295","173835","3295"
"3296","148582","3296"
"3297","57714","3297"
"3298","12567","3298"
"3299","6201","3299"
"3300","85109","3300"
"3301","67599","3301"
"3302","102368","3302"
"3303","27511","3303"
"3304","8009","3304"
"3305","63532","3305"
"3306","2838","3306"
"3307","32761","3307"
"3308","605334","3308"
"3309","246424","3309"
"3310","31628","3310"
"3311","7003","3311"
"3312","15782","3312"
"3313","95481","3313"
"3314","22158","3314"
"3315","600348","3315"
"3316","43135","3316"
"3317","21338","3317"
"3318","22109","3318"
"3319","180593","3319"
"3320","1062","3320"
"3321","14942","3321"
"3322","216414","3322"
"3323","139121","3323"
"3324","37586","3324"
"3325","505347","3325"
"3326","152650","3326"
"3327","22700","3327"
"3328","74629","3328"
"3329","1100774","3329"
"3330","10696","3330"
"3331","92986","3331"
"3332","189305","3332"
"3333","19563","3333"
"3334","69544","3334"
"3335","50422","3335"
"3336","50721","3336"
"3337","22457","3337"
"3338","17551","3338"
"3339","171191","3339"
"3340","460","3340"
"3341","3225","3341"
"3342","2482","3342"
"3343","1508","3343"
"3344","631","3344"
"3345","31934","3345"
"3346","6969","3346"
"3347","2300","3347"
"3348","28053","3348"
"3349","3961","3349"
"3350","14363","3350"
"3351","1099","3351"
"3352","24125","3352"
"3353","28425","3353"
"3354","33670","3354"
"3355","25208","3355"
"3356","5864","3356"
"3357","13097","3357"
"3358","570272","3358"
"3359","10177","3359"
"3360","24486","3360"
"3361","13520","3361"
"3362","3663","3362"
"3363","50287","3363"
"3364","6386","3364"
"3365","9962","3365"
"3366","57959","3366"
"3367","37946","3367"
"3368","568641","3368"
"3369","3027","3369"
"3370","70291","3370"
"3371","6104","3371"
"3372","15226","3372"
"3373","51453","3373"
"3374","123297","3374"
"3375","68410","3375"
"3376","50224","3376"
"3377","39443","3377"
"3378","5474","3378"
"3379","2976","3379"
"3380","11346","3380"
"3381","43356","3381"
"3382","80094","3382"
"3383","76595","3383"
"3384","63642","3384"
"3385","7889","3385"
"3386","48254","3386"
"3387","31103","3387"
"3388","39381","3388"
"3389","62984","3389"
"3390","16661","3390"
"3391","5152","3391"
"3392","19204","3392"
"3393","9629","3393"
"3394","18756","3394"
"3395","35405","3395"
"3396","14395","3396"
"3397","7188","3397"
"3398","50128","3398"
"3399","68143","3399"
"3400","82653","3400"
"3401","39849","3401"
"3402","116443","3402"
"3403","42135","3403"
"3404","589917","3404"
"3405","9060","3405"
"3406","3","3406"
"3407","149","3407"
"3408","956","3408"
"3409","7263","3409"
"3410","108","3410"
"3411","24707","3411"
"3412","895","3412"
"3413","359","3413"
"3414","6102","3414"
"3415","7563","3415"
"3416","15","3416"
"3417","3125","3417"
"3418","4250","3418"
"3419","2911","3419"
"3420","36726","3420"
"3421","6519","3421"
"3422","2019","3422"
"3423","56699","3423"
"3424","35336","3424"
"3425","7658","3425"
"3426","8127","3426"
"3427","13568","3427"
"3428","3446","3428"
"3429","1767","3429"
"3430","7520","3430"
"3431","10522","3431"
"3432","40047","3432"
"3433","7339","3433"
"3434","45748","3434"
"3435","6050","3435"
"3436","590712","3436"
"3437","40244","3437"
"3438","16636","3438"
"3439","3286","3439"
"3440","22250","3440"
"3441","948","3441"
"3442","10790","3442"
"3443","10660","3443"
"3444","52735","3444"
"3445","441889","3445"
"3446","3490","3446"
"3447","48903","3447"
"3448","11682","3448"
"3449","2699","3449"
"3450","325499","3450"
"3451","9915","3451"
"3452","52416","3452"
"3453","34072","3453"
"3454","7732","3454"
"3455","4998","3455"
"3456","39358","3456"
"3457","15562","3457"
"3458","7249","3458"
"3459","25585","3459"
"3460","15468","3460"
"3461","4104","3461"
"3462","540278","3462"
"3463","1858281","3463"
"3464","7834","3464"
"3465","53589","3465"
"3466","29805","3466"
"3467","28474","3467"
"3468","2132","3468"
"3469","6212","3469"
"3470","44814","3470"
"3471","33512","3471"
"3472","62407","3472"
"3473","8502","3473"
"3474","7156","3474"
"3475","10330","3475"
"3476","235510","3476"
"3477","4094","3477"
"3478","13551","3478"
"3479","323","3479"
"3480","18805","3480"
"3481","10024","3481"
"3482","9218","3482"
"3483","23649","3483"
"3484","86747","3484"
"3485","8508","3485"
"3486","57115","3486"
"3487","7342","3487"
"3488","5873","3488"
"3489","44027","3489"
"3490","21506","3490"
"3491","23515","3491"
"3492","31376","3492"
"3493","11880","3493"
"3494","37465","3494"
"3495","46502","3495"
"3496","77051","3496"
"3497","6839","3497"
"3498","58037","3498"
"3499","14476","3499"
"3500","7331","3500"
"3501","10672","3501"
"3502","214","3502"
"3503","520","3503"
"3504","1654","3504"
"3505","424","3505"
"3506","39604","3506"
"3507","2544","3507"
"3508","81609","3508"
"3509","946","3509"
"3510","1257","3510"
"3511","1499","3511"
"3512","1836","3512"
"3513","1115","3513"
"3514","10645","3514"
"3515","5047","3515"
"3516","5932","3516"
"3517","2508","3517"
"3518","65968","3518"
"3519","9736","3519"
"3520","2125","3520"
"3521","2635","3521"
"3522","3465","3522"
"3523","14300","3523"
"3524","3917","3524"
"3525","60200","3525"
"3526","1857","3526"
"3527","9387","3527"
"3528","1074","3528"
"3529","3812","3529"
"3530","2209","3530"
"3531","2014","3531"
"3532","6943","3532"
"3533","385","3533"
"3534","5190","3534"
"3535","6922","3535"
"3536","8067","3536"
"3537","49425","3537"
"3538","11279","3538"
"3539","36654","3539"
"3540","3051","3540"
"3541","2433","3541"
"3542","5994","3542"
"3543","8291","3543"
"3544","3060","3544"
"3545","7463","3545"
"3546","2427","3546"
"3547","9560","3547"
"3548","5057","3548"
"3549","3791","3549"
"3550","1736","3550"
"3551","6848","3551"
"3552","5155","3552"
"3553","1879","3553"
"3554","26250","3554"
"3555","4845","3555"
"3556","2607","3556"
"3557","47073","3557"
"3558","7390","3558"
"3559","14446","3559"
"3560","3167","3560"
"3561","4685","3561"
"3562","3456","3562"
"3563","5396","3563"
"3564","3363","3564"
"3565","3002","3565"
"3566","10452","3566"
"3567","5635","3567"
