"id","NbrePages10ID","livreID"
"5003","85","5003"
"5004","11","5004"
"5005","26","5005"
"5006","32","5006"
"5007","9","5007"
"5008","42","5008"
"5009","33","5009"
"5010","18","5010"
"5011","35","5011"
"5012","10","5012"
"5013","45","5013"
"5014","24","5014"
"5015","6","5015"
"5016","1","5016"
"5017","11","5017"
"5018","28","5018"
"5019","17","5019"
"5020","28","5020"
"5021","19","5021"
"5022","14","5022"
"5023","51","5023"
"5024","16","5024"
"5025","32","5025"
"5026","73","5026"
"5027","113","5027"
"5028","52","5028"
"5029","47","5029"
"5030","36","5030"
"5031","20","5031"
"5032","16","5032"
"5033","6","5033"
"5034","27","5034"
"5035","19","5035"
"5036","12","5036"
"5037","25","5037"
"5038","43","5038"
"5039","86","5039"
"5040","10","5040"
"5041","20","5041"
"5042","19","5042"
"5043","21","5043"
"5044","46","5044"
"5045","120","5045"
"5046","9","5046"
"5047","1","5047"
"5048","27","5048"
"5049","3","5049"
"5050","20","5050"
"5051","20","5051"
"5052","33","5052"
"5053","26","5053"
"5054","16","5054"
"5055","41","5055"
"5056","14","5056"
"5057","14","5057"
"5058","16","5058"
"5059","17","5059"
"5060","18","5060"
"5061","15","5061"
"5062","14","5062"
"5063","20","5063"
"5064","10","5064"
"5065","40","5065"
"5066","27","5066"
"5067","28","5067"
"5068","20","5068"
"5069","28","5069"
"5070","15","5070"
"5071","3","5071"
"5072","40","5072"
"5073","52","5073"
"5074","15","5074"
"5075","36","5075"
"5076","114","5076"
"5077","29","5077"
"5078","9","5078"
"5079","65","5079"
"5080","15","5080"
"5081","4","5081"
"5082","48","5082"
"5083","1","5083"
"5084","23","5084"
"5085","31","5085"
"5086","26","5086"
"5087","25","5087"
"5088","20","5088"
"5089","15","5089"
"5090","20","5090"
"5091","7","5091"
"5092","27","5092"
"5093","1","5093"
"5094","24","5094"
"5095","171","5095"
"5096","37","5096"
"5097","15","5097"
"5098","5","5098"
"5099","37","5099"
"5100","20","5100"
"5101","19","5101"
"5102","17","5102"
"5103","103","5103"
"5104","55","5104"
"5105","21","5105"
"5106","32","5106"
"5107","15","5107"
"5108","70","5108"
"5109","16","5109"
"5110","20","5110"
"5111","76","5111"
"5112","9","5112"
"5113","15","5113"
"5114","44","5114"
"5115","20","5115"
"5116","24","5116"
"5117","78","5117"
"5118","42","5118"
"5119","15","5119"
"5120","1","5120"
"5121","42","5121"
"5122","35","5122"
"5123","17","5123"
"5124","18","5124"
"5125","17","5125"
"5126","1","5126"
"5127","27","5127"
"5128","62","5128"
"5129","14","5129"
"5130","53","5130"
"5131","23","5131"
"5132","29","5132"
"5133","27","5133"
"5134","31","5134"
"5135","23","5135"
"5136","29","5136"
"5137","34","5137"
"5138","11","5138"
"5139","11","5139"
"5140","14","5140"
"5141","33","5141"
"5142","21","5142"
"5143","14","5143"
"5144","26","5144"
"5145","19","5145"
"5146","25","5146"
"5147","24","5147"
"5148","14","5148"
"5149","17","5149"
"5150","23","5150"
"5151","23","5151"
"5152","59","5152"
"5153","25","5153"
"5154","25","5154"
"5155","35","5155"
"5156","20","5156"
"5157","27","5157"
"5158","30","5158"
"5159","27","5159"
"5160","38","5160"
"5161","66","5161"
"5162","22","5162"
"5163","17","5163"
"5164","51","5164"
"5165","76","5165"
"5166","20","5166"
"5167","14","5167"
"5168","17","5168"
"5169","103","5169"
"5170","20","5170"
"5171","28","5171"
"5172","9","5172"
"5173","19","5173"
"5174","22","5174"
"5175","41","5175"
"5176","67","5176"
"5177","15","5177"
"5178","51","5178"
"5179","15","5179"
"5180","11","5180"
"5181","24","5181"
"5182","23","5182"
"5183","11","5183"
"5184","30","5184"
"5185","23","5185"
"5186","21","5186"
"5187","51","5187"
"5188","14","5188"
"5189","19","5189"
"5190","25","5190"
"5191","30","5191"
"5192","56","5192"
"5193","23","5193"
"5194","19","5194"
"5195","29","5195"
"5196","15","5196"
"5197","18","5197"
"5198","10","5198"
"5199","17","5199"
"5200","6","5200"
"5201","23","5201"
"5202","4","5202"
"5203","4","5203"
"5204","79","5204"
"5205","11","5205"
"5206","1","5206"
"5207","7","5207"
"5208","11","5208"
"5209","6","5209"
"5210","5","5210"
"5211","26","5211"
"5212","27","5212"
"5213","6","5213"
"5214","12","5214"
"5215","35","5215"
"5216","7","5216"
"5217","12","5217"
"5218","9","5218"
"5219","7","5219"
"5220","17","5220"
"5221","54","5221"
"5222","6","5222"
"5223","8","5223"
"5224","14","5224"
"5225","11","5225"
"5226","1","5226"
"5227","21","5227"
"5228","7","5228"
"5229","4","5229"
"5230","9","5230"
"5231","9","5231"
"5232","1","5232"
"5233","9","5233"
"5234","1","5234"
"5235","6","5235"
"5236","21","5236"
"5237","7","5237"
"5238","12","5238"
"5239","9","5239"
"5240","16","5240"
"5241","1","5241"
"5242","1","5242"
"5243","8","5243"
"5244","6","5244"
"5245","9","5245"
"5246","10","5246"
"5247","9","5247"
"5248","6","5248"
"5249","23","5249"
"5250","4","5250"
"5251","1","5251"
"5252","13","5252"
"5253","26","5253"
"5254","31","5254"
"5255","34","5255"
"5256","36","5256"
"5257","22","5257"
"5258","27","5258"
"5259","1","5259"
"5260","10","5260"
"5261","1","5261"
"5262","9","5262"
"5263","31","5263"
"5264","3","5264"
"5265","1","5265"
"5266","192","5266"
"5267","19","5267"
"5268","25","5268"
"5269","37","5269"
"5270","29","5270"
"5271","22","5271"
"5272","3","5272"
"5273","27","5273"
"5274","24","5274"
"5275","39","5275"
"5276","31","5276"
"5277","34","5277"
"5278","7","5278"
"5279","33","5279"
"5280","73","5280"
"5281","27","5281"
"5282","23","5282"
"5283","6","5283"
"5284","14","5284"
"5285","21","5285"
"5286","18","5286"
"5287","27","5287"
"5288","35","5288"
"5289","30","5289"
"5290","17","5290"
"5291","31","5291"
"5292","19","5292"
"5293","25","5293"
"5294","31","5294"
"5295","37","5295"
"5296","23","5296"
"5297","98","5297"
"5298","1","5298"
"5299","43","5299"
"5300","16","5300"
"5301","18","5301"
"5302","31","5302"
"5303","21","5303"
"5304","1","5304"
"5305","1","5305"
"5306","20","5306"
"5307","80","5307"
"5308","49","5308"
"5309","22","5309"
"5310","22","5310"
"5311","35","5311"
"5312","19","5312"
"5313","30","5313"
"5314","20","5314"
"5315","11","5315"
"5316","24","5316"
"5317","33","5317"
"5318","20","5318"
"5319","39","5319"
"5320","69","5320"
"5321","23","5321"
"5322","28","5322"
"5323","32","5323"
"5324","11","5324"
"5325","25","5325"
"5326","27","5326"
"5327","60","5327"
"5328","14","5328"
"5329","153","5329"
"5330","47","5330"
"5331","10","5331"
"5332","33","5332"
"5333","13","5333"
"5334","31","5334"
"5335","28","5335"
"5336","14","5336"
"5337","14","5337"
"5338","1","5338"
"5339","15","5339"
"5340","19","5340"
"5341","12","5341"
"5342","33","5342"
"5343","12","5343"
"5344","30","5344"
"5345","14","5345"
"5346","11","5346"
"5347","4","5347"
"5348","15","5348"
"5349","31","5349"
"5350","10","5350"
"5351","11","5351"
"5352","11","5352"
"5353","35","5353"
"5354","31","5354"
"5355","6","5355"
"5356","14","5356"
"5357","4","5357"
"5358","4","5358"
"5359","4","5359"
"5360","39","5360"
"5361","29","5361"
"5362","1","5362"
"5363","27","5363"
"5364","40","5364"
"5365","25","5365"
"5366","33","5366"
"5367","20","5367"
"5368","11","5368"
"5369","13","5369"
"5370","11","5370"
"5371","25","5371"
"5372","4","5372"
"5373","75","5373"
"5374","14","5374"
"5375","65","5375"
"5376","23","5376"
"5377","12","5377"
"5378","11","5378"
"5379","18","5379"
"5380","14","5380"
"5381","33","5381"
"5382","4","5382"
"5383","4","5383"
"5384","4","5384"
"5385","33","5385"
"5386","38","5386"
"5387","23","5387"
"5388","14","5388"
"5389","8","5389"
"5390","4","5390"
"5391","39","5391"
"5392","4","5392"
"5393","7","5393"
"5394","14","5394"
"5395","1","5395"
"5396","11","5396"
"5397","6","5397"
"5398","16","5398"
"5399","7","5399"
"5400","19","5400"
"5401","33","5401"
"5402","22","5402"
"5403","31","5403"
"5404","32","5404"
"5405","32","5405"
"5406","78","5406"
"5407","12","5407"
"5408","10","5408"
"5409","23","5409"
"5410","23","5410"
"5411","13","5411"
"5412","11","5412"
"5413","4","5413"
"5414","22","5414"
"5415","25","5415"
"5416","17","5416"
"5417","107","5417"
"5418","15","5418"
"5419","14","5419"
"5420","33","5420"
"5421","39","5421"
"5422","25","5422"
"5423","13","5423"
"5424","33","5424"
"5425","19","5425"
"5426","29","5426"
"5427","2","5427"
"5428","14","5428"
"5429","11","5429"
"5430","19","5430"
"5431","23","5431"
"5432","53","5432"
"5433","51","5433"
"5434","14","5434"
"5435","5","5435"
"5436","22","5436"
"5437","31","5437"
"5438","21","5438"
"5439","21","5439"
"5440","23","5440"
"5441","33","5441"
"5442","1","5442"
"5443","20","5443"
"5444","23","5444"
"5445","29","5445"
"5446","27","5446"
"5447","50","5447"
"5448","22","5448"
"5449","18","5449"
"5450","22","5450"
"5451","21","5451"
"5452","22","5452"
"5453","8","5453"
"5454","23","5454"
"5455","14","5455"
"5456","24","5456"
"5457","23","5457"
"5458","14","5458"
"5459","27","5459"
"5460","33","5460"
"5461","47","5461"
"5462","28","5462"
"5463","37","5463"
"5464","33","5464"
"5465","15","5465"
"5466","37","5466"
"5467","23","5467"
"5468","19","5468"
"5469","52","5469"
"5470","22","5470"
"5471","22","5471"
"5472","20","5472"
"5473","11","5473"
"5474","22","5474"
"5475","18","5475"
"5476","35","5476"
"5477","27","5477"
"5478","15","5478"
"5479","22","5479"
"5480","45","5480"
"5481","14","5481"
"5482","45","5482"
"5483","7","5483"
"5484","2","5484"
"5485","34","5485"
"5486","20","5486"
"5487","1","5487"
"5488","28","5488"
"5489","15","5489"
"5490","33","5490"
"5491","41","5491"
"5492","29","5492"
"5493","12","5493"
"5494","22","5494"
"5495","18","5495"
"5496","35","5496"
"5497","2","5497"
"5498","26","5498"
"5499","35","5499"
"5500","33","5500"
"5501","41","5501"
"5502","9","5502"
"5503","14","5503"
"5504","25","5504"
"5505","9","5505"
"5506","25","5506"
"5507","29","5507"
"5508","75","5508"
"5509","22","5509"
"5510","55","5510"
"5511","9","5511"
"5512","33","5512"
"5513","1","5513"
"5514","27","5514"
"5515","41","5515"
"5516","14","5516"
"5517","26","5517"
"5518","14","5518"
"5519","10","5519"
"5520","16","5520"
"5521","27","5521"
"5522","16","5522"
"5523","23","5523"
"5524","15","5524"
"5525","35","5525"
"5526","12","5526"
"5527","31","5527"
"5528","73","5528"
"5529","42","5529"
"5530","33","5530"
"5531","33","5531"
"5532","9","5532"
"5533","8","5533"
"5534","50","5534"
"5535","21","5535"
"5536","41","5536"
"5537","14","5537"
"5538","46","5538"
"5539","20","5539"
"5540","48","5540"
"5541","17","5541"
"5542","8","5542"
"5543","42","5543"
"5544","31","5544"
"5545","37","5545"
"5546","32","5546"
"5547","22","5547"
"5548","22","5548"
"5549","31","5549"
"5550","40","5550"
"5551","25","5551"
"5552","15","5552"
"5553","27","5553"
"5554","27","5554"
"5555","23","5555"
"5556","55","5556"
"5557","17","5557"
"5558","13","5558"
"5559","14","5559"
"5560","15","5560"
"5561","11","5561"
"5562","31","5562"
"5563","12","5563"
"5564","25","5564"
"5565","10","5565"
"5566","9","5566"
"5567","24","5567"
"5568","11","5568"
"5569","25","5569"
"5570","10","5570"
"5571","45","5571"
"5572","59","5572"
"5573","80","5573"
"5574","11","5574"
"5575","29","5575"
"5576","19","5576"
"5577","23","5577"
"5578","17","5578"
"5579","14","5579"
"5580","20","5580"
"5581","17","5581"
"5582","22","5582"
"5583","22","5583"
"5584","14","5584"
"5585","9","5585"
"5586","23","5586"
"5587","6","5587"
"5588","33","5588"
"5589","20","5589"
"5590","6","5590"
"5591","3","5591"
"5592","6","5592"
"5593","20","5593"
"5594","6","5594"
"5595","6","5595"
"5596","6","5596"
"5597","1","5597"
"5598","7","5598"
"5599","6","5599"
"5600","7","5600"
"5601","7","5601"
"5602","6","5602"
"5603","17","5603"
"5604","6","5604"
"5605","17","5605"
"5606","6","5606"
"5607","17","5607"
"5608","9","5608"
"5609","30","5609"
"5610","11","5610"
"5611","32","5611"
"5612","25","5612"
"5613","39","5613"
"5614","1","5614"
"5615","12","5615"
"5616","30","5616"
"5617","20","5617"
"5618","23","5618"
"5619","7","5619"
"5620","13","5620"
"5621","36","5621"
"5622","15","5622"
"5623","36","5623"
"5624","14","5624"
"5625","36","5625"
"5626","1","5626"
"5627","37","5627"
"5628","14","5628"
"5629","9","5629"
"5630","14","5630"
"5631","194","5631"
"5632","28","5632"
"5633","26","5633"
"5634","15","5634"
"5635","22","5635"
"5636","14","5636"
"5637","23","5637"
"5638","1","5638"
"5639","6","5639"
"5640","13","5640"
"5641","164","5641"
"5642","175","5642"
"5643","6","5643"
"5644","32","5644"
"5645","13","5645"
"5646","30","5646"
"5647","25","5647"
"5648","1","5648"
"5649","158","5649"
"5650","3","5650"
"5651","137","5651"
"5652","23","5652"
"5653","173","5653"
"5654","38","5654"
"5655","63","5655"
"5656","10","5656"
"5657","46","5657"
"5658","147","5658"
"5659","24","5659"
"5660","169","5660"
"5661","10","5661"
"5662","176","5662"
"5663","17","5663"
"5664","23","5664"
"5665","201","5665"
"5666","26","5666"
"5667","11","5667"
"5668","24","5668"
"5669","1","5669"
"5670","196","5670"
"5671","12","5671"
"5672","13","5672"
"5673","149","5673"
"5674","37","5674"
"5675","35","5675"
"5676","202","5676"
"5677","163","5677"
"5678","39","5678"
"5679","20","5679"
"5680","9","5680"
"5681","27","5681"
"5682","35","5682"
"5683","32","5683"
"5684","34","5684"
"5685","14","5685"
"5686","70","5686"
"5687","33","5687"
"5688","21","5688"
"5689","44","5689"
"5690","27","5690"
"5691","14","5691"
"5692","8","5692"
"5693","17","5693"
"5694","39","5694"
"5695","10","5695"
"5696","29","5696"
"5697","103","5697"
"5698","27","5698"
"5699","19","5699"
"5700","13","5700"
"5701","20","5701"
"5702","167","5702"
"5703","13","5703"
"5704","43","5704"
"5705","8","5705"
"5706","50","5706"
"5707","8","5707"
"5708","22","5708"
"5709","14","5709"
"5710","25","5710"
"5711","6","5711"
"5712","7","5712"
"5713","20","5713"
"5714","23","5714"
"5715","40","5715"
"5716","6","5716"
"5717","6","5717"
"5718","6","5718"
"5719","29","5719"
"5720","6","5720"
"5721","6","5721"
"5722","17","5722"
"5723","8","5723"
"5724","19","5724"
"5725","7","5725"
"5726","6","5726"
"5727","6","5727"
"5728","11","5728"
"5729","1","5729"
"5730","6","5730"
"5731","18","5731"
"5732","6","5732"
"5733","10","5733"
"5734","6","5734"
"5735","16","5735"
"5736","6","5736"
"5737","9","5737"
"5738","14","5738"
"5739","6","5739"
"5740","1","5740"
"5741","3","5741"
"5742","10","5742"
"5743","15","5743"
"5744","6","5744"
"5745","11","5745"
"5746","10","5746"
"5747","24","5747"
"5748","6","5748"
"5749","38","5749"
"5750","6","5750"
"5751","6","5751"
"5752","6","5752"
"5753","6","5753"
"5754","7","5754"
"5755","21","5755"
"5756","6","5756"
"5757","9","5757"
"5758","6","5758"
"5759","7","5759"
"5760","32","5760"
"5761","10","5761"
"5762","7","5762"
"5763","7","5763"
"5764","6","5764"
"5765","15","5765"
"5766","6","5766"
"5767","32","5767"
"5768","6","5768"
"5769","7","5769"
"5770","6","5770"
"5771","17","5771"
"5772","6","5772"
"5773","6","5773"
"5774","38","5774"
"5775","19","5775"
"5776","48","5776"
"5777","11","5777"
"5778","17","5778"
"5779","12","5779"
"5780","9","5780"
"5781","28","5781"
"5782","6","5782"
"5783","11","5783"
"5784","7","5784"
"5785","14","5785"
"5786","33","5786"
"5787","6","5787"
"5788","6","5788"
"5789","6","5789"
"5790","15","5790"
"5791","10","5791"
"5792","1","5792"
"5793","20","5793"
"5794","34","5794"
"5795","8","5795"
"5796","9","5796"
"5797","7","5797"
"5798","6","5798"
"5799","6","5799"
"5800","20","5800"
"5801","6","5801"
"5802","33","5802"
"5803","6","5803"
"5804","7","5804"
"5805","6","5805"
"5806","9","5806"
"5807","6","5807"
"5808","6","5808"
"5809","7","5809"
"5810","20","5810"
"5811","23","5811"
"5812","35","5812"
"5813","6","5813"
"5814","14","5814"
"5815","59","5815"
"5816","6","5816"
"5817","7","5817"
"5818","7","5818"
"5819","20","5819"
"5820","6","5820"
"5821","7","5821"
"5822","11","5822"
"5823","27","5823"
"5824","26","5824"
"5825","29","5825"
"5826","6","5826"
"5827","7","5827"
"5828","6","5828"
"5829","14","5829"
"5830","34","5830"
"5831","6","5831"
"5832","14","5832"
"5833","26","5833"
"5834","7","5834"
"5835","141","5835"
"5836","7","5836"
"5837","6","5837"
"5838","6","5838"
"5839","14","5839"
"5840","7","5840"
"5841","20","5841"
"5842","7","5842"
"5843","6","5843"
"5844","35","5844"
"5845","35","5845"
"5846","7","5846"
"5847","6","5847"
"5848","6","5848"
"5849","7","5849"
"5850","6","5850"
"5851","21","5851"
"5852","7","5852"
"5853","6","5853"
"5854","6","5854"
"5855","7","5855"
"5856","6","5856"
"5857","14","5857"
"5858","26","5858"
"5859","34","5859"
"5860","6","5860"
"5861","7","5861"
"5862","34","5862"
"5863","7","5863"
"5864","7","5864"
"5865","6","5865"
"5866","6","5866"
"5867","7","5867"
"5868","7","5868"
"5869","3","5869"
"5870","34","5870"
"5871","7","5871"
"5872","6","5872"
"5873","6","5873"
"5874","6","5874"
"5875","14","5875"
"5876","7","5876"
"5877","6","5877"
"5878","6","5878"
"5879","6","5879"
"5880","7","5880"
"5881","34","5881"
"5882","7","5882"
"5883","7","5883"
"5884","18","5884"
"5885","6","5885"
"5886","33","5886"
"5887","14","5887"
"5888","4","5888"
"5889","26","5889"
"5890","28","5890"
"5891","6","5891"
"5892","7","5892"
"5893","6","5893"
"5894","6","5894"
"5895","11","5895"
"5896","7","5896"
"5897","34","5897"
"5898","6","5898"
"5899","6","5899"
"5900","31","5900"
"5901","14","5901"
"5902","14","5902"
"5903","60","5903"
"5904","20","5904"
"5905","16","5905"
"5906","18","5906"
"5907","18","5907"
"5908","14","5908"
"5909","15","5909"
"5910","13","5910"
"5911","4","5911"
"5912","7","5912"
"5913","18","5913"
"5914","18","5914"
"5915","25","5915"
"5916","14","5916"
"5917","15","5917"
"5918","35","5918"
"5919","11","5919"
"5920","47","5920"
"5921","8","5921"
"5922","39","5922"
"5923","25","5923"
"5924","18","5924"
"5925","14","5925"
"5926","15","5926"
"5927","18","5927"
"5928","15","5928"
"5929","1","5929"
"5930","18","5930"
"5931","15","5931"
"5932","18","5932"
"5933","1","5933"
"5934","11","5934"
"5935","19","5935"
"5936","20","5936"
"5937","11","5937"
"5938","15","5938"
"5939","11","5939"
"5940","15","5940"
"5941","18","5941"
"5942","15","5942"
"5943","29","5943"
"5944","15","5944"
"5945","4","5945"
"5946","24","5946"
"5947","15","5947"
"5948","27","5948"
"5949","21","5949"
"5950","14","5950"
"5951","19","5951"
"5952","11","5952"
"5953","15","5953"
"5954","17","5954"
"5955","36","5955"
"5956","36","5956"
"5957","3","5957"
"5958","17","5958"
"5959","19","5959"
"5960","20","5960"
"5961","11","5961"
"5962","31","5962"
"5963","14","5963"
"5964","12","5964"
"5965","15","5965"
"5966","15","5966"
"5967","4","5967"
"5968","14","5968"
"5969","25","5969"
"5970","21","5970"
"5971","43","5971"
"5972","28","5972"
"5973","19","5973"
"5974","22","5974"
"5975","11","5975"
"5976","11","5976"
"5977","25","5977"
"5978","15","5978"
"5979","43","5979"
"5980","27","5980"
"5981","43","5981"
"5982","11","5982"
"5983","25","5983"
"5984","35","5984"
"5985","13","5985"
"5986","18","5986"
"5987","22","5987"
"5988","1","5988"
"5989","13","5989"
"5990","28","5990"
"5991","26","5991"
"5992","15","5992"
"5993","19","5993"
"5994","20","5994"
"5995","12","5995"
"5996","11","5996"
"5997","44","5997"
"5998","23","5998"
"5999","31","5999"
"6000","40","6000"
"6001","15","6001"
"6002","6","6002"
"6003","7","6003"
"6004","7","6004"
"6005","7","6005"
"6006","7","6006"
"6007","7","6007"
"6008","6","6008"
"6009","7","6009"
"6010","4","6010"
"6011","6","6011"
"6012","22","6012"
"6013","7","6013"
"6014","4","6014"
"6015","7","6015"
"6016","7","6016"
"6017","6","6017"
"6018","7","6018"
"6019","6","6019"
"6020","6","6020"
"6021","7","6021"
"6022","19","6022"
"6023","6","6023"
"6024","6","6024"
"6025","6","6025"
"6026","6","6026"
"6027","1","6027"
"6028","6","6028"
"6029","19","6029"
"6030","19","6030"
"6031","20","6031"
"6032","6","6032"
"6033","6","6033"
"6034","6","6034"
"6035","7","6035"
"6036","6","6036"
"6037","7","6037"
"6038","6","6038"
"6039","6","6039"
"6040","6","6040"
"6041","6","6041"
"6042","6","6042"
"6043","6","6043"
"6044","6","6044"
"6045","7","6045"
"6046","7","6046"
"6047","7","6047"
"6048","7","6048"
"6049","3","6049"
"6050","7","6050"
"6051","15","6051"
"6052","9","6052"
"6053","6","6053"
"6054","7","6054"
"6055","7","6055"
"6056","7","6056"
"6057","3","6057"
"6058","7","6058"
"6059","6","6059"
"6060","3","6060"
"6061","25","6061"
"6062","6","6062"
"6063","7","6063"
"6064","8","6064"
"6065","49","6065"
"6066","7","6066"
"6067","7","6067"
"6068","27","6068"
"6069","6","6069"
"6070","7","6070"
"6071","15","6071"
"6072","31","6072"
"6073","16","6073"
"6074","6","6074"
"6075","21","6075"
"6076","6","6076"
"6077","7","6077"
"6078","6","6078"
"6079","59","6079"
"6080","6","6080"
"6081","4","6081"
"6082","6","6082"
"6083","7","6083"
"6084","5","6084"
"6085","6","6085"
"6086","6","6086"
"6087","7","6087"
"6088","40","6088"
"6089","5","6089"
"6090","6","6090"
"6091","7","6091"
"6092","7","6092"
"6093","6","6093"
"6094","6","6094"
"6095","6","6095"
"6096","6","6096"
"6097","7","6097"
"6098","7","6098"
"6099","20","6099"
"6100","17","6100"
"6101","7","6101"
"6102","23","6102"
"6103","23","6103"
"6104","33","6104"
"6105","22","6105"
"6106","23","6106"
"6107","6","6107"
"6108","14","6108"
"6109","17","6109"
"6110","31","6110"
"6111","38","6111"
"6112","6","6112"
"6113","6","6113"
"6114","7","6114"
"6115","38","6115"
"6116","20","6116"
"6117","14","6117"
"6118","8","6118"
"6119","6","6119"
"6120","25","6120"
"6121","11","6121"
"6122","31","6122"
"6123","7","6123"
"6124","3","6124"
"6125","20","6125"
"6126","13","6126"
"6127","10","6127"
"6128","8","6128"
"6129","8","6129"
"6130","6","6130"
"6131","17","6131"
"6132","39","6132"
"6133","1","6133"
"6134","13","6134"
"6135","7","6135"
"6136","11","6136"
"6137","17","6137"
"6138","39","6138"
"6139","7","6139"
"6140","6","6140"
"6141","19","6141"
"6142","25","6142"
"6143","6","6143"
"6144","7","6144"
"6145","11","6145"
"6146","6","6146"
"6147","23","6147"
"6148","6","6148"
"6149","7","6149"
"6150","7","6150"
"6151","11","6151"
"6152","8","6152"
"6153","23","6153"
"6154","6","6154"
"6155","14","6155"
"6156","7","6156"
"6157","9","6157"
"6158","9","6158"
"6159","11","6159"
"6160","7","6160"
"6161","6","6161"
"6162","6","6162"
"6163","8","6163"
"6164","13","6164"
"6165","6","6165"
"6166","9","6166"
"6167","15","6167"
"6168","6","6168"
"6169","6","6169"
"6170","6","6170"
"6171","9","6171"
"6172","6","6172"
"6173","19","6173"
"6174","10","6174"
"6175","7","6175"
"6176","7","6176"
"6177","1","6177"
"6178","7","6178"
"6179","6","6179"
"6180","6","6180"
"6181","7","6181"
"6182","7","6182"
"6183","6","6183"
"6184","7","6184"
"6185","6","6185"
"6186","6","6186"
"6187","6","6187"
"6188","6","6188"
"6189","8","6189"
"6190","7","6190"
"6191","6","6191"
"6192","6","6192"
"6193","7","6193"
"6194","7","6194"
"6195","6","6195"
"6196","7","6196"
"6197","7","6197"
"6198","7","6198"
"6199","6","6199"
"6200","7","6200"
"6201","6","6201"
"6202","7","6202"
"6203","6","6203"
"6204","6","6204"
"6205","6","6205"
"6206","6","6206"
"6207","7","6207"
"6208","6","6208"
"6209","6","6209"
"6210","18","6210"
"6211","18","6211"
"6212","7","6212"
"6213","7","6213"
"6214","6","6214"
"6215","6","6215"
"6216","6","6216"
"6217","6","6217"
"6218","6","6218"
"6219","6","6219"
"6220","7","6220"
"6221","7","6221"
"6222","27","6222"
"6223","6","6223"
"6224","6","6224"
"6225","6","6225"
"6226","6","6226"
"6227","6","6227"
"6228","6","6228"
"6229","6","6229"
"6230","6","6230"
"6231","6","6231"
"6232","20","6232"
"6233","6","6233"
"6234","6","6234"
"6235","6","6235"
"6236","7","6236"
"6237","6","6237"
"6238","6","6238"
"6239","6","6239"
"6240","7","6240"
"6241","6","6241"
"6242","6","6242"
"6243","6","6243"
"6244","6","6244"
"6245","7","6245"
"6246","7","6246"
"6247","6","6247"
"6248","6","6248"
"6249","6","6249"
"6250","6","6250"
"6251","7","6251"
"6252","18","6252"
"6253","6","6253"
"6254","6","6254"
"6255","5","6255"
"6256","6","6256"
"6257","6","6257"
"6258","6","6258"
"6259","6","6259"
"6260","6","6260"
"6261","6","6261"
"6262","6","6262"
"6263","6","6263"
"6264","15","6264"
"6265","18","6265"
"6266","7","6266"
"6267","6","6267"
"6268","6","6268"
"6269","6","6269"
"6270","7","6270"
"6271","6","6271"
"6272","12","6272"
"6273","7","6273"
"6274","7","6274"
"6275","7","6275"
"6276","6","6276"
"6277","7","6277"
"6278","6","6278"
"6279","7","6279"
"6280","7","6280"
"6281","7","6281"
"6282","20","6282"
"6283","6","6283"
"6284","11","6284"
"6285","6","6285"
"6286","6","6286"
"6287","6","6287"
"6288","7","6288"
"6289","7","6289"
"6290","7","6290"
"6291","7","6291"
"6292","7","6292"
"6293","6","6293"
"6294","7","6294"
"6295","6","6295"
"6296","6","6296"
"6297","15","6297"
"6298","6","6298"
"6299","18","6299"
"6300","9","6300"
"6301","6","6301"
"6302","6","6302"
"6303","7","6303"
"6304","6","6304"
"6305","6","6305"
"6306","6","6306"
"6307","6","6307"
"6308","6","6308"
"6309","7","6309"
"6310","7","6310"
"6311","6","6311"
"6312","10","6312"
"6313","7","6313"
"6314","8","6314"
"6315","7","6315"
"6316","7","6316"
"6317","7","6317"
"6318","7","6318"
"6319","13","6319"
"6320","19","6320"
"6321","6","6321"
"6322","7","6322"
"6323","7","6323"
"6324","6","6324"
"6325","6","6325"
"6326","6","6326"
"6327","6","6327"
"6328","14","6328"
"6329","7","6329"
"6330","25","6330"
"6331","6","6331"
"6332","7","6332"
"6333","36","6333"
"6334","20","6334"
"6335","6","6335"
"6336","30","6336"
"6337","6","6337"
"6338","6","6338"
"6339","7","6339"
"6340","6","6340"
"6341","50","6341"
"6342","6","6342"
"6343","7","6343"
"6344","7","6344"
"6345","10","6345"
"6346","6","6346"
"6347","7","6347"
"6348","7","6348"
"6349","7","6349"
"6350","7","6350"
"6351","6","6351"
"6352","7","6352"
"6353","20","6353"
"6354","14","6354"
"6355","7","6355"
"6356","7","6356"
"6357","7","6357"
"6358","7","6358"
"6359","7","6359"
"6360","6","6360"
"6361","7","6361"
"6362","7","6362"
"6363","7","6363"
"6364","7","6364"
"6365","7","6365"
"6366","6","6366"
"6367","7","6367"
"6368","6","6368"
"6369","7","6369"
"6370","7","6370"
"6371","6","6371"
"6372","6","6372"
"6373","7","6373"
"6374","19","6374"
"6375","15","6375"
"6376","7","6376"
"6377","6","6377"
"6378","17","6378"
"6379","17","6379"
"6380","7","6380"
"6381","6","6381"
"6382","6","6382"
"6383","23","6383"
"6384","6","6384"
"6385","6","6385"
"6386","33","6386"
"6387","23","6387"
"6388","7","6388"
"6389","18","6389"
"6390","18","6390"
"6391","23","6391"
"6392","46","6392"
"6393","6","6393"
"6394","6","6394"
"6395","11","6395"
"6396","17","6396"
"6397","7","6397"
"6398","6","6398"
"6399","15","6399"
"6400","7","6400"
