"createurID","createur"
"1240","Howard Overman"
"2613","Howard Rodman"
"716","Hugh Benson"
"2637","Hugh Davidson"
"4100","Hugh Laurie"
"2754","Hugh Sterbakov"
"4002","Hugh Whitemore"
"1173","Hugh Wilson"
"882","Hugo Blick"
"2597","Hugo Gittard"
"534","Hugues Pagan"
"3644","Hunt Baldwin"
"1572","Hunter Covington"
"2316","Hwang Jeong Hyeon"
"1256","I. Marlene King"
"4542","I. Marlene King"
"1664","Iain Hollands"
"3637","Iain Morris"
"196","Ian Abrams"
"5094","Ian B. Goldberg"
"4941","Ian Barry"
"511","Ian Biederman"
"4902","Ian Brennan"
"2554","Ian Collie"
"899","Ian Edelman"
"3141","Ian La Frenais"
"2846","Ian Lauzon"
"2650","Ian Sobel"
"1762","Ian Weir"
"4009","Ibtissem Guerda"
"4900","Ice-T"
"2863","Ido Rosenblum"
"3084","Iginio Straffi"
"5022","Igor Gotesman"
"2859","Ilana Glazer"
"4060","Ilana Glazer"
"162","Ilene Chaiken"
"4237","Imogen Banks"
"3166","Ingrid Michaelson"
"4641","Ins Choi"
"2910","Ira Parker"
"486","Ira Ungerleider"
"4080","Iris Ducorps"
"1088","Irna Phillips"
"4831","Irna Phillips"
"3227","Irv Gotti"
"2257","Irvine Welsh"
"952","Irwin Allen"
"2208","Isaac Aptaker"
"2810","Isabel Sebastian"
"5185","Isabel Sebastian"
"1736","Isabelle Clarke"
"4940","Isabelle Clarke"
"2557","Isabelle Duval"
"3220","Isabelle Lenoble"
"2429","Isabelle Pelletier"
"4429","Issa Rae"
"5221","Issac Rentz"
"4728","Itai Grunfeld"
"615","Iva Dixon"
"2129","Ivan Calbérac"
"2941","Ivan Cotroneo"
"5075","Iván Escobar"
"231","Ivan Goff"
"3631","Ivan Goff"
"607","Ivan Raimi"
"814","Ivan Tors"
"3217","Ivan Zuccon"
"1971","J. G. Quintel"
"2742","J. Lee"
"3481","J. Mackye Gruber"
"88","J. Michael Straczynski"
"5007","J. Michael Straczynski"
"1955","J. Mills Goodloe"
"3960","J.B. Smoove"
"858","J.C. Wilsher"
"1483","J.D. Walsh"
"260","J.F. Lawton"
"353","J.H. Wyman"
"62","J.J. Abrams"
"3312","J.J. Abrams"
"2177","J.J. Johnson"
"2575","Jace Alexander"
"2172","Jack Amiel"
"694","Jack Arnold"
"1793","Jack B. Sowards"
"1514","Jack Burditt"
"3583","Jack Cowden"
"4383","Jack Daniel Stanley"
"4730","Jack Ferry"
"417","Jack Kenny"
"711","Jack Kirby"
"3695","Jack Kirby"
"4986","Jack Lothian"
"3265","Jack Maple"
"187","Jack Orman"
"2830","Jack Paglen"
"414","Jack Rosenthal"
"2123","Jack Thorne"
"627","Jack Webb"
"3759","Jack Webb"
"2084","Jack Williams"
"4707","Jack Williams"
"2659","Jack Williams (II)"
"3654","Jack Williams (II)"
"2052","Jackie Cockle"
"514","Jackie Filgo"
"4578","Jackie Filgo"
"3815","Jackie Marcus Schaffer"
"1339","Jacque Edmonds"
"768","Jacqueline Caüet"
"4434","Jacqueline Monsigny"
"7","Jacqueline Zambrano"
"5073","Jacques Bastier"
"1437","Jacques Davidts"
"641","Jacques Fansten"
"3584","Jacques Méthé"
"805","Jacques Otmezguine"
"1194","Jacques Ouaniche"
"539","Jacques Rouzet"
"617","Jacques Santamaria"
"4620","Jaffe Cohen"
"4955","Jaime Jorn"
"4701","Jake Johnson"
"3649","Jake Michie"
"5096","Jake Weisman"
"2625","Jakob Ström"
"3222","Jalil Lespert"
"1458","Jamel Debbouze"
"681","James Bobin"
"4832","James Burrows"
"149","James Cameron"
"1957","James Corden"
"416","James D. Parriott"
"1019","James Davern"
"3115","James De Frond"
"2591","James DeMonaco"
"1656","James Dormer"
"165","James Duff"
"4393","James Ellroy"
"2985","James Frey"
"836","James Griffin"
"4463","James Griffin"
"13","James Gurney"
"1414","James Komack"
"2268","James Krieg"
"598","James L. Brooks"
"3728","James L. Brooks"
"684","James L. Conway"
"4486","James Lamont"
"1889","James LaRosa"
"2144","James Lukenzo"
"507","James Mangold"
"551","James Manos Jr"
"1166","James Michener"
"3490","James Paglia"
"2990","James Patterson"
"4658","James Payne"
"4840","James R. Stein"
"3045","James Renner"
"2639","James Roland"
"4626","James Serafinowicz"
"3727","James T. Walker"
"3509","James Vallely"
"3076","James Van Der Beek"
"5059","James Van Der Beek"
"4655","James Watkins"
"3791","James Wilkes"
"1931","James Wong"
"3658","James Wong"
"2098","James Wood"
"3903","James Wood"
"4817","James Yoshimura"
"2732","Jamie Crawford"
"2136","Jamie Foxx"
"2719","Jamie Mathieson"
"4489","Jamie McLaughlin"
"4013","Jamie Wooten"
"2103","Jan Bultheel"
"4741","Jan Eelen"
"2505","Jan Matthys"
"1043","Jana Sinyor"
"1142","Jane Anderson"
"1747","Jane Campion"
"944","Jane Espenson"
"4262","Jane Ford"
"1620","Jane Lush"
"2950","Jane Maggs"
"3188","Jane Rioufol"
"1655","Jane Tranter"
"3623","Jane Turner"
"912","Janet Kovalcik"
"1276","Janet Tamaro"
"2283","Janice Karman"
"2988","Janine Sherman Barrois"
"3907","Janna Nandzik"
"2624","Janne Reinikainen"
"4589","Jantje Friese"
"2657","Jared Bush"
"1491","Jared Hess"
"2908","Jared Keeso"
"2509","Jared Stern"
"1535","Jarl Emsell Larsen"
"1638","Jarrad Paul"
"4363","Jarrad Paul"
"4158","Jarrett Sherman"
"3585","Jason Abelson"
"2210","Jason Cahill"
"1978","Jason Cook"
"2061","Jason Fuchs"
"3885","Jason Gann"
"5202","Jason Grote"
"178","Jason Horwitch"
"2642","Jason Jones"
"61","Jason Katims"
"3523","Jason Katims"
"1101","Jason Mantzoukas"
"2983","Jason Pagan"
"1263","Jason Richman"
"4183","Jason Richman"
"3105","Jason Rothenberg"
"4160","Jason Ruiz"
"4257","Jason Schwartzman"
"105","Jason Smilovic"
"4387","Jason Stephens"
"1295","Jason Tracey"
"3338","Jason Ward"
"2982","Jason Winer"
"3221","Javier Echaniz"
"859","Javier Grillo-Marxuach"
"4549","Javier Grillo-Marxuach"
"3047","Javier Gullón"
"4105","Jay Beattie"
"1992","Jay Bennett"
"2345","Jay Chandrasekhar"
"2047","Jay Duplass"
"3340","Jay Firestone"
"1905","Jay Kogen"
"2499","Jay Lacopo"
"4538","Jay Lavender"
"2506","Jay Presson Allen"
"4046","Jay Rondot"
"1685","Jay Scherick"
"746","Jay Sommers"
"1624","Jay Tarses"
"4408","Jay Tarses"
"3030","Jayson Rothwell"
"900","Jean Chalopin"
"3715","Jean Chalopin"
"3630","Jean Helpert"
"4335","Jean M. Auel"
"3455","Jean Nainchrik"
"3688","Jean-André Yerles"
"993","Jean-Baptiste Delafon"
"3425","Jean-Baptiste Delafon"
"3398","Jean-Benoît Gillig"
"4704","Jean-Charles Felli"
"2745","Jean-Christophe Grangé"
"403","Jean-Claude Deret"
"3541","Jean-Daniel Verhaeghe"
"1647","Jean-François Halin"
"432","Jean-François Henry"
"3529","Jean-François Léger"
"1453","Jean-François Porry"
"3683","Jean-François Rivard"
"1449","Jean-Laurent Chautems"
"1177","Jean-Louis Guillaud"
"776","Jean-Louis Tribes"
"525","Jean-Luc Azoulay"
"3544","Jean-Luc Azoulay"
"2875","Jean-Luc Cano"
"4660","Jean-Luc Cano"
"546","Jean-Luc Gaget"
"3042","Jean-Luc Goossens"
"1077","Jean-Marc Auclair"
"3211","Jean-Marc Fröhle"
"3575","Jean-Marc Rudnicki"
"4945","Jean-Marc Rudnicki"
"5122","Jean-Michel Ben Soussan"
"823","Jean-Michel Ribes"
"3924","Jean-Patrick Benes"
"1085","Jean-Paul Bathany"
"5132","Jean-Paul Bathany"
"758","Jean-Pierre Hasson"
"537","Jean-Pierre Jaubert"
"2497","Jean-Teddy Filippe"
"2174","Jean-Xavier de Lestrade"
"3839","Jean-Xavier de Lestrade"
"362","Jean-Yves Raimbaud"
"3548","Jean-Yves Raimbaud"
"4829","Jean-Yves Robin"
"529","Jeanne Le Guillou"
"4843","Jeanne Le Guillou"
"4444","Jed Elinoff"
"1618","Jed Mercurio"
"2087","Jed Spingarn"
"4123","Jed Whedon"
"1366","Jef Rosen"
"1021","Jeff Astrof"
"4747","Jeff Astrof"
"2911","Jeff Biederman"
"1481","Jeff Bushell"
"4205","Jeff Bushell"
"317","Jeff Davis (V)"
"5025","Jeff Dieter"
"176","Jeff Eastin"
"2795","Jeff Filgo"
"3480","Jeff Filgo"
"282","Jeff Franklin"
"3736","Jeff Goode"
"1153","Jeff Greenstein"
"3785","Jeff Greenstein"
"271","Jeff Harris"
"1953","Jeff Judah"
"3659","Jeff Judah"
"375","Jeff King"
"3737","Jeff King"
"2538","Jeff Kline"
"937","Jeff Lieberman"
"792","Jeff Marsh"
"4743","Jeff Marsh"
"188","Jeff Martin (II)"
"4347","Jeff Pinkner"
"1924","Jeff Pope"
"5121","Jeff Povey"
"2226","Jeff Rake"
"3290","Jeff Rake"
"3169","Jeff Richards"
"1204","Jeff Schaffer"
"2318","Jeff Schechter"
"1156","Jeff Spriet"
"618","Jeff Stein"
"3789","Jeff Strauss"
"4936","Jeff Strauss"
"399","Jeff Valdez"
"1274","Jeff Wadlow"
"1174","Jeffrey Bell"
"369","Jeffrey Frhoner"
"310","Jeffrey Grant Rice"
"37","Jeffrey Klarik"
"3270","Jeffrey Klarik"
"278","Jeffrey Lane"
"1048","Jeffrey Lieber"
"2028","Jeffrey Nachmanoff"
"4967","Jeffrey Nachmanoff"
"3747","Jeffrey Scott"
"3565","Jemaine Clement"
"112","Jenji Kohan"
"1272","Jenna Bans"
"1792","Jennie Snyder"
"4279","Jennie Urman"
"2467","Jennifer Cecil"
"2358","Jennifer Have"
"4421","Jennifer Heath"
"2912","Jennifer Holness"
"1268","Jennifer Johnson"
"2989","Jennifer Kaytin Robinson"
"3474","Jennifer Konner"
"1719","Jennifer Levin"
"4040","Jennifer Levin"
"3155","Jennifer Muro"
"2915","Jennifer Pertsch"
"3040","Jennifer Raite"
"360","Jennifer Rowe"
"3608","Jennifer Saunders"
"2472","Jennifer Schuur"
"2470","Jennifer Ventimilia"
"1489","Jennifer Weiner"
"1094","Jenny Bicks"
"3476","Jenny Bicks"
"3102","Jenny Lumet"
"2548","Jeppe Gjervig Gram"
"4637","Jeremiah Friedman"
"2411","Jeremiah S. Chechik"
"2182","Jérémie Galan"
"1863","Jérémie Hoarau"
"2735","Jérémie Marcus"
"1954","Jeremy Anderson"
"4703","Jeremy Blachman"
"774","Jeremy Brock"
"2475","Jeremy Bronson"
"1241","Jeremy Carver"
"17","Jeremy Miller"
"2755","Jeremy Renner"
"1851","Jeremy Slater"
"4826","Jeri Taylor"
"4677","Jermaine Clement"
"2489","Jermaine Fowler"
"3422","Jerome Dobson"
"2276","Jerome Foulon"
"1577","Jérôme L'hotsky"
"2409","Jerrod Carmichael"
"1008","Jerry Belson"
"3020","Jerry Leibowitz"
"227","Jerry Seinfeld"
"3341","Jerry Siegel"
"4871","Jerry Zucker"
"3935","Jerusha Hess"
"3121","Jess Brittain"
"1720","Jess Harris"
"1093","Jess Oppenheimer"
"1030","Jesse Alexander"
"849","Jesse Armstrong"
"2777","Jessica Borutski"
"1991","Jessica Butler"
"2615","Jessica Goldberg"
"3667","Jessica Goldberg"
"4357","Jessica Goldstein"
"2094","Jessica Hynes"
"1981","Jessica Knappett"
"2729","Jessica Mecklenburg"
"1942","Jessica Sharzer"
"1633","Jessica St. Clair"
"4196","Jessica St. Clair"
"2935","Jez Butterworth"
"4720","Jhoni Marchinko"
"3101","Ji-hoon Han"
"4511","Jill Baer"
"5133","Jill Bauer"
"1495","Jill Cargeman"
"3233","Jill E. Blotevogel"
"3804","Jill Franklyn"
"1185","Jill Gordon"
"2298","Jill Kargman"
"2185","Jill Soloway"
"2722","Jillian Bell"
"586","Jim Abrahams"
"4341","Jim Armogida"
"2128","Jim Bernstein"
"3915","Jim D. Gray"
"2683","Jim Danger Gray"
"2803","Jim Field Smith"
"1933","Jim Gaffigan"
"2872","Jim Gavin"
"3709","Jim Geoghan"
"489","Jim Henson"
"3762","Jim Henson"
"5194","Jim Howick"
"1868","Jim Jefferies"
"1038","Jim Jinkins"
"3971","Jim Kouf"
"2865","Jim Kozyra"
"118","Jim Leonard"
"2528","Jim Mickle"
"159","Jim O'Doherty"
"2594","Jim Parsons"
"4487","Jim Patterson"
"4116","Jim Piddock"
"4273","Jim Poyser"
"4460","Jim Serpico"
"5130","Jim Serpico"
"1952","Jim Thomas"
"1195","Jim Vallely"
"1822","Jimena Romero"
"1855","Jimmy Fallon"
"4998","Jimmy Fallon"
"636","Jimmy Halfon"
"839","Jimmy McGovern"
"3700","Jimmy Nail"
"2271","Jin Soo-wan"
"1575","Jinder Chalmers"
"1154","Jo Brand"
"4478","Jo La Mond"
"2159","Jo Nesbø"
"1378","Joan Davis"
"1096","Joan Ganz Cooney"
"1333","Joan O'Brien (II)"
"2694","Joan Rater"
"4413","Joan Rater"
"107","Joanna Johnson"
"2746","Joanna Lewis"
"3790","Joanna Scanlan"
"1523","Joanna Werner"
"2552","Joanne Arseneau"
"4757","Joanne Lee"
"1220","Joanne T. Waters"
"2211","João Emanuel Carneiro"
"2831","Joaquim Dos Santos"
"3841","Joaquín Górriz"
"2596","Jodi Reynolds"
"3721","Jody Hill"
"1895","Joe Ahearne"
"3086","Joe Berlinger"
"3069","Joe Carnahan"
"3179","Joe Casey"
"3765","Joe Casey"
"1228","Joe Connelly"
"4307","Joe Gangemi"
"1375","Joe Gayton"
"4859","Joe Glauberg"
"3162","Joe Halpin"
"3949","Joe Halpin"
"2498","Joe Hill"
"21","Joe Keenan"
"3854","Joe Kelly"
"4932","Joe Kelly"
"657","Joe Lawson"
"3276","Joe Livecchi"
"1040","Joe Penhall"
"2132","Joe Pokaski"
"1566","Joe Port"
"3859","Joe Port"
"987","Joe Ruby"
"134","Joe Russo"
"225","Joe Shuster"
"2826","Joe Swanberg"
"1769","Joe Weisberg"
"1307","Joe Wiseman"
"3966","Joe Wiseman"
"3044","Joel Anderson Thompson"
"3065","Joel Church-Cooper"
"4047","Joel Coen"
"1710","Joel Fields"
"2478","Joel Madison"
"54","Joel Surnow"
"642","Joëlle Goron"
"4849","Joëlle Miquel"
"4765","Joep Vermolen"
"2305","Joey Ansah"
"26","Joey Gutierrez"
"2678","Joey Slamon"
"3158","Johan Nijenhuis"
"3208","Johan Rosenlind"
"1432","Johan Zollitsch"
"816","Johannes W. Betz"
"4631","Johannes W. Betz"
"1017","John A. Davis"
"4584","John Altschuler"
"2563","John August"
"929","John Banas"
"1589","John Bellucci"
"3723","John Bellucci"
"542","John Bowen"
"3299","John Brancato"
"2026","John Brownlow"
"4685","John Carcieri"
"2346","John Cassaday"
"2458","John Chernin"
"4662","John Cho"
"2747","John Cochran"
"832","John Coveny"
"2180","John D. Beck"
"341","John Edwards"
"3855","John Edwards"
"1317","John Eisendrath"
"3823","John Eisendrath"
"1468","John Enbom"
"3698","John Enbom"
"2946","John Erick Dowdle"
"345","John Falsey"
"3538","John Falsey"
"4911","John Falsey"
"4127","John Fawcett"
"1215","John Flanagan"
"1777","John Fusco"
"3568","John Gentile"
"1585","John Glenn"
"4361","John Glenn"
"318","John Gray"
"754","John Hamburg"
"4793","John Hemphill"
"3319","John Herzfeld"
"2646","John Hlavin"
"1163","John Hugginson"
"3684","John Hugginson"
"3329","John J. McLaughlin"
"3830","John J. Strauss"
"1108","John Lasseter"
"4388","John Lee"
"197","John Leekley"
"4188","John Leguizamo"
"588","John Lehr"
"4255","John Lehr"
"1300","John Logan"
"2337","John Markus"
"55","John Masius"
"1461","John May"
"3910","John May"
"1370","John McGreevey"
"18","John McNamara"
"3413","John McNamara"
"460","John Meston"
"366","John Milius"
"2288","John Morton"
"2054","John Mulaney"
"1773","John Nathan-Turner"
"3722","John P. Rogers"
"1349","John Pielmeier"
"1007","John R. Dilworth"
"1708","John Ridley"
"3293","John Ridley"
"977","John Rogers (II)"
"3628","John Rogers (II)"
"1136","John Romano"
"4165","John Ross Bowie"
"1563","John Sacret Young"
"203","John Scott Shepherd"
"2701","John Shiban"
"4853","John Shiban"
"2213","John Singleton"
"4321","John Singleton"
"2309","John Stockwell"
"3579","John Sullivan (II)"
"2974","John Swetnam"
"4138","John Thomas (III)"
"2260","John Tinker"
"4811","John Tinker"
"24","John Wells"
"35","John Whelpley"
"1562","Johni Marchinko"
"1184","Johnnie Mortimer"
"3369","Johnnie Mortimer"
"5216","Johnnie Mortimer"
"4024","Johnny Argent"
"2416","Johnny Byrne"
"4191","Johnny Capps"
"4897","Johnny Capps"
"2858","Joko Anwar"
"3273","Jon Beckerman"
"2035","Jon Bokenkamp"
"543","Jon Boorstin"
"1151","Jon Canter"
"3605","Jon Carnoy"
"1749","Jon Favreau"
"2249","Jon Fener"
"2612","Jon Foster"
"2717","Jon Glaser"
"120","Jon Harmon Feldman"
"3847","Jon Harmon Feldman"
"2019","Jon Lucas"
"1291","Jon Pollack"
"2229","Jon Robin Baitz"
"3472","Jon Robin Baitz"
"2107","Jon Ross"
"4990","Jon Schroeder"
"1853","Jon Sherman"
"3478","Jon Turteltaub"
"3995","Jonah Hill"
"3379","Jonas Pate"
"2773","Jonathan Abrahams"
"969","Jonathan Ames"
"4392","Jonathan Butler"
"5069","Jonathan Cardonnel"
"4247","Jonathan Cohen"
"1057","Jonathan E. Steinberg"
"4129","Jonathan Fener"
"3263","Jonathan Glassner"
"1222","Jonathan Groff (I)"
"2312","Jonathan Howard"
"620","Jonathan Katz"
"1712","Jonathan Levine"
"669","Jonathan Lisco"
"755","Jonathan M. Shiff"
"30","Jonathan Prince"
"3916","Jonathan Prince"
"1788","Jonathan Safran Foer"
"573","Jonathan Schmock"
"312","Jonathan Shapiro"
"4492","Jonathan Shapiro"
"1","Jonathan Stark"
"1692","Jonathan Tropper"
"4673","Jonathon Stewart"
"947","Joni Lefkowitz"
"4033","Joni Lefkowitz"
"2688","Jonny Sweet"
"1688","Jordan Budde"
"2994","Jordan Peele"
"4156","Jordan Peele"
"2681","Jordan Roter"
"2401","Jordan Shipley"
"1682","Jordon Nardino"
"4412","Jörg Winger"
"194","Jorge A. Reyes"
"3825","Jorge Guerricaechevarria"
"1329","Jorge Sanchez-Cabezudo"
"1496","Jorge Sanz"
"103","Jorge Zamacona"
"3939","Jorge Zamacona"
"4633","Joris Morio"
"3882","Jörn Schröder"
"3098","José Caltagirone"
"3956","José Camacho"
"1199","José Henrique Fonseca"
"2455","José Ignacio Cabrujas"
"2956","José Ignacio Valenzuela"
"2522","José Luis Martín"
"3012","Jose Luis Moreno"
"2108","José Manuel Lorenzo"
"1226","Josée Dayan"
"1027","Joseph Barbera"
"3731","Joseph Barbera"
"1872","Joseph Cahill"
"2389","Joseph Mallozzi"
"533","Joseph Merhi"
"1857","Joseph Raso"
"610","Josh Appelbaum"
"5056","Josh Appelbaum"
"326","Josh Berman"
"1938","Josh Bycel"
"4285","Josh Bycel"
"5198","Josh Forbes"
"665","Josh Friedman"
"1493","Josh Gad"
"1405","Josh Goldin"
"503","Josh Goldsmith"
"4149","Josh Goldsmith"
"725","Josh Goldstein"
"3551","Josh Gordon"
"2582","Josh Greenbaum"
"4867","Josh Griffith"
"1554","Josh Halloway"
"2228","Josh Heald"
"3052","Josh Lehrman"
"3955","Josh Lobis"
"4735","Josh Martin"
"304","Josh Pate"
"4588","Josh Pate"
"3834","Josh Reims"
"4042","Josh Schmidt"
"121","Josh Schwartz"
"2662","Josh Selig"
"4217","Josh Selig"
"4203","Josh Stoddard"
"2111","Josh Thomas"
"3294","Josh Weinstein"
"2952","Joshua Billings"
"638","Joshua Brand"
"3396","Joshua Brand"
"4758","Joshua Fisher"
"874","Joshua Harto"
"2402","Joshua John Miller"
"2600","Joshua Michael Stern"
"2124","Joshua Miller (II)"
"2365","Joshua Safran"
"1092","Joshua St. Johnston"
"4417","Joshua Sternin"
"2770","Joshua Zetumer"
"5120","Josiah Johnson"
"11","Joss Whedon"
"3131","Josselyn Bossenec"
"255","Joyce Burditt"
"344","Juan Carlos Coto"
"4122","Juana Uribe"
"4854","Juana Uribe"
"2491","Judah Miller"
"372","Judd Apatow"
"5060","Judd Apatow"
"3054","Judith Parker"
"4082","Judith Reeves-Stevens"
"2969","Judy Sheindlin"
"4883","Judy Spencer"
"2547","Jukka-Pekka Siili"
"2671","Julia Brownell"
"1904","Julia Davis"
"439","Julia Keatley"
"3404","Julia Keatley"
"766","Julia Smith"
"4208","Julian Dutton"
"1465","Julian Fellowes"
"291","Julian Jones"
"5017","Julian Murphy"
"5167","Julian Murphy"
"3085","Julian Simpson"
"4550","Julianne Hough"
"3075","Julie Andem"
"1573","Julie Ann Larson"
"1442","Julie Bargeton"
"1824","Julie Gearey"
"1517","Julie Hébert"
"2079","Julie Plec"
"5016","Julie Plec"
"2080","Julie Rottenberg"
"183","Julie Thacker"
"3634","Julie Thacker"
"3457","Julien David"
"4737","Julien Lacombe"
"5147","Julien Leconte"
"1262","Julien Sarfati"
"1903","Julio Jimenez"
"2790","Julius Sharpe"
"2248","June Diane Raphael"
"3904","Jürgen Roland"
"2466","Justin Adler"
"4274","Justin Chubb"
"4449","Justin Edwards"
"1305","Justin Halpern"
"1783","Justin Marks"
"2924","Justin Monjo"
"4146","Justin Roiland"
"4377","Justin Shipley"
"2037","Justin Spitzer"
"1508","Justin Theroux"
"1055","Justin Zackham"
"3873","Justine Veillot"
"2737","K'naan Warsame"
"1706","K.J. Steinberg"
"4607","Kaat Beels"
"435","Kader Aoun"
"3942","Kaleena Kiff"
"1937","Karen Chau"
"4313","Karen DiConcetto"
"851","Karen Perla"
"3493","Karen Troubetzkoy"
"1456","Karen Wengrod"
"315","Kari Lizer"
"568","Karim Alliane"
"1704","Karl Gajdusek"
"1162","Karl Heinz Willschrei"
"1444","Karl Pilkington"
"871","Karl Schaefer"
"1785","Karyn Usher"
"3139","Kasper Barfoed"
"2673","Kat Coiro"
"3757","Kat Likkel"
"3156","Kate Ashfield"
"5067","Kate Atkinson"
"721","Kate Barry"
"982","Kate Boutilier"
"1920","Kate Brooke"
"4951","Kate Brooke"
"4384","Kate Croft"
"4079","Kate Hewlett"
"5062","Kate Lambert"
"2134","Kate Micucci"
"1494","Kate Robin"
"4371","Kate Schumaecker"
"4583","Kath Mattock"
"1344","Katharina Mestre"
"637","Katherine Fugate"
"4325","Kathleen Bedoya"
"3034","Kathleen York"
"3743","Kathrin Breininger"
"2622","Kathryn Price"
"5222","Kathryn Renée Thomas"
"3401","Kátia Lund"
"2205","Katie Ford"
"2658","Katie Lovejoy"
"5201","Katie O'Brien"
"2884","Katja Blichfeld"
"2780","Kay Cannon"
"4281","Kay Foster"
"1980","Kay Mellor"
"2504","Kayvan Novak"
"3125","Kazuki Kaneshiro"
"2349","Kazuki Nakashima"
"970","Kazuki Takahashi"
"1990","Keegan-Michael Key"
"1245","Keita Amemiya"
"2344","Keith Akushie"
"1083","Keith Brumpton"
"2929","Keith Huff"
"983","Keith Kaczorek"
"4171","Keith Lucas"
"190","Kell Cahoon"
"1829","Kellie R. Griffin"
"3856","Kelly Marcel"
"782","Kelly Senecal"
"4678","Kelly Sue DeConnick"
"639","Kem Nunn"
"3805","Ken Cameron"
"3923","Ken Cinnamon"
"3399","Ken Friedman"
"3944","Ken Hanes"
"5072","Ken Jeong"
"2619","Ken Levine"
"554","Ken Lipman"
"502","Ken Olin"
"3378","Ken Robinson"
"193","Ken Sanzel"
"3716","Ken Spears"
"2976","Ken Woodruff"
"1502","Kenneth Biller"
"509","Kenneth Johnson"
"3444","Kenneth Johnson"
"896","Kenny Hotz"
"2018","Kenny Lucas"
"3256","Kenny Schwartz"
"3746","Kent Staines"
"1849","Kenya Barris"
"2842","Keren Weissman"
"3417","Kerri Kenney-Silver"
"4973","Kev Adams"
"908","Kevin Abbott"
"3406","Kevin Arkadie"
"3773","Kevin Bacon"
"2048","Kevin Biegel"
"3740","Kevin Biegel"
"4974","Kevin Biegel"
"4287","Kevin Chesley"
"1243","Kevin Connor"
"998","Kevin Eastman"
"652","Kevin Falls"
"109","Kevin Fox"
"4477","Kevin Fox"
"4901","Kevin Gillis"
"3199","Kevin Hart"
"5039","Kevin Hart"
"4305","Kevin Hench"
"2686","Kevin Hooks"
"2718","Kevin James"
"1308","Kevin Kennedy"
"1818","Kevin Kopelow"
"909","Kevin Murphy"
"1672","Kevin Shinick"
"2892","Kevin Smith"
"2003","Kevin Sussman"
"1606","Kevin Tancharoen"
"658","Kevin Wade"
"2913","Kevin White"
"4961","Kevin White"
"157","Kevin Williamson"
"1549","Khalo Matabane"
"1066","Kieran Prendiville"
"3670","Kieron Quirke"
"4261","Kim Benabib"
"4467","Kim Cella"
"2605","Kim Duran"
"4324","Kim Myeong Jun"
"3130","Kim Seong-hun"
"3195","Kim Soo-Jin"
"5054","Kim Tae Hun"
"4862","Kim Tannenbaum"
"2127","Kimberly Hill"
"1270","Kirk Ellis"
"1124","Kirstie Alley"
"3590","Kirsty McKensie"
"1298","Kourtney Kang"
"1807","Kris Wyld"
"3423","Kris Wyld"
"2334","Krishnendu Majumdar"
"1557","Krista Vernoff"
"4170","Kristel Mudry"
"4646","Kristen Dunphy"
"5077","Kristen Dunphy"
"926","Kristin Newman"
"4552","Kristine Songco"
"2553","Kristof Hoefkens"
"855","Kurt Sutter"
"2655","Kyan Khojandi"
"2991","Kyle A. Carrozza"
"4582","Kyle Hunter"
"3106","Kyle Jarrow"
"1592","Kyle Killen"
"5181","Kyle Newacheck"
"4717","Kyle Stegina"
"1120","Kyra Sedgwick"
"3612","L. Travis Clark"
"40","Laeta Kalogridis"
"3545","Laeta Kalogridis"
"1236","Laetitia Gonzalez"
"2963","Laetitia Masson"
"4134","Lana Wachowski"
"115","Lance Crouther"
"2653","Lance Krall"
"3144","Langlois Myles"
"4642","Lara Azzopardi"
"566","Larry Carroll"
"5031","Larry Charles"
"349","Larry Cohen"
"67","Larry David"
"4502","Larry Dorf"
"241","Larry Gelbart"
"2381","Larry Karaszewski"
"1946","Larry Kennar"
"4547","Larry Lalonde"
"4841","Larry Lalonde"
"1171","Larry Levin"
"678","Larry Rosen"
"3563","Larry Tucker"
"51","Larry Wilmore"
"4479","Larry Wilmore"
"786","Lars Albaum"
"1352","Lars Becker"
"2665","Lars Gudmestad"
"1804","Lars Lundström"
"613","Lars von Trier"
"3516","Laura Harkcom"
"3415","Laura Kosterski"
"1326","Laura Prepon"
"2731","Laura Ricciardi"
"2789","Laura Steinel"
"4775","Laure de Colbert"
"1848","Lauren Faust"
"2236","Lauren Graham"
"3103","Lauren Gussis"
"4214","Lauren Gussis"
"1460","Lauren Iungerich"
"4601","Lauren Montgomery"
"2503","Laurence Arné"
"1600","Laurence Bachman"
"1899","Laurence Bowen"
"3636","Laurence Bowen"
"1842","Laurence Diaz"
"3483","Laurence Dubos"
"4005","Laurence Gall"
"2350","Laurence Rees"
"5220","Laurence Rickard"
"1947","Laurent Baffie"
"4085","Laurent Biras"
"2513","Laurent Bounoure"
"1951","Laurent Burtin"
"4978","Laurent Burtin"
"390","Laurent Chouchan"
"4876","Laurent Daufès"
"608","Laurent Dussaux"
"4334","Laurent Guillaume"
"1147","Laurent Mondy"
"5029","Laurent Scalese"
"4529","Laurent Tiphaine"
"571","Laurent Tirard"
"5157","Laurent Vachaud"
"5057","Laurent Zeitoun"
"1587","Laurie Arent"
"441","Laurie McCarthy"
"600","Lawrence Gordon"
"745","Lawrence Hertzog"
"127","Lawrence O'Donnell"
"5018","Léa Doménach"
"1695","Leah Rachel"
"2968","Leah Remini"
"3284","Lee Aronsohn"
"2997","Lee Child"
"2231","Lee Daniels"
"288","Lee David Zlotoff"
"1072","Lee Eisenberg"
"4110","Lee Eisenberg"
