"id","acteur","filmID"
"12025","Iva Janzurova","4827"
"12026","Amy O'Neill","3716"
"12027","Orfeo Tamburi","3718"
"12028","Rita Forzano","3720"
"12029","Armin Mueller-Stahl","3730"
"12030","Armin Mueller-Stahl","4783"
"12031","Arthur H.","3732"
"12032","Luise Prasser","3733"
"12033","Irene Worth","3738"
"12034","Mansour Diouf","3740"
"12035","Anne Schotte","3746"
"12036","Héléna Noguerra","3747"
"12037","Hermann Valentin","3748"
"12038","Sabine Bach","3749"
"12039","Cynthia Beatt","3750"
"12040","Raymond J. Barry","3753"
"12041","Yasuyo Matsumura","3754"
"12042","Ruriko Asaoka","3755"
"12043","Romain Bouquet","3757"
"12044","Hiroshi Fujioka","3761"
"12045","Roger B. Smith","3770"
"12046","Patrick Rameau","3785"
"12047","Siné","3789"
"12048","Burl Ives","3791"
"12049","Burl Ives","6316"
"12050","Yoko Tani","3792"
"12051","Yoko Tani","6281"
"12052","Richard Bock","3793"
"12053","Julia MacKay","3800"
"12054","Philippe Anota","3802"
"12055","Kouka Yehya Chahine","3806"
"12056","Joe Roberts","3807"
"12057","Joe Roberts","4066"
"12058","Joe Roberts","4072"
"12059","Bernard Fresson","3808"
"12060","Bernard Fresson","3962"
"12061","Horacio Salinas","3819"
"12062","Mick Jagger","3820"
"12063","Mick Jagger","5015"
"12064","Anne Brochet","3821"
"12065","Jacques Sernas","3822"
"12066","Raymond Aimos","3826"
"12067","Paul America","3830"
"12068","Catherine Jacob","3833"
"12069","Kirstie Alley","3834"
"12070","Kirstie Alley","4744"
"12071","Kirstie Alley","6594"
"12072","Anna Galiena","3840"
"12073","Anna Galiena","6518"
"12074","Gunvor Sandkvist","3846"
"12075","Oleg Vidov","3847"
"12076","Claude Jutra","3849"
"12077","Kelly Lynch","3851"
"12078","Luigi Alva","3854"
"12079","Valeria Marini","3855"
"12080","Pierre Thau","3856"
"12081","Louis Armstrong","3858"
"12082","Michelle Marquais","3860"
"12083","Felice Andreasi","3862"
"12084","Philip Bosco","3864"
"12085","Franz Lederer","3867"
"12086","Tauno Palo","3868"
"12087","Cary Elwes","3879"
"12088","Cary Elwes","5195"
"12089","Yosef Polak","3880"
"12090","Suhel Hadad","3881"
"12091","Beby","3882"
"12092","Habib Benglia","3883"
"12093","Laura Grandt","3884"
"12094","Esko Nikkari","3885"
"12095","Jacques Weber","3888"
"12096","Sharmila Tagore","3890"
"12097","Sharmila Tagore","5387"
"12098","Liisamaija Laaksonen","3891"
"12099","Sami Kangas","3897"
"12100","Mathias Taube","3898"
"12101","Albino Freitas","3906"
"12102","Dobi Kore","3907"
"12103","Esther Williams","3912"
"12104","François Darbon","3917"
"12105","Oliver hady","3918"
"12106","Mildred Davis","3920"
"12107","Mildred Davis","6293"
"12108","Karel Roden","3924"
"12109","Sema Aybars","3925"
"12110","Daniel Rialet","3926"
"12111","Julie Japhet","3928"
"12112","Jan Sterling","3929"
"12113","Françoise Michaud","3932"
"12114","Pierre-Maurice Nouvei","3933"
"12115","Yannick Noah","3935"
"12116","J.-C. Sergeant","3938"
"12117","Cristiana Tullio-Altan","3941"
"12118","Ney Latorraca","3944"
"12119","Hilde Nyeggen Martinsen","3949"
"12120","Rabiaa Ben Abdallah","3950"
"12121","Pamela Villoresi","3951"
"12122","Genshu Hanayagi","3958"
"12123","Makram Khoury","3961"
"12124","Ton de Koff","3963"
"12125","Eric Allum","3964"
"12126","Juan Jose Gurrola","3965"
"12127","Renji Ishibashi","3967"
"12128","Ewa Zietek","3968"
"12129","Gertrude Lawrence","3971"
"12130","Donogh Rees","3980"
"12131","Jacques Point","3995"
"12132","Armand Bour","3998"
"12133","Huguette Duflos","3999"
"12134","Georges Denola","4000"
"12135","Eimei Esumi","4002"
"12136","Donal McCann","4005"
"12137","Donal McCann","4350"
"12138","Roshan Seth","4006"
"12139","Vinah Makeba","4008"
"12140","Ivar Thorkildsen","4011"
"12141","Jesper Hede","4012"
"12142","William Frankfather","4017"
"12143","Hume Cronyn","4018"
"12144","Jérôme Prieur","4022"
"12145","Youssra","4023"
"12146","Adam Cheng","4024"
"12147","Etienne Glaser","4026"
"12148","Denis Mahaffey","4033"
"12149","Rufus Collins","4038"
"12150","Patrick Flemming","4042"
"12151","Taiji Tonoyama","4043"
"12152","Lita Milan","4044"
"12153","Jerome Raphael","4045"
"12154","Jean Derome","4046"
"12155","Michael Madsen","4049"
"12156","Ikuko Kasai","4050"
"12157","Jean Pelegri","4057"
"12158","Ed Emshwiller","4058"
"12159","Sheila Bick","4060"
"12160","Sybil Sealy","4071"
"12161","Robyn Kelly","4074"
"12162","Al St John","4079"
"12163","Toralv Maurstad","4080"
"12164","Peter Schildt","4081"
"12165","David Caruso","4086"
"12166","Bob Dylan","4087"
"12167","Lydia Quaranta","4089"
"12168","Carlo Cabrini","4091"
"12169","Leonce Cargue","4092"
"12170","Henry Geldzahler","4094"
"12171","Donna Kerness","4102"
"12172","Yvette Andreyor","4104"
"12173","Pierre Finaly","4106"
"12174","Pierre Finaly","4301"
"12175","Madeleine Rodrigue","4107"
"12176","Mustapha El Anka","4110"
"12177","Amy Locane","4116"
"12178","Harrison Page","4117"
"12179","Rosa Valetti","4122"
"12180","Danny Hassel","4126"
"12181","Sylvie Peyre","4127"
"12182","Paul Winfield","4130"
"12183","Colette Kabore","4134"
"12184","Colette Kabore","6162"
"12185","Jean Yonnel","4137"
"12186","Toshiyuki Hosokawa","4138"
"12187","Fritz Feld","4141"
"12188","Habiba","4155"
"12189","Joachim Serreau","4157"
"12190","Alex Descas","4158"
"12191","Philippe Caubère","4160"
"12192","Philippe Caubère","4272"
"12193","Eveanna Ryan","4161"
"12194","Uma Thurman","4165"
"12195","Uma Thurman","4248"
"12196","Uma Thurman","5800"
"12197","Georges Shannon","4166"
"12198","Brenda De Banzie","4173"
"12199","Louis Sheldon Williams","4176"
"12200","Laura Dern","4183"
"12201","Laura Dern","6736"
"12202","Jeanne Hebling","4192"
"12203","Alexander Hammid","4194"
"12204","Mohsen Makhmalbaf","4196"
"12205","Amir Pourhassan","4197"
"12206","Jean-Marc Thibault","4199"
"12207","Dinara Droukarova","4202"
"12208","Jacob Desvarieux","4206"
"12209","Margaret Johnston","4210"
"12210","Leticia Huijara","4211"
"12211","Renee Heribel","4212"
"12212","Mary Chapelle","4218"
"12213","Hossein Sarshar","4222"
"12214","William Atherton","4224"
"12215","Ann Savage","4225"
"12216","Wolfgang von Waltershausen","4226"
"12217","Amy Taubin","4229"
"12218","Amy Taubin","5461"
"12219","Mae Clarke","4233"
"12220","Miriam Gibril","4236"
"12221","Leonore Kandel and William","4238"
"12222","Claude Revenant","4239"
"12223","Hermann Thimig","4240"
"12224","Jean-Pierre Dorat","4243"
"12225","Margo Lion","4245"
"12226","Elena Massourenkova","4247"
"12227","Sonja Smits","4249"
"12228","Abhi Bhattacharya","4250"
"12229","Julian West","4252"
"12230","Anil Chatterjee","4256"
"12231","Piotr Zaitchenko","4257"
"12232","Olof Winnerstrand","4263"
"12233","Vladimir Gajdarov","4264"
"12234","Leon Askin","4268"
"12235","Rachel Ticotin","4269"
"12236","Jill Stanley","4271"
"12237","Germaine Dermoz","4275"
"12238","Annie Toinon","4276"
"12239","Svend Methling","4277"
"12240","Tove Tellback","4280"
"12241","Dyan Cannon","4281"
"12242","Maria Fiore","4283"
"12243","Piotr Stanislas","4286"
"12244","Antonella Fattori","4287"
"12245","Jorge Silva Melo","4288"
"12246","Felix Rotaeta","4289"
"12247","Danièle Ajoret","4291"
"12248","Christiane Millet","4292"
"12249","Walter Slezak","4294"
"12250","Ivan Desny","4302"
"12251","Ittoku Kishibe","4303"
"12252","Eduard von Winterstein","4307"
"12253","John Kennedy","4308"
"12254","Francisco Domingues","4310"
"12255","Elliott Gould","4312"
"12256","Christine Buchegger","4314"
"12257","Solange Labonne","4320"
"12258","Abraham Morewski","4321"
"12259","Ricardo Baroja","4323"
"12260","Erik Russ","4325"
"12261","Marco Hofschneider","4326"
"12262","Eulalia Ramon","4327"
"12263","Bruce Abbott","4329"
"12264","Berj Fazlian","4333"
"12265","Francesco Quinn","4337"
"12266","Lin Sieou-ling","4338"
"12267","Hsiao Yi","4339"
"12268","Raoul Marco","4344"
"12269","Adrien Lamy","4346"
"12270","Hans von Twardowski","4348"
"12271","Indira Geksembaeva","4354"
"12272","Elith Pio","4355"
"12273","Serge Peretti","4361"
"12274","Agnes Hardwick","4364"
"12275","Emil Botta","4365"
"12276","Judith Evelyn","4376"
"12277","Julia Roberts","4377"
"12278","Julia Roberts","4496"
"12279","Agnes Banfaluy","4380"
"12280","Youssef Azar","4382"
"12281","Roukietou Barry","4387"
"12282","James Lydon","4388"
"12283","Giorgio Listuzzi","4390"
"12284","Louise Forestier","4392"
"12285","Cyril Maigret","4393"
"12286","Kyle McCulloch","4395"
"12287","Pal Foti","4397"
"12288","Evguenia Dobrovolskaia","4398"
"12289","Michel Albertini","4399"
"12290","Nicolas Parodi","4401"
"12291","Jim Van der Woude","4402"
"12292","Sebastian Koch","4403"
"12293","Ewa Janicka","4405"
"12294","Tatiana Kochemasova","4408"
"12295","Maria Gandini","4420"
"12296","Maria Gandini","4422"
"12297","Luciano De Ambrosis","4421"
"12298","Lea Karen Gramsdorff","4424"
"12299","M. Mehou","4431"
"12300","S. Boucher","4432"
"12301","Catherine O'Hara","4436"
"12302","Richard Chamberlain","4437"
"12303","Friedrich Von Ledebur","4440"
"12304","Hohi Aoki","4446"
"12305","Shin Saburi","4448"
"12306","Amal Baker","4452"
"12307","Yoshiko Kuga","4454"
"12308","Pascal Lamorisse","4459"
"12309","Anouschka","4462"
"12310","Audrius Stonys","4466"
"12311","Ewa Dalkowska","4469"
"12312","Laure Killing","4476"
"12313","Lois Moran","4477"
"12314","Annibale Betrone","4480"
"12315","Ed Flanders","4493"
"12316","Robert Kramer","4499"
"12317","Robert Kramer","7102"
"12318","Caroline Florenty","4502"
"12319","Derek Jacobi","4504"
"12320","Whitney Houston","4505"
"12321","Magda Seidlerova","4506"
"12322","Jana Beláková","4507"
"12323","Irene Gutierrez Caba","4509"
"12324","Lei Lao Sheng","4512"
"12325","Toshiro Kobayashi","4515"
"12326","Hwang Shin-Hae","4516"
"12327","Hwang Shin-Hae","6322"
"12328","Michel Delahaye","4527"
"12329","Michel Delahaye","5742"
"12330","Virginia Fox","4529"
"12331","Sergio Fantoni","4530"
"12332","Amedeo Nazzari","4531"
"12333","William H. Orlamond","4537"
"12334","Craig Chester","4538"
"12335","Shirley Knight","4547"
"12336","Lyda Salmonova","4548"
"12337","Jacques Baumer","4549"
"12338","Jacques Baumer","4798"
"12339","Chieko Baisho","4555"
"12340","Giovanna Mezzogiorno","4558"
"12341","Silvia Cohen","4559"
"12342","Gianmarco Tognazzi","4561"
"12343","Gianmarco Tognazzi","7259"
"12344","Paola Tiziana Cruciani","4563"
"12345","Enzo Iacchetti","4565"
"12346","Kenny Morrison","4572"
"12347","Roberto de Francesco","4573"
"12348","Nozomu Sasaki","4574"
"12349","Kathy Bates","4576"
"12350","Kathy Bates","6857"
"12351","Kumiko Akiyoshi","4577"
"12352","José Alonso","4583"
"12353","José Alonso","5027"
"12354","Carlo Romano","4586"
"12355","Joyce Reynolds","4588"
"12356","Gonzalo Vega","4595"
"12357","Roger Jendly","4596"
"12358","S. Chabi","4597"
"12359","Dana Hill","4610"
"12360","Penelope Ann Miller","4614"
"12361","Nina Petronzio","4615"
"12362","Crox Alvarado","4617"
"12363","Mary McDonnell","4619"
"12364","Mary McDonnell","5827"
"12365","Mary Anderson","4621"
"12366","Roland Young","4622"
"12367","Djamila Djabrin","4625"
"12368","Annie Savarin","4626"
"12369","Claire Hackett","4629"
"12370","Alicia Caro","4632"
"12371","Carmen Sevilla","4635"
"12372","Boris Lehman","4638"
"12373","Richard Greene","4640"
"12374","Tracy Arnold","4644"
"12375","Robert Loggia","4647"
"12376","Truman Capote","4666"
"12377","Emma Bunton","4668"
"12378","Antoine Chappey","4670"
"12379","Antoine Chappey","4929"
"12380","Antoine Chappey","7093"
"12381","Rick Rossovich","4671"
"12382","Elisabeth Bourgine","4672"
"12383","Sonia Jossiford","4679"
"12384","Patrick Sportich","4680"
"12385","Alain Payen","4684"
"12386","Piotr Lysak","4688"
"12387","Eileen Heckart","4697"
"12388","Théo Legitimus","4699"
"12389","Hélène Vincent","4701"
"12390","Hélène Vincent","6134"
"12391","Ramon Gay","4703"
"12392","Marisol Palacios","4704"
"12393","Frances Bergen","4705"
"12394","Pina Pellicer","4708"
"12395","Carlos Navarro","4709"
"12396","Rene Ferte","4715"
"12397","Suzanne Bianchetti","4716"
"12398","Walmor Chagas","4717"
"12399","René Lefèvre","4719"
"12400","Helga Liné","4720"
"12401","Guy Tréjean","4724"
"12402","Júlia Barth","4725"
"12403","Roy Brooks","4726"
"12404","Gabriel Gabrio","4733"
"12405","Kanemon Nakamura","4735"
"12406","Charles Dullin","4736"
"12407","S. Martinso","4737"
"12408","Rhonda Fleming","4747"
"12409","J. Onaityte","4751"
"12410","D. Stubraite","4752"
"12411","Amangelius Yesalbayev","4753"
"12412","Nino Besozzi","4756"
"12413","Jaroslava Ticha","4757"
"12414","Monty Banks","4761"
"12415","Ernst Deutsch","4763"
"12416","Christina Haagensen","4768"
"12417","Helen Barrow","4771"
"12418","Seiichi Takegawa","4774"
"12419","C. Ferre","4778"
"12420","J. Hilling","4779"
"12421","Alexia Keogh","4786"
"12422","Joaquín Martínez","4792"
"12423","Brock Peters","4793"
"12424","Margit Makay","4807"
"12425","Marie Carre","4810"
"12426","Fares al-Helou","4811"
"12427","Ildiko Deim","4814"
"12428","Lucien Duboscq","4816"
"12429","Lucien Duboscq","5719"
"12430","Lucien Baroux","4817"
"12431","Edouard Joubeaud","4828"
"12432","Lupe Velez","4830"
"12433","Norman Jewison","4831"
"12434","Salah el-Saadani","4832"
"12435","Jozef Kroner","4836"
"12436","Ray Edelstein","4839"
"12437","Davor Janjic","4841"
"12438","Viggo Mortensen","4843"
"12439","Elena Bogdanova","4846"
"12440","Genevieve Picot","4848"
"12441","Jo de Backer","4849"
"12442","Jimmy Coleman","4850"
"12443","Blandine Lenoir","4855"
"12444","Aline Hortense Zoungrana","4857"
"12445","Nozha Khouadra","4858"
"12446","Nozha Khouadra","6849"
"12447","François Toumarkine","4860"
"12448","Paulin Fodouop","4861"
"12449","Mamadou Fomba","4862"
"12450","Francois de Sale Naba","4863"
"12451","Daniel Berlioux","4867"
"12452","Elena Safonova","4869"
"12453","Gerard Falconetti","4871"
"12454","Edwige Ntongon a Zock","4874"
"12455","Mariusz Saniternik","4875"
"12456","Ice Cube","4876"
"12457","Janusz Olejniczak","4881"
"12458","Katie Pye","4882"
"12459","Shirley Ann Richards","4883"
"12460","Gary Bond","4884"
"12461","Mahmoud Yacine","4885"
"12462","Aleksandr Potapov","4889"
"12463","Agnieszka Holland","4890"
"12464","Gail O'Grady","4891"
"12465","Pierre Banderet","4905"
"12466","Garance Clavel","4908"
"12467","Sophie Carle","4911"
"12468","Leo Lapara","4914"
"12469","Bob Ellis","4918"
"12470","Clare Biney","4919"
"12471","David Andrews","4923"
"12472","Lea Gabrielle","4924"
"12473","Georges Reimers","4927"
"12474","Alexandre Arquillière","4932"
"12475","Beatrice Zietoun","4937"
"12476","John Ritter","4939"
"12477","Christine Murillo","4942"
"12478","Raphael Duflos","4944"
"12479","Carlo D'Angelo","4946"
"12480","Esther Gorintin","4949"
"12481","Hiroyuki Ikeuchi","4953"
"12482","Ray Winstone","4954"
"12483","James Gleason","4959"
"12484","Scott McKenzie","4960"
"12485","Johnny Hallyday","4961"
"12486","Ice-T","4966"
"12487","James Darren","4972"
"12488","Kevin Anderson","4976"
"12489","Shôji Yasui","4978"
"12490","Yoshihiko Aoyama","4981"
"12491","Shiho Fujimura","4982"
"12492","Masahide Kizuka","4983"
"12493","Mikiko Tsubuchi","4984"
"12494","Go Kato","4986"
"12495","Kanjiro Taira","4987"
"12496","Tamao Nakamura","4989"
"12497","Oscar Ladoire","4991"
"12498","Billie Whitelaw","4992"
"12499","Billie Whitelaw","5934"
"12500","Ettore Manni","4993"
"12501","Miguel Torruco","4995"
"12502","Joe Strummer","4999"
"12503","Geoffrey Lewis","5001"
"12504","Alexandra Zawieruszanka","5002"
"12505","Salvatore Siniscalchi","5007"
"12506","Tsuyoshi Kinoshita","5008"
"12507","Madeline Kahn","5010"
"12508","Madeline Kahn","5320"
"12509","Madeline Kahn","5754"
"12510","Louis Bertignac","5013"
"12511","Ajit Bannerjee","5021"
"12512","Shirley Stoler","5022"
"12513","Nathalie Manet","5031"
"12514","Jean-Pierre Vincent","5035"
"12515","Angeline Ball","5038"
"12516","Alison Steadman","5047"
"12517","Takako Irie","5052"
"12518","Rie Yokoyama","5054"
"12519","William Baldwin","5058"
"12520","Shoichi Ozawa","5060"
"12521","Alyson Best","5062"
"12522","Sun-Feng Ying","5063"
"12523","Fiona Gelin","5064"
"12524","Larry Lamb","5068"
"12525","Anna Magdalena Montezuma","5069"
"12526","Sergi López","5071"
"12527","Dana Carvey","5076"
"12528","Shenda Roman","5078"
"12529","Maria Fromet","5080"
"12530","Safy Boutella","5082"
"12531","Manolete","5089"
"12532","Rosario Granados","5093"
"12533","Thomas Gomez","5097"
"12534","Germaine Aussey","5101"
"12535","Alberto Bedoya","5102"
"12536","Suzanne Berni","5103"
"12537","Jeanne de Balsac","5108"
"12538","Anne Collette","5109"
"12539","Donald Reed","5110"
"12540","Pascale Audret","5113"
"12541","Paul Demange","5114"
"12542","Wyndham Standing","5115"
"12543","Andre Habay","5117"
"12544","Walid Arakji","5118"
"12545","Arlette Dinbell","5119"
"12546","Lam-Le","5120"
"12547","Georges T. Banson","5125"
"12548","Madge Evans","5130"
"12549","Rene Camoin","5143"
"12550","Charles Rogers","5149"
"12551","Dominique Bayens","5154"
"12552","Henriette Heinze","5155"
"12553","Tullio Carminati","5161"
"12554","Sidney Blackmer","5165"
"12555","Sidney Blackmer","7025"
"12556","Nils Asther","5166"
"12557","Masoud Zand","5167"
"12558","Gheorghe Cozorici","5170"
"12559","Alexandra London-Thompson","5175"
"12560","Jean-Yves Lafesse","5180"
"12561","Olivier Granier","5182"
"12562","Aline MacMahon","5185"
"12563","Granaz Musavi","5187"
"12564","Mohammed Lakhdar-Hamina","5188"
"12565","Vital Geymond","5189"
"12566","Charlotte Coleman","5190"
"12567","Grock","5191"
"12568","Alexandra London","5193"
"12569","Himiko Iwasaki","5201"
"12570","F. Eymery","5203"
"12571","Anne-Marie Benati","5205"
"12572","Manuel Blanc","5206"
"12573","Antonella Costa","5214"
"12574","Esteban Marquez","5216"
"12575","Kumiko Ishii","5218"
"12576","Lucy Riad","5220"
"12577","Aida Riad","5221"
"12578","Lecourt","5223"
"12579","Carol Cheng","5224"
"12580","Emilia Radeva","5226"
"12581","Groza Wesco","5227"
"12582","Theresa Russell","5229"
"12583","Theresa Russell","5275"
"12584","Mari Aldon","5230"
"12585","Nicollette Sheridan","5236"
"12586","Olek Krupa","5237"
"12587","Mirjana Karanovic","5238"
"12588","Emmanuel Jacomi","5245"
"12589","Bac Son","5246"
"12590","Millie White","5250"
"12591","Glenne Headly","5252"
"12592","Edy Darclea","5256"
"12593","W.C. Fields","5257"
"12594","Phyllis Allen","5258"
"12595","Josef Griesser","5266"
"12596","Bernard Bloch","5267"
"12597","Miguel Angel Landa","5268"
"12598","Temistocles Lopez","5269"
"12599","Francis Rueda","5270"
"12600","Dolores Pedro","5271"
"12601","Antonio Passalia","5276"
"12602","Josée Steiner","5279"
"12603","Tapen Chatterjee","5280"
"12604","Om Puri","5281"
"12605","Salif Keita","5284"
"12606","Genco Erkal","5289"
"12607","Claudiu Bleont","5290"
"12608","John Karlen","5291"
"12609","Hervé Favre","5295"
"12610","Michael Liebmann","5300"
"12611","Alan Rickman","5301"
"12612","Shi Yu","5303"
"12613","William Eadie","5305"
"12614","Kippei Shiina","5306"
"12615","Martin Landau","5309"
"12616","Jason Lee","5312"
"12617","Vincent Perez","5315"
"12618","Kesnamelly Neff","5321"
"12619","Yann Collette","5322"
"12620","Yann Collette","6525"
"12621","Hagnot Elischka","5323"
"12622","Ralph Fiennes","5324"
"12623","Ralph Fiennes","6739"
"12624","Lisa Yang","5332"
"12625","Philippe Harel","5334"
"12626","Philippe Harel","6610"
"12627","Lio","5339"
"12628","Satindra Bhattacharya","5353"
"12629","August Schellenberg","5355"
"12630","Cesare Gravina","5357"
"12631","Indira Devi","5360"
"12632","Emmanuel Salinger","5365"
"12633","Geno Lechner","5367"
"12634","Giancarlo Esposito","5368"
"12635","Giancarlo Esposito","6511"
"12636","Michael Badalucco","5370"
"12637","Jacqueline Poelvoorde Pappaert","5374"
"12638","Armand Assante","5377"
"12639","Nicolas Grossetete","5385"
"12640","Wu Pei Yu","5390"
"12641","Robi Gosh","5392"
"12642","Agustín González","5402"
"12643","Kim Vithana","5404"
"12644","Pierre Vaneck","5411"
"12645","Henri Dupont","5422"
"12646","Nandita Das","5423"
"12647","Olivier Martinez","5432"
"12648","Bernard Mazzinghi","5433"
"12649","Puya Paevar","5434"
"12650","Gisli Halldorsson","5436"
"12651","Mahshid Afsharzadeh","5438"
"12652","Pierrette Pompom Bailhache","5439"
"12653","Bill Sage","5441"
"12654","Nouroumjan Ikhtymbaiev","5442"
"12655","Ennio Fantastichini","5444"
"12656","Jean Claudio","5446"
"12657","Nancy Fish","5447"
"12658","Keith Carradine","5451"
"12659","Keith Carradine","5595"
"12660","Oded Teomi","5454"
"12661","Walter Hudd","5456"
"12662","Khaled Youssef","5466"
"12663","Mustapha Hallo","5468"
"12664","Carmen Loubous","5469"
"12665","Fatma Slimani","5473"
"12666","Mohamed Timod","5474"
"12667","Magid Bouali","5476"
"12668","Anders Danielsen Lie","5480"
"12669","Anais Goulet-Robitaille","5481"
"12670","Anais Goulet-Robitaille","7338"
"12671","Audrey Totter","5482"
"12672","James Marshall","5505"
"12673","les Wailers","5506"
"12674","Eiji Okada","5507"
"12675","Marieta Severo","5518"
"12676","Gloria Laso","5519"
"12677","Adrienne Barbeau","5521"
"12678","Yoshiko Tsubouchi","5524"
"12679","Pierce Brosnan","5528"
"12680","Albert Decoeur","5530"
"12681","Denil Le Guillou","5532"
"12682","Christopher Cazenove","5540"
"12683","Leonard Nimoy","5541"
"12684","Dolph Lundgren","5544"
"12685","Amy Collin","5545"
"12686","Stan Brakhage","5549"
"12687","Audrey Dalton","5561"
"12688","Lone Fleming","5566"
"12689","Steve Forrest","5569"
"12690","Claude Atkins","5570"
"12691","Jean Worms","5572"
"12692","Felicia Farr","5579"
"12693","Francesca Prandi","5580"
"12694","Jessica Weiss","5581"
"12695","Jessica Weiss","6864"
"12696","Leigh McComarck","5582"
"12697","Gary Sinise","5583"
"12698","Xiaoqing Liu","5587"
"12699","Mädchen Amick","5588"
"12700","Robert Davi","5589"
"12701","William Phillips","5591"
"12702","Maria Schell","5592"
"12703","A. Mikhailov","5593"
"12704","Charlotte Clamens","5596"
"12705","Charles Dance","5597"
"12706","Ursula Ofner","5598"
"12707","Tara Morice","5600"
"12708","Tom Wilson","5603"
"12709","Deepankar De","5606"
"12710","Cécile Siméone","5608"
"12711","Louis Calhern","5610"
"12712","Maureen O'Sullivan","5615"
"12713","Razvan Vasilescu","5620"
"12714","Gary Sauer","5623"
"12715","Annie O'Hara","5626"
"12716","Gayle Hunnicutt","5637"
"12717","Anna Lindahl","5638"
"12718","Lucien Hubert","5639"
"12719","marcello Spada","5641"
"12720","Mélanie Cherrier","5644"
"12721","Mary Stuart Masterson","5645"
"12722","Mary Stuart Masterson","6042"
"12723","Eniko Borcsok","5662"
"12724","Yoichi Hayashi","5664"
"12725","Lolita Davidovich","5666"
"12726","Florence Darel","5667"
"12727","Youseg Shiloah","5689"
"12728","Deborah De Snoo","5693"
"12729","Anne-Marie Pisani","5699"
"12730","María Moreno","5709"
"12731","Gerard Desarthe","5712"
"12732","James Moody","5714"
"12733","Rouchdi Abaza","5716"
"12734","John Coltrane","5717"
"12735","Olaf Fjord","5721"
"12736","Agnes Berthon","5723"
"12737","Robert Paige","5730"
"12738","Audie Murphy","5732"
"12739","Arnold Barkus","5736"
"12740","Cal Kuniholm","5745"
"12741","Renate Krößner","5747"
"12742","Michael Vartan","5748"
"12743","Vincent Polidoro","5762"
"12744","Sacha Iakovlev","5764"
"12745","José Sancho","5765"
"12746","Ian Bliss","5768"
"12747","Konstantin Giaokho","5769"
"12748","Manon Guillou","5770"
"12749","Seidy Lopez","5772"
"12750","Larenz Tate","5773"
"12751","Pierre Gérard","5774"
"12752","Bénédicte Loyen","5776"
"12753","Maite Nahyr","5777"
"12754","Jean-Guy Bouchard","5782"
"12755","Alessia Fugardi","5784"
"12756","Gertrude Claire","5794"
"12757","Michael Treanor","5801"
"12758","Stella Dassas","5803"
"12759","Corinne Barois","5817"
"12760","Harry Reems","5819"
"12761","Abla Kamel","5821"
"12762","Leila Ait-Oukaci","5823"
"12763","Meg Tilly","5826"
"12764","Jamie Smith","5828"
"12765","Matthew Barney","5831"
"12766","Fred Michele","5837"
"12767","Alexandre Steiger","5840"
"12768","David Sala","5841"
"12769","Claire Simard","5842"
"12770","Sylvain Minoungou","5844"
"12771","Régis Franc","5845"
"12772","M. Emmet Walsh","5848"
"12773","Barbara Rush","5850"
"12774","Mounir Nader","5864"
"12775","Herman Rottger","5866"
"12776","Elizabeth Moreau","5873"
"12777","Man San Lu","5889"
"12778","Frank Hanaway","5892"
"12779","Marie-Sophie L.","5894"
"12780","Gerard Darier","5900"
"12781","Alexandre Rignault","5901"
"12782","Anis Raach","5918"
"12783","J.T. Walsh","5923"
"12784","J.T. Walsh","7398"
"12785","Sophie-Veronique Toue Tagbe","5924"
"12786","Gerard Titus-Carmel","5925"
"12787","Heinz Holliger","5926"
"12788","Hiroshi Fujikawa","5927"
"12789","Bowie Lam","5930"
"12790","Carolyn Jones","5939"
"12791","Genica Missirio","5940"
"12792","Louis Ravet","5949"
"12793","Robert Emhardt","5950"
"12794","Antoine Hubert","5952"
"12795","Lilian Hall-Davis","5956"
"12796","Anne Cornaly","5959"
"12797","Arthur Pontek","5960"
"12798","Hubert Koundé","5961"
"12799","Valerie Lemoine","5964"
"12800","Javier Bardem","5971"
"12801","Lauren Holly","5972"
"12802","John Leguizamo","5973"
"12803","Robert Foulk","5974"
"12804","the Velvet Underground","5978"
"12805","Marcella Michelangeli","5981"
"12806","Corrado Pani","5983"
"12807","Josette Barnetch","5991"
"12808","Ihsan Sadek","5992"
"12809","Michael Wright","5993"
"12810","Paolo Panelli","6004"
"12811","Jennifer Zubar","6007"
"12812","Akira Terao","6009"
"12813","Valerie Hobson","6012"
"12814","Catherine Zeta-Jones","6018"
"12815","Aurélien Recoing","6019"
"12816","Gia Sala","6021"
"12817","Robert Houston","6026"
"12818","Fernando E. Solanas","6027"
"12819","Yasmine Belmadi","6028"
"12820","Nuno Vaz","6031"
"12821","Gabriela Arnon","6035"
"12822","Nazareth Kurdoghlian","6036"
"12823","Dragan Bjelogrlic","6038"
"12824","Zouc","6041"
"12825","Stuart Wilson","6043"
"12826","Mario Van Peebles","6045"
"12827","Maximilian Schell","6049"
"12828","Alexandre Sterling","6052"
"12829","Andrex","6056"
"12830","Luana Anders","6057"
"12831","Bruce Dern","6062"
"12832","Kaoru Yachigusa","6064"
"12833","Jacky Cheung","6065"
"12834","Diogo Vilela","6067"
"12835","Danny Green","6068"
"12836","Michele-Barbara Pelletier","6070"
"12837","Claudio Brook","6072"
"12838","Guillaume Depardieu","6077"
"12839","Guillaume Depardieu","7284"
"12840","Meredith Herold","6078"
"12841","Dorothy Hart","6079"
"12842","Mason Gamble","6082"
"12843","Martha Hyer","6096"
"12844","dir","6103"
