"id","genreID","filmID"
"2995","11","2995"
"2996","11","2996"
"2997","6","2997"
"2998","7","2998"
"2999","11","2999"
"3000","7","3000"
"3001","8","3001"
"3002","11","3002"
"3003","10","3003"
"3004","9","3004"
"3005","24","3005"
"3006","11","3006"
"3007","19","3007"
"3008","10","3008"
"3009","7","3009"
"3010","6","3010"
"3011","6","3011"
"3012","6","3012"
"3013","9","3013"
"3014","10","3014"
"3015","10","3015"
"3016","11","3016"
"3017","9","3017"
"3018","10","3018"
"3019","10","3019"
"3020","10","3020"
"3021","9","3021"
"3022","9","3022"
"3023","7","3023"
"3024","4","3024"
"3025","9","3025"
"3026","10","3026"
"3027","22","3027"
"3028","11","3028"
"3029","7","3029"
"3030","7","3030"
"3031","6","3031"
"3032","11","3032"
"3033","7","3033"
"3034","7","3034"
"3035","24","3035"
"3036","7","3036"
"3037","11","3037"
"3038","9","3038"
"3039","10","3039"
"3040","10","3040"
"3041","4","3041"
"3042","9","3042"
"3043","11","3043"
"3044","6","3044"
"3045","9","3045"
"3046","6","3046"
"3047","11","3047"
"3048","10","3048"
"3049","7","3049"
"3050","6","3050"
"3051","4","3051"
"3052","4","3052"
"3053","11","3053"
"3054","7","3054"
"3055","11","3055"
"3056","7","3056"
"3057","9","3057"
"3058","7","3058"
"3059","9","3059"
"3060","6","3060"
"3061","11","3061"
"3062","22","3062"
"3063","11","3063"
"3064","17","3064"
"3065","7","3065"
"3066","9","3066"
"3067","9","3067"
"3068","11","3068"
"3069","11","3069"
"3070","11","3070"
"3071","7","3071"
"3072","4","3072"
"3073","7","3073"
"3074","6","3074"
"3075","10","3075"
"3076","24","3076"
"3077","11","3077"
"3078","6","3078"
"3079","6","3079"
"3080","11","3080"
"3081","7","3081"
"3082","17","3082"
"3083","7","3083"
"3084","11","3084"
"3085","24","3085"
"3086","12","3086"
"3087","9","3087"
"3088","6","3088"
"3089","6","3089"
"3090","8","3090"
"3091","7","3091"
"3092","6","3092"
"3093","10","3093"
"3094","9","3094"
"3095","9","3095"
"3096","10","3096"
"3097","11","3097"
"3098","8","3098"
"3099","9","3099"
"3100","9","3100"
"3101","2","3101"
"3102","7","3102"
"3103","11","3103"
"3104","11","3104"
"3105","12","3105"
"3106","7","3106"
"3107","10","3107"
"3108","6","3108"
"3109","11","3109"
"3110","24","3110"
"3111","9","3111"
"3112","9","3112"
"3113","11","3113"
"3114","6","3114"
"3115","12","3115"
"3116","11","3116"
"3117","10","3117"
"3118","6","3118"
"3119","22","3119"
"3120","17","3120"
"3121","26","3121"
"3122","24","3122"
"3123","11","3123"
"3124","7","3124"
"3125","7","3125"
"3126","27","3126"
"3127","10","3127"
"3128","11","3128"
"3129","7","3129"
"3130","6","3130"
"3131","6","3131"
"3132","11","3132"
"3133","10","3133"
"3134","7","3134"
"3135","7","3135"
"3136","7","3136"
"3137","11","3137"
"3138","11","3138"
"3139","17","3139"
"3140","9","3140"
"3141","24","3141"
"3142","7","3142"
"3143","7","3143"
"3144","11","3144"
"3145","9","3145"
"3146","11","3146"
"3147","7","3147"
"3148","11","3148"
"3149","7","3149"
"3150","7","3150"
"3151","7","3151"
"3152","19","3152"
"3153","7","3153"
"3154","7","3154"
"3155","7","3155"
"3156","10","3156"
"3157","9","3157"
"3158","11","3158"
"3159","9","3159"
"3160","9","3160"
"3161","6","3161"
"3162","17","3162"
"3163","11","3163"
"3164","11","3164"
"3165","11","3165"
"3166","24","3166"
"3167","11","3167"
"3168","7","3168"
"3169","11","3169"
"3170","4","3170"
"3171","7","3171"
"3172","11","3172"
"3173","7","3173"
"3174","9","3174"
"3175","7","3175"
"3176","6","3176"
"3177","9","3177"
"3178","12","3178"
"3179","6","3179"
"3180","11","3180"
"3181","7","3181"
"3182","7","3182"
"3183","6","3183"
"3184","6","3184"
"3185","7","3185"
"3186","7","3186"
"3187","6","3187"
"3188","9","3188"
"3189","6","3189"
"3190","10","3190"
"3191","11","3191"
"3192","12","3192"
"3193","11","3193"
"3194","11","3194"
"3195","7","3195"
"3196","11","3196"
"3197","4","3197"
"3198","7","3198"
"3199","7","3199"
"3200","11","3200"
"3201","7","3201"
"3202","11","3202"
"3203","9","3203"
"3204","11","3204"
"3205","11","3205"
"3206","2","3206"
"3207","17","3207"
"3208","9","3208"
"3209","9","3209"
"3210","10","3210"
"3211","9","3211"
"3212","7","3212"
"3213","7","3213"
"3214","7","3214"
"3215","11","3215"
"3216","7","3216"
"3217","11","3217"
"3218","11","3218"
"3219","11","3219"
"3220","9","3220"
"3221","11","3221"
"3222","11","3222"
"3223","7","3223"
"3224","10","3224"
"3225","7","3225"
"3226","6","3226"
"3227","9","3227"
"3228","11","3228"
"3229","11","3229"
"3230","11","3230"
"3231","24","3231"
"3232","9","3232"
"3233","11","3233"
"3234","11","3234"
"3235","7","3235"
"3236","11","3236"
"3237","6","3237"
"3238","11","3238"
"3239","22","3239"
"3240","6","3240"
"3241","6","3241"
"3242","24","3242"
"3243","7","3243"
"3244","9","3244"
"3245","24","3245"
"3246","19","3246"
"3247","10","3247"
"3248","11","3248"
"3249","7","3249"
"3250","11","3250"
"3251","7","3251"
"3252","9","3252"
"3253","9","3253"
"3254","11","3254"
"3255","7","3255"
"3256","26","3256"
"3257","10","3257"
"3258","11","3258"
"3259","9","3259"
"3260","9","3260"
"3261","10","3261"
"3262","6","3262"
"3263","7","3263"
"3264","7","3264"
"3265","11","3265"
"3266","11","3266"
"3267","2","3267"
"3268","7","3268"
"3269","11","3269"
"3270","7","3270"
"3271","11","3271"
"3272","24","3272"
"3273","4","3273"
"3274","9","3274"
"3275","7","3275"
"3276","25","3276"
"3277","11","3277"
"3278","7","3278"
"3279","9","3279"
"3280","7","3280"
"3281","11","3281"
"3282","7","3282"
"3283","7","3283"
"3284","26","3284"
"3285","11","3285"
"3286","6","3286"
"3287","7","3287"
"3288","9","3288"
"3289","9","3289"
"3290","10","3290"
"3291","9","3291"
"3292","10","3292"
"3293","9","3293"
"3294","9","3294"
"3295","9","3295"
"3296","9","3296"
"3297","7","3297"
"3298","9","3298"
"3299","9","3299"
"3300","7","3300"
"3301","9","3301"
"3302","9","3302"
"3303","11","3303"
"3304","7","3304"
"3305","9","3305"
"3306","2","3306"
"3307","7","3307"
"3308","9","3308"
"3309","11","3309"
"3310","2","3310"
"3311","24","3311"
"3312","11","3312"
"3313","24","3313"
"3314","11","3314"
"3315","6","3315"
"3316","6","3316"
"3317","11","3317"
"3318","6","3318"
"3319","6","3319"
"3320","11","3320"
"3321","7","3321"
"3322","6","3322"
"3323","10","3323"
"3324","11","3324"
"3325","7","3325"
"3326","7","3326"
"3327","6","3327"
"3328","6","3328"
"3329","17","3329"
"3330","10","3330"
"3331","1","3331"
"3332","24","3332"
"3333","2","3333"
"3334","11","3334"
"3335","11","3335"
"3336","9","3336"
"3337","24","3337"
"3338","7","3338"
"3339","11","3339"
"3340","27","3340"
"3341","9","3341"
"3342","7","3342"
"3343","9","3343"
"3344","7","3344"
"3345","7","3345"
"3346","27","3346"
"3347","28","3347"
"3348","10","3348"
"3349","11","3349"
"3350","7","3350"
"3351","9","3351"
"3352","1","3352"
"3353","7","3353"
"3354","9","3354"
"3355","9","3355"
"3356","6","3356"
"3357","4","3357"
"3358","28","3358"
"3359","24","3359"
"3360","11","3360"
"3361","8","3361"
"3362","11","3362"
"3363","11","3363"
"3364","24","3364"
"3365","11","3365"
"3366","7","3366"
"3367","7","3367"
"3368","6","3368"
"3369","6","3369"
"3370","11","3370"
"3371","17","3371"
"3372","11","3372"
"3373","11","3373"
"3374","11","3374"
"3375","9","3375"
"3376","6","3376"
"3377","7","3377"
"3378","27","3378"
"3379","6","3379"
"3380","7","3380"
"3381","17","3381"
"3382","7","3382"
"3383","7","3383"
"3384","6","3384"
"3385","11","3385"
"3386","11","3386"
"3387","22","3387"
"3388","9","3388"
"3389","9","3389"
"3390","9","3390"
"3391","9","3391"
"3392","11","3392"
"3393","9","3393"
"3394","9","3394"
"3395","6","3395"
"3396","11","3396"
"3397","6","3397"
"3398","1","3398"
"3399","10","3399"
"3400","7","3400"
"3401","6","3401"
"3402","6","3402"
"3403","26","3403"
"3404","10","3404"
"3405","7","3405"
"3406","10","3406"
"3407","10","3407"
"3408","11","3408"
"3409","7","3409"
"3410","4","3410"
"3411","7","3411"
"3412","7","3412"
"3413","9","3413"
"3414","7","3414"
"3415","9","3415"
"3416","9","3416"
"3417","9","3417"
"3418","9","3418"
"3419","11","3419"
"3420","12","3420"
"3421","7","3421"
"3422","7","3422"
"3423","2","3423"
"3424","7","3424"
"3425","7","3425"
"3426","11","3426"
"3427","9","3427"
"3428","11","3428"
"3429","7","3429"
"3430","11","3430"
"3431","11","3431"
"3432","7","3432"
"3433","17","3433"
"3434","7","3434"
"3435","11","3435"
"3436","11","3436"
"3437","22","3437"
"3438","4","3438"
"3439","11","3439"
"3440","11","3440"
"3441","7","3441"
"3442","11","3442"
"3443","7","3443"
"3444","9","3444"
"3445","4","3445"
"3446","9","3446"
"3447","11","3447"
"3448","9","3448"
"3449","10","3449"
"3450","9","3450"
"3451","9","3451"
"3452","7","3452"
"3453","10","3453"
"3454","10","3454"
"3455","6","3455"
"3456","9","3456"
"3457","9","3457"
"3458","9","3458"
"3459","11","3459"
"3460","10","3460"
"3461","11","3461"
"3462","9","3462"
"3463","9","3463"
"3464","11","3464"
"3465","7","3465"
"3466","11","3466"
"3467","7","3467"
"3468","9","3468"
"3469","7","3469"
"3470","11","3470"
"3471","7","3471"
"3472","11","3472"
"3473","9","3473"
"3474","24","3474"
"3475","9","3475"
"3476","9","3476"
"3477","9","3477"
"3478","9","3478"
"3479","9","3479"
"3480","10","3480"
"3481","11","3481"
"3482","9","3482"
"3483","9","3483"
"3484","7","3484"
"3485","9","3485"
"3486","9","3486"
"3487","9","3487"
"3488","17","3488"
"3489","11","3489"
"3490","6","3490"
"3491","9","3491"
"3492","2","3492"
"3493","11","3493"
"3494","7","3494"
"3495","17","3495"
"3496","11","3496"
"3497","7","3497"
"3498","9","3498"
"3499","8","3499"
"3500","10","3500"
"3501","9","3501"
"3502","9","3502"
"3503","9","3503"
"3504","9","3504"
"3505","9","3505"
"3506","9","3506"
"3507","9","3507"
"3508","9","3508"
"3509","10","3509"
"3510","10","3510"
"3511","24","3511"
"3512","7","3512"
"3513","11","3513"
"3514","11","3514"
"3515","8","3515"
"3516","10","3516"
"3517","9","3517"
"3518","7","3518"
"3519","7","3519"
"3520","7","3520"
"3521","11","3521"
"3522","7","3522"
"3523","11","3523"
"3524","11","3524"
"3525","17","3525"
"3526","11","3526"
"3527","11","3527"
"3528","9","3528"
"3529","28","3529"
"3530","28","3530"
"3531","7","3531"
"3532","6","3532"
"3533","11","3533"
"3534","9","3534"
"3535","6","3535"
"3536","6","3536"
"3537","7","3537"
"3538","25","3538"
"3539","10","3539"
"3540","7","3540"
"3541","12","3541"
"3542","9","3542"
"3543","10","3543"
"3544","9","3544"
"3545","15","3545"
"3546","11","3546"
"3547","10","3547"
"3548","10","3548"
"3549","19","3549"
"3550","22","3550"
"3551","11","3551"
"3552","28","3552"
"3553","9","3553"
"3554","9","3554"
"3555","11","3555"
"3556","7","3556"
"3557","9","3557"
"3558","6","3558"
"3559","2","3559"
"3560","7","3560"
"3561","28","3561"
"3562","7","3562"
"3563","7","3563"
"3564","5","3564"
"3565","7","3565"
"3566","7","3566"
"3567","7","3567"
"3568","7","3568"
"3569","7","3569"
"3570","7","3570"
"3571","10","3571"
"3572","10","3572"
"3573","11","3573"
"3574","7","3574"
"3575","7","3575"
"3576","10","3576"
"3577","9","3577"
"3578","7","3578"
"3579","11","3579"
"3580","6","3580"
"3581","7","3581"
"3582","11","3582"
"3583","28","3583"
"3584","9","3584"
"3585","9","3585"
"3586","6","3586"
"3587","7","3587"
"3588","11","3588"
"3589","7","3589"
"3590","9","3590"
"3591","9","3591"
"3592","10","3592"
"3593","11","3593"
"3594","7","3594"
"3595","9","3595"
"3596","7","3596"
"3597","9","3597"
"3598","28","3598"
"3599","9","3599"
"3600","10","3600"
"3601","6","3601"
"3602","6","3602"
"3603","26","3603"
"3604","7","3604"
"3605","7","3605"
"3606","6","3606"
"3607","7","3607"
"3608","2","3608"
"3609","6","3609"
"3610","22","3610"
"3611","6","3611"
"3612","6","3612"
"3613","18","3613"
"3614","11","3614"
"3615","11","3615"
"3616","7","3616"
"3617","7","3617"
"3618","7","3618"
"3619","7","3619"
"3620","7","3620"
"3621","11","3621"
"3622","18","3622"
"3623","11","3623"
"3624","7","3624"
"3625","7","3625"
"3626","9","3626"
"3627","11","3627"
"3628","7","3628"
"3629","11","3629"
"3630","9","3630"
"3631","25","3631"
"3632","11","3632"
"3633","10","3633"
"3634","7","3634"
"3635","9","3635"
"3636","6","3636"
"3637","2","3637"
"3638","9","3638"
"3639","17","3639"
"3640","11","3640"
"3641","7","3641"
"3642","6","3642"
"3643","7","3643"
"3644","9","3644"
"3645","9","3645"
"3646","9","3646"
"3647","9","3647"
"3648","7","3648"
"3649","4","3649"
"3650","12","3650"
"3651","9","3651"
"3652","7","3652"
"3653","10","3653"
"3654","10","3654"
"3655","11","3655"
"3656","9","3656"
"3657","11","3657"
"3658","9","3658"
"3659","9","3659"
"3660","4","3660"
"3661","9","3661"
"3662","9","3662"
"3663","9","3663"
"3664","9","3664"
"3665","9","3665"
"3666","9","3666"
"3667","9","3667"
"3668","10","3668"
"3669","10","3669"
"3670","7","3670"
"3671","9","3671"
"3672","9","3672"
"3673","9","3673"
"3674","9","3674"
"3675","9","3675"
"3676","9","3676"
"3677","10","3677"
"3678","7","3678"
"3679","7","3679"
"3680","7","3680"
"3681","24","3681"
"3682","11","3682"
"3683","11","3683"
"3684","10","3684"
"3685","11","3685"
"3686","11","3686"
"3687","19","3687"
"3688","25","3688"
"3689","9","3689"
"3690","9","3690"
"3691","12","3691"
"3692","9","3692"
"3693","11","3693"
"3694","7","3694"
"3695","9","3695"
"3696","9","3696"
"3697","7","3697"
"3698","9","3698"
"3699","9","3699"
"3700","9","3700"
"3701","9","3701"
"3702","6","3702"
"3703","9","3703"
"3704","10","3704"
"3705","9","3705"
"3706","11","3706"
"3707","10","3707"
"3708","6","3708"
"3709","10","3709"
"3710","10","3710"
"3711","9","3711"
"3712","12","3712"
"3713","6","3713"
"3714","6","3714"
"3715","7","3715"
"3716","6","3716"
"3717","10","3717"
"3718","11","3718"
"3719","7","3719"
"3720","7","3720"
"3721","7","3721"
"3722","9","3722"
"3723","11","3723"
"3724","9","3724"
"3725","9","3725"
"3726","9","3726"
"3727","7","3727"
"3728","10","3728"
"3729","11","3729"
"3730","11","3730"
"3731","9","3731"
"3732","24","3732"
"3733","17","3733"
"3734","9","3734"
"3735","9","3735"
"3736","11","3736"
"3737","11","3737"
"3738","10","3738"
"3739","10","3739"
"3740","7","3740"
"3741","11","3741"
"3742","28","3742"
"3743","9","3743"
"3744","9","3744"
"3745","11","3745"
"3746","6","3746"
"3747","9","3747"
"3748","11","3748"
"3749","25","3749"
"3750","10","3750"
"3751","24","3751"
"3752","7","3752"
"3753","11","3753"
"3754","11","3754"
"3755","11","3755"
"3756","11","3756"
"3757","2","3757"
"3758","7","3758"
"3759","11","3759"
"3760","9","3760"
"3761","7","3761"
"3762","9","3762"
"3763","11","3763"
"3764","9","3764"
"3765","9","3765"
"3766","9","3766"
"3767","7","3767"
"3768","9","3768"
"3769","7","3769"
"3770","10","3770"
"3771","9","3771"
"3772","10","3772"
"3773","9","3773"
"3774","10","3774"
"3775","9","3775"
"3776","9","3776"
"3777","10","3777"
"3778","9","3778"
"3779","10","3779"
"3780","9","3780"
"3781","7","3781"
"3782","7","3782"
"3783","11","3783"
"3784","6","3784"
"3785","11","3785"
"3786","7","3786"
"3787","11","3787"
"3788","6","3788"
"3789","7","3789"
"3790","28","3790"
"3791","11","3791"
"3792","7","3792"
"3793","11","3793"
"3794","9","3794"
"3795","9","3795"
"3796","9","3796"
"3797","7","3797"
"3798","7","3798"
"3799","9","3799"
"3800","17","3800"
"3801","7","3801"
"3802","9","3802"
"3803","9","3803"
"3804","9","3804"
"3805","9","3805"
"3806","11","3806"
"3807","9","3807"
"3808","10","3808"
"3809","9","3809"
"3810","9","3810"
"3811","9","3811"
"3812","10","3812"
"3813","9","3813"
"3814","10","3814"
"3815","11","3815"
"3816","9","3816"
"3817","6","3817"
"3818","9","3818"
"3819","4","3819"
"3820","11","3820"
"3821","7","3821"
"3822","4","3822"
"3823","11","3823"
"3824","7","3824"
"3825","2","3825"
"3826","11","3826"
"3827","9","3827"
"3828","11","3828"
"3829","9","3829"
"3830","9","3830"
"3831","7","3831"
"3832","10","3832"
"3833","6","3833"
"3834","6","3834"
"3835","10","3835"
"3836","10","3836"
"3837","10","3837"
"3838","10","3838"
"3839","24","3839"
"3840","24","3840"
"3841","17","3841"
"3842","1","3842"
"3843","11","3843"
"3844","17","3844"
"3845","1","3845"
"3846","6","3846"
"3847","11","3847"
"3848","11","3848"
"3849","9","3849"
"3850","7","3850"
"3851","11","3851"
"3852","9","3852"
"3853","9","3853"
"3854","22","3854"
"3855","11","3855"
"3856","22","3856"
"3857","9","3857"
"3858","9","3858"
"3859","7","3859"
"3860","7","3860"
"3861","11","3861"
"3862","7","3862"
"3863","7","3863"
"3864","24","3864"
"3865","7","3865"
"3866","11","3866"
"3867","11","3867"
"3868","6","3868"
"3869","9","3869"
"3870","7","3870"
"3871","7","3871"
"3872","9","3872"
"3873","7","3873"
"3874","9","3874"
"3875","9","3875"
"3876","9","3876"
"3877","28","3877"
"3878","28","3878"
"3879","11","3879"
"3880","7","3880"
"3881","6","3881"
"3882","9","3882"
"3883","11","3883"
"3884","7","3884"
"3885","7","3885"
"3886","9","3886"
"3887","6","3887"
"3888","18","3888"
"3889","9","3889"
"3890","11","3890"
"3891","7","3891"
"3892","9","3892"
"3893","9","3893"
"3894","7","3894"
"3895","11","3895"
"3896","9","3896"
"3897","7","3897"
"3898","7","3898"
"3899","7","3899"
"3900","11","3900"
"3901","9","3901"
"3902","9","3902"
"3903","9","3903"
"3904","9","3904"
"3905","10","3905"
"3906","10","3906"
"3907","11","3907"
"3908","9","3908"
"3909","9","3909"
"3910","9","3910"
"3911","6","3911"
"3912","8","3912"
"3913","9","3913"
"3914","9","3914"
"3915","7","3915"
"3916","7","3916"
"3917","11","3917"
"3918","9","3918"
"3919","11","3919"
"3920","6","3920"
"3921","12","3921"
"3922","7","3922"
"3923","7","3923"
"3924","7","3924"
"3925","9","3925"
"3926","6","3926"
"3927","9","3927"
"3928","7","3928"
"3929","9","3929"
"3930","9","3930"
"3931","7","3931"
"3932","9","3932"
"3933","9","3933"
"3934","10","3934"
"3935","10","3935"
"3936","9","3936"
"3937","9","3937"
"3938","9","3938"
"3939","9","3939"
"3940","10","3940"
"3941","11","3941"
"3942","9","3942"
"3943","9","3943"
"3944","11","3944"
"3945","24","3945"
"3946","7","3946"
"3947","9","3947"
"3948","7","3948"
"3949","11","3949"
"3950","6","3950"
"3951","7","3951"
"3952","9","3952"
"3953","10","3953"
"3954","9","3954"
"3955","9","3955"
"3956","9","3956"
"3957","9","3957"
"3958","9","3958"
"3959","10","3959"
"3960","10","3960"
"3961","11","3961"
"3962","11","3962"
"3963","5","3963"
"3964","5","3964"
"3965","7","3965"
"3966","9","3966"
"3967","9","3967"
"3968","11","3968"
"3969","10","3969"
"3970","9","3970"
"3971","5","3971"
"3972","9","3972"
"3973","7","3973"
"3974","7","3974"
"3975","9","3975"
"3976","9","3976"
"3977","9","3977"
"3978","9","3978"
"3979","9","3979"
"3980","11","3980"
"3981","9","3981"
"3982","9","3982"
"3983","9","3983"
"3984","9","3984"
"3985","9","3985"
"3986","9","3986"
"3987","9","3987"
"3988","9","3988"
"3989","9","3989"
"3990","9","3990"
"3991","9","3991"
"3992","9","3992"
"3993","9","3993"
"3994","9","3994"
"3995","9","3995"
"3996","7","3996"
"3997","9","3997"
"3998","11","3998"
"3999","7","3999"
"4000","7","4000"
"4001","6","4001"
"4002","24","4002"
"4003","7","4003"
"4004","11","4004"
"4005","11","4005"
"4006","11","4006"
"4007","9","4007"
"4008","7","4008"
"4009","9","4009"
"4010","6","4010"
"4011","9","4011"
"4012","9","4012"
"4013","7","4013"
"4014","11","4014"
"4015","7","4015"
"4016","19","4016"
"4017","6","4017"
"4018","7","4018"
"4019","9","4019"
"4020","9","4020"
"4021","9","4021"
"4022","9","4022"
"4023","7","4023"
"4024","24","4024"
"4025","9","4025"
"4026","11","4026"
"4027","11","4027"
"4028","11","4028"
"4029","11","4029"
"4030","9","4030"
"4031","11","4031"
"4032","9","4032"
"4033","11","4033"
"4034","9","4034"
"4035","9","4035"
"4036","24","4036"
"4037","9","4037"
"4038","9","4038"
"4039","9","4039"
"4040","9","4040"
"4041","9","4041"
"4042","22","4042"
"4043","11","4043"
"4044","28","4044"
"4045","11","4045"
"4046","22","4046"
"4047","9","4047"
"4048","11","4048"
"4049","24","4049"
"4050","11","4050"
"4051","10","4051"
"4052","9","4052"
"4053","7","4053"
"4054","9","4054"
"4055","9","4055"
"4056","9","4056"
"4057","11","4057"
"4058","10","4058"
"4059","9","4059"
"4060","15","4060"
"4061","6","4061"
"4062","9","4062"
"4063","6","4063"
"4064","4","4064"
"4065","6","4065"
"4066","9","4066"
"4067","10","4067"
"4068","9","4068"
"4069","24","4069"
"4070","6","4070"
"4071","6","4071"
"4072","9","4072"
"4073","9","4073"
"4074","17","4074"
"4075","9","4075"
"4076","11","4076"
"4077","9","4077"
"4078","9","4078"
"4079","9","4079"
"4080","9","4080"
"4081","11","4081"
"4082","9","4082"
"4083","11","4083"
"4084","9","4084"
"4085","11","4085"
"4086","24","4086"
"4087","28","4087"
"4088","7","4088"
"4089","4","4089"
"4090","9","4090"
"4091","11","4091"
"4092","11","4092"
"4093","11","4093"
"4094","10","4094"
"4095","6","4095"
"4096","9","4096"
"4097","9","4097"
"4098","9","4098"
"4099","9","4099"
"4100","11","4100"
"4101","9","4101"
"4102","11","4102"
"4103","9","4103"
"4104","11","4104"
"4105","12","4105"
"4106","7","4106"
"4107","17","4107"
"4108","9","4108"
"4109","28","4109"
"4110","6","4110"
"4111","11","4111"
"4112","9","4112"
"4113","9","4113"
"4114","9","4114"
"4115","9","4115"
"4116","7","4116"
"4117","1","4117"
"4118","10","4118"
"4119","24","4119"
"4120","24","4120"
"4121","9","4121"
"4122","11","4122"
"4123","19","4123"
"4124","11","4124"
"4125","24","4125"
"4126","12","4126"
"4127","7","4127"
"4128","7","4128"
"4129","24","4129"
"4130","24","4130"
"4131","11","4131"
"4132","9","4132"
"4133","24","4133"
"4134","7","4134"
"4135","17","4135"
"4136","7","4136"
"4137","11","4137"
"4138","7","4138"
"4139","9","4139"
"4140","9","4140"
"4141","6","4141"
"4142","9","4142"
"4143","9","4143"
"4144","9","4144"
"4145","11","4145"
"4146","10","4146"
"4147","2","4147"
"4148","9","4148"
"4149","2","4149"
"4150","6","4150"
"4151","6","4151"
"4152","7","4152"
"4153","2","4153"
"4154","2","4154"
"4155","11","4155"
"4156","4","4156"
"4157","7","4157"
"4158","11","4158"
"4159","2","4159"
"4160","7","4160"
"4161","4","4161"
"4162","11","4162"
"4163","6","4163"
"4164","28","4164"
"4165","6","4165"
"4166","11","4166"
"4167","4","4167"
"4168","11","4168"
"4169","6","4169"
"4170","15","4170"
"4171","24","4171"
"4172","6","4172"
"4173","6","4173"
"4174","11","4174"
"4175","9","4175"
"4176","11","4176"
"4177","9","4177"
"4178","2","4178"
"4179","9","4179"
"4180","9","4180"
"4181","2","4181"
"4182","9","4182"
"4183","7","4183"
"4184","11","4184"
"4185","9","4185"
"4186","11","4186"
"4187","9","4187"
"4188","9","4188"
"4189","10","4189"
"4190","10","4190"
"4191","9","4191"
"4192","7","4192"
"4193","10","4193"
"4194","15","4194"
"4195","7","4195"
"4196","11","4196"
"4197","7","4197"
"4198","19","4198"
"4199","6","4199"
"4200","24","4200"
"4201","27","4201"
"4202","7","4202"
"4203","28","4203"
"4204","28","4204"
"4205","28","4205"
"4206","8","4206"
"4207","28","4207"
"4208","9","4208"
"4209","9","4209"
"4210","11","4210"
"4211","7","4211"
"4212","9","4212"
"4213","10","4213"
"4214","9","4214"
"4215","11","4215"
"4216","9","4216"
"4217","9","4217"
"4218","7","4218"
"4219","9","4219"
"4220","11","4220"
"4221","11","4221"
"4222","9","4222"
"4223","7","4223"
"4224","1","4224"
"4225","24","4225"
"4226","10","4226"
"4227","9","4227"
"4228","9","4228"
"4229","9","4229"
"4230","7","4230"
"4231","11","4231"
"4232","9","4232"
"4233","12","4233"
"4234","9","4234"
"4235","9","4235"
"4236","17","4236"
"4237","9","4237"
"4238","9","4238"
"4239","9","4239"
"4240","17","4240"
"4241","9","4241"
"4242","11","4242"
"4243","7","4243"
"4244","7","4244"
"4245","11","4245"
"4246","11","4246"
"4247","7","4247"
"4248","11","4248"
"4249","11","4249"
"4250","11","4250"
"4251","9","4251"
"4252","17","4252"
"4253","19","4253"
"4254","9","4254"
"4255","7","4255"
"4256","11","4256"
"4257","11","4257"
"4258","9","4258"
"4259","9","4259"
"4260","9","4260"
"4261","9","4261"
"4262","11","4262"
"4263","7","4263"
"4264","11","4264"
"4265","7","4265"
"4266","9","4266"
"4267","11","4267"
"4268","4","4268"
"4269","26","4269"
"4270","10","4270"
"4271","6","4271"
"4272","7","4272"
"4273","6","4273"
"4274","9","4274"
"4275","11","4275"
"4276","9","4276"
"4277","11","4277"
"4278","9","4278"
"4279","9","4279"
"4280","7","4280"
"4281","24","4281"
"4282","11","4282"
"4283","6","4283"
"4284","9","4284"
"4285","9","4285"
"4286","7","4286"
"4287","6","4287"
"4288","19","4288"
"4289","6","4289"
"4290","22","4290"
"4291","11","4291"
"4292","25","4292"
"4293","11","4293"
"4294","7","4294"
"4295","9","4295"
"4296","11","4296"
"4297","9","4297"
"4298","9","4298"
"4299","7","4299"
"4300","7","4300"
"4301","9","4301"
"4302","7","4302"
"4303","11","4303"
"4304","9","4304"
"4305","17","4305"
"4306","9","4306"
"4307","17","4307"
"4308","10","4308"
"4309","9","4309"
"4310","7","4310"
"4311","6","4311"
"4312","11","4312"
"4313","11","4313"
"4314","11","4314"
"4315","9","4315"
"4316","9","4316"
"4317","9","4317"
"4318","9","4318"
"4319","7","4319"
"4320","6","4320"
"4321","9","4321"
"4322","7","4322"
"4323","11","4323"
"4324","24","4324"
"4325","7","4325"
"4326","11","4326"
"4327","7","4327"
"4328","12","4328"
"4329","12","4329"
"4330","9","4330"
"4331","9","4331"
"4332","9","4332"
"4333","6","4333"
"4334","9","4334"
"4335","11","4335"
"4336","22","4336"
"4337","4","4337"
"4338","7","4338"
"4339","9","4339"
"4340","9","4340"
"4341","9","4341"
"4342","9","4342"
"4343","9","4343"
"4344","9","4344"
"4345","7","4345"
"4346","9","4346"
"4347","9","4347"
"4348","11","4348"
"4349","4","4349"
"4350","7","4350"
"4351","10","4351"
"4352","10","4352"
"4353","9","4353"
"4354","7","4354"
"4355","11","4355"
"4356","9","4356"
"4357","11","4357"
"4358","4","4358"
"4359","22","4359"
"4360","7","4360"
"4361","10","4361"
"4362","9","4362"
"4363","9","4363"
"4364","9","4364"
"4365","27","4365"
"4366","9","4366"
"4367","9","4367"
"4368","9","4368"
"4369","9","4369"
"4370","7","4370"
"4371","9","4371"
"4372","9","4372"
"4373","9","4373"
"4374","9","4374"
"4375","11","4375"
"4376","12","4376"
"4377","6","4377"
"4378","10","4378"
"4379","9","4379"
"4380","9","4380"
"4381","9","4381"
"4382","7","4382"
"4383","9","4383"
"4384","9","4384"
"4385","6","4385"
"4386","7","4386"
"4387","11","4387"
"4388","7","4388"
"4389","18","4389"
"4390","11","4390"
"4391","6","4391"
"4392","6","4392"
