"id","note_allocine_publicID","filmID"
"1736","22","2092"
"1737","19","2093"
"1738","27","2094"
"1739","27","2095"
"1740","18","2096"
"1741","24","2097"
"1742","26","2098"
"1743","14","2099"
"1744","25","2100"
"1745","27","2101"
"1746","22","2102"
"1747","23","2103"
"1748","20","2104"
"1749","27","2105"
"1750","22","2106"
"1751","23","2107"
"1752","19","2108"
"1753","27","2109"
"1754","21","2110"
"1755","20","2111"
"1756","18","2112"
"1757","18","2113"
"1758","25","2114"
"1759","20","2115"
"1760","17","2116"
"1761","20","2117"
"1762","20","2118"
"1763","24","2120"
"1764","19","2121"
"1765","23","2122"
"1766","29","2123"
"1767","17","2124"
"1768","27","2125"
"1769","19","2126"
"1770","4","2129"
"1771","18","2131"
"1772","23","2132"
"1773","25","2133"
"1774","27","2134"
"1775","17","2135"
"1776","19","2136"
"1777","25","2137"
"1778","19","2138"
"1779","30","2139"
"1780","20","2140"
"1781","20","2141"
"1782","21","2142"
"1783","23","2143"
"1784","27","2144"
"1785","19","2145"
"1786","26","2149"
"1787","24","2150"
"1788","20","2151"
"1789","20","2152"
"1790","26","2153"
"1791","28","2155"
"1792","20","2156"
"1793","18","2157"
"1794","26","2158"
"1795","24","2159"
"1796","28","2160"
"1797","23","2161"
"1798","19","2162"
"1799","15","2163"
"1800","17","2164"
"1801","28","2165"
"1802","28","2166"
"1803","26","2167"
"1804","21","2168"
"1805","24","2169"
"1806","19","2170"
"1807","27","2171"
"1808","25","2172"
"1809","21","2173"
"1810","17","2174"
"1811","24","2175"
"1812","24","2176"
"1813","20","2178"
"1814","24","2179"
"1815","22","2180"
"1816","25","2181"
"1817","30","2182"
"1818","17","2183"
"1819","30","2185"
"1820","20","2186"
"1821","19","2187"
"1822","24","2188"
"1823","24","2189"
"1824","18","2190"
"1825","22","2191"
"1826","21","2192"
"1827","20","2193"
"1828","29","2194"
"1829","23","2195"
"1830","27","2196"
"1831","20","2199"
"1832","22","2200"
"1833","15","2202"
"1834","27","2203"
"1835","20","2204"
"1836","24","2205"
"1837","28","2206"
"1838","27","2207"
"1839","30","2208"
